instance_id,seed,replication,N,L,counts,releases,arrival_rate,h_F,h_S,method,run_role,threshold,delta,max_platoon_size,Pmax,partition,number_of_platoons,ordering_variable_count,vehicle_level_ordering_variable_count,dimension_reduction_ratio,formation_time_ms,formation_repetitions,partition_specific_upper_bound,scaled_partition_specific_upper_bound,rule_level_upper_bound,scaled_rule_level_upper_bound,time_limit_s,threads,status,objective,objective_total_delay,best_bound,terminal_mip_gap,solve_time_s,model_construction_time_s,end_to_end_time_s,node_count,time_to_first_feasible_s,sol_count,np_30s_status,np_30s_objective,np_recovery_status,np_recovery_objective,np_optimal_objective,np_optimal_source,actual_optimality_gap,bound_check_available,bound_valid,bound_slack,delay_order_check_available,np_pp_chp_delay_order_holds,matching_chp_objective,pp_optimal_objective,np_30s_terminal_mip_gap,np_30s_solve_time_s
N20_rate0p7_rep000_seed9486518909980665532,9486518909980665532,0,20,4,"[5, 5, 5, 5]","[[3, 3, 6, 8, 11], [1, 2, 5, 10, 11], [3, 6, 7, 9, 13], [2, 5, 6, 7, 9]]",0.7,1,3,PP,initial_30s,8,8,2,2,"[[2, 2, 1], [2, 2, 1], [2, 2, 1], [2, 2, 1]]",12,54,150,0.64,0.004607,20,7.9,158,64.5,1290,30.0,12,OPTIMAL,8.35,167.0,167.0,0.0,0.10042285919189453,0.0044503845274448395,0.10492801734114361,1340.0,0.0008618831634521484,3,OPTIMAL,8.35,,,8.35,initial_30s,0.0,True,True,64.5,True,True,10.85,8.35,0.0,3.8753738403320312
N20_rate0p7_rep000_seed9486518909980665532,9486518909980665532,0,20,4,"[5, 5, 5, 5]","[[3, 3, 6, 8, 11], [1, 2, 5, 10, 11], [3, 6, 7, 9, 13], [2, 5, 6, 7, 9]]",0.7,1,3,PP,initial_30s,8,8,4,4,"[[4, 1], [4, 1], [4, 1], [4, 1]]",8,24,150,0.84,0.001708,20,11.1,222,96.75,1935,30.0,12,OPTIMAL,10.45,209.0,209.0,0.0,0.02478504180908203,0.003967835567891598,0.028804248153265,338.0,0.0007100105285644531,3,OPTIMAL,8.35,,,8.35,initial_30s,2.0999999999999996,True,True,94.65,True,True,10.85,10.45,0.0,3.8753738403320312
N20_rate0p7_rep000_seed9486518909980665532,9486518909980665532,0,20,4,"[5, 5, 5, 5]","[[3, 3, 6, 8, 11], [1, 2, 5, 10, 11], [3, 6, 7, 9, 13], [2, 5, 6, 7, 9]]",0.7,1,3,PP,initial_30s,8,8,6,6,"[[5], [5], [5], [5]]",4,6,150,0.96,0.001653,20,15.3,306,103.2,2064,30.0,12,OPTIMAL,10.85,217.0,216.9999999999995,0.0,0.0032689571380615234,0.003514309413731098,0.00683279418874073,1.0,0.00047087669372558594,1,OPTIMAL,8.35,,,8.35,initial_30s,2.5,True,True,100.7,True,True,10.85,10.85,0.0,3.8753738403320312
N20_rate0p7_rep000_seed9486518909980665532,9486518909980665532,0,20,4,"[5, 5, 5, 5]","[[3, 3, 6, 8, 11], [1, 2, 5, 10, 11], [3, 6, 7, 9, 13], [2, 5, 6, 7, 9]]",0.7,1,3,PP,initial_30s,8,8,8,8,"[[5], [5], [5], [5]]",4,6,150,0.96,0.0016525,20,15.3,306,109.65,2193,30.0,12,OPTIMAL,10.85,217.0,216.9999999999995,0.0,0.003258943557739258,0.004102529026567936,0.00741217970695734,1.0,0.00043010711669921875,1,OPTIMAL,8.35,,,8.35,initial_30s,2.5,True,True,107.15,True,True,10.85,10.85,0.0,3.8753738403320312
N20_rate1p0_rep000_seed15212977379403131069,15212977379403131069,0,20,4,"[5, 5, 5, 5]","[[3, 4, 4, 5, 9], [4, 10, 10, 11, 12], [4, 4, 6, 6, 8], [2, 4, 5, 6, 8]]",1.0,1,3,CHP,initial_30s,2,2,,,"[[4, 1], [1, 4], [5], [5]]",6,13,150,0.9133333333333333,0.0040515,20,2.65,53,14.25,285,30.0,12,OPTIMAL,9.65,193.0,192.99999999999847,0.0,0.008077859878540039,0.004992884583771229,0.013127290890552043,1.0,0.0007658004760742188,2,OPTIMAL,9.6,,,9.6,initial_30s,0.05000000000000071,False,,,False,,9.65,,,
N20_rate1p0_rep000_seed15212977379403131069,15212977379403131069,0,20,4,"[5, 5, 5, 5]","[[3, 4, 4, 5, 9], [4, 10, 10, 11, 12], [4, 4, 6, 6, 8], [2, 4, 5, 6, 8]]",1.0,1,3,CHP,initial_30s,4,4,,,"[[5], [1, 4], [5], [5]]",5,9,150,0.94,0.001507,20,4.85,97,50.35,1007,30.0,12,OPTIMAL,10.0,200.0,199.9999999999995,0.0,0.004034996032714844,0.0036606620997190475,0.007741402023405552,1.0,0.00045609474182128906,1,OPTIMAL,9.6,,,9.6,initial_30s,0.40000000000000036,False,,,False,,10.0,,,
N20_rate1p0_rep000_seed15212977379403131069,15212977379403131069,0,20,4,"[5, 5, 5, 5]","[[3, 4, 4, 5, 9], [4, 10, 10, 11, 12], [4, 4, 6, 6, 8], [2, 4, 5, 6, 8]]",1.0,1,3,CHP,initial_30s,6,6,,,"[[5], [5], [5], [5]]",4,6,150,0.96,0.0015625,20,9.4,188,86.45,1729,30.0,12,OPTIMAL,10.0,200.0,199.9999999999995,0.0,0.0033948421478271484,0.0035964446142315865,0.007041711100935936,1.0,0.000431060791015625,1,OPTIMAL,9.6,,,9.6,initial_30s,0.40000000000000036,False,,,False,,10.0,,,
N20_rate1p0_rep000_seed15212977379403131069,15212977379403131069,0,20,4,"[5, 5, 5, 5]","[[3, 4, 4, 5, 9], [4, 10, 10, 11, 12], [4, 4, 6, 6, 8], [2, 4, 5, 6, 8]]",1.0,1,3,CHP,initial_30s,8,8,,,"[[5], [5], [5], [5]]",4,6,150,0.96,0.003841,20,9.4,188,122.55,2451,30.0,12,OPTIMAL,10.0,200.0,199.9999999999995,0.0,0.002956867218017578,0.004004631191492081,0.00702382832984066,1.0,0.0005300045013427734,1,OPTIMAL,9.6,,,9.6,initial_30s,0.40000000000000036,False,,,False,,10.0,,,
N20_rate1p0_rep000_seed15212977379403131069,15212977379403131069,0,20,4,"[5, 5, 5, 5]","[[3, 4, 4, 5, 9], [4, 10, 10, 11, 12], [4, 4, 6, 6, 8], [2, 4, 5, 6, 8]]",1.0,1,3,NP,initial_30s,,,1,1,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",20,150,150,0.0,0.0011915,20,0.0,0,0.0,0,30.0,12,OPTIMAL,9.6,192.0,192.0,0.0,5.0152058601379395,0.006149733439087868,5.021410179662875,82808.0,0.0014719963073730469,3,OPTIMAL,9.6,,,9.6,initial_30s,0.0,False,,,False,,,,,
N20_rate1p0_rep000_seed15212977379403131069,15212977379403131069,0,20,4,"[5, 5, 5, 5]","[[3, 4, 4, 5, 9], [4, 10, 10, 11, 12], [4, 4, 6, 6, 8], [2, 4, 5, 6, 8]]",1.0,1,3,PP,initial_30s,2,2,2,2,"[[2, 2, 1], [1, 2, 2], [2, 2, 1], [2, 2, 1]]",12,54,150,0.64,0.0016925,20,0.75,15,7.5,150,30.0,12,OPTIMAL,9.6,192.0,192.0,0.0,0.1343398094177246,0.004496363922953606,0.1388905256130147,3080.0,0.0008718967437744141,2,OPTIMAL,9.6,,,9.6,initial_30s,0.0,True,True,7.5,True,True,9.65,9.6,0.0,5.0152058601379395
N20_rate1p0_rep000_seed15212977379403131069,15212977379403131069,0,20,4,"[5, 5, 5, 5]","[[3, 4, 4, 5, 9], [4, 10, 10, 11, 12], [4, 4, 6, 6, 8], [2, 4, 5, 6, 8]]",1.0,1,3,PP,initial_30s,2,2,4,4,"[[4, 1], [1, 4], [4, 1], [4, 1]]",8,24,150,0.84,0.004071,20,1.45,29,11.25,225,30.0,12,OPTIMAL,9.6,192.0,192.0,0.0,0.029710054397583008,0.00507232453674078,0.034840328807910444,330.0,0.0011830329895019531,5,OPTIMAL,9.6,,,9.6,initial_30s,0.0,True,True,11.25,True,True,9.65,9.6,0.0,5.0152058601379395
N20_rate1p0_rep000_seed15212977379403131069,15212977379403131069,0,20,4,"[5, 5, 5, 5]","[[3, 4, 4, 5, 9], [4, 10, 10, 11, 12], [4, 4, 6, 6, 8], [2, 4, 5, 6, 8]]",1.0,1,3,PP,initial_30s,2,2,6,6,"[[4, 1], [1, 4], [5], [5]]",6,13,150,0.9133333333333333,0.0044115,20,2.65,53,12.0,240,30.0,12,OPTIMAL,9.65,193.0,192.99999999999847,0.0,0.007080793380737305,0.004341209307312965,0.011476766143046857,1.0,0.0006518363952636719,2,OPTIMAL,9.6,,,9.6,initial_30s,0.05000000000000071,True,True,11.95,True,True,9.65,9.65,0.0,5.0152058601379395
N20_rate1p0_rep000_seed15212977379403131069,15212977379403131069,0,20,4,"[5, 5, 5, 5]","[[3, 4, 4, 5, 9], [4, 10, 10, 11, 12], [4, 4, 6, 6, 8], [2, 4, 5, 6, 8]]",1.0,1,3,PP,initial_30s,2,2,8,8,"[[4, 1], [1, 4], [5], [5]]",6,13,150,0.9133333333333333,0.001673,20,2.65,53,12.75,255,30.0,12,OPTIMAL,9.65,193.0,192.99999999999847,0.0,0.006983041763305664,0.004612519405782223,0.01164663896902609,1.0,0.0006010532379150391,2,OPTIMAL,9.6,,,9.6,initial_30s,0.05000000000000071,True,True,12.7,True,True,9.65,9.65,0.0,5.0152058601379395
N20_rate1p0_rep000_seed15212977379403131069,15212977379403131069,0,20,4,"[5, 5, 5, 5]","[[3, 4, 4, 5, 9], [4, 10, 10, 11, 12], [4, 4, 6, 6, 8], [2, 4, 5, 6, 8]]",1.0,1,3,PP,initial_30s,4,4,2,2,"[[2, 2, 1], [1, 2, 2], [2, 2, 1], [2, 2, 1]]",12,54,150,0.64,0.001507,20,0.75,15,26.5,530,30.0,12,OPTIMAL,9.6,192.0,192.0,0.0,0.1338498592376709,0.004249781370162964,0.13814950094458534,3080.0,0.0008709430694580078,2,OPTIMAL,9.6,,,9.6,initial_30s,0.0,True,True,26.5,True,True,10.0,9.6,0.0,5.0152058601379395
N20_rate1p0_rep000_seed15212977379403131069,15212977379403131069,0,20,4,"[5, 5, 5, 5]","[[3, 4, 4, 5, 9], [4, 10, 10, 11, 12], [4, 4, 6, 6, 8], [2, 4, 5, 6, 8]]",1.0,1,3,PP,initial_30s,4,4,4,4,"[[4, 1], [1, 4], [4, 1], [4, 1]]",8,24,150,0.84,0.0016725,20,1.45,29,39.75,795,30.0,12,OPTIMAL,9.6,192.0,192.0,0.0,0.028096914291381836,0.0042693112045526505,0.03241954542063236,330.0,0.000762939453125,5,OPTIMAL,9.6,,,9.6,initial_30s,0.0,True,True,39.75,True,True,10.0,9.6,0.0,5.0152058601379395
N20_rate1p0_rep000_seed15212977379403131069,15212977379403131069,0,20,4,"[5, 5, 5, 5]","[[3, 4, 4, 5, 9], [4, 10, 10, 11, 12], [4, 4, 6, 6, 8], [2, 4, 5, 6, 8]]",1.0,1,3,PP,initial_30s,4,4,6,6,"[[5], [1, 4], [5], [5]]",5,9,150,0.94,0.0015925,20,4.85,97,42.4,848,30.0,12,OPTIMAL,10.0,200.0,199.9999999999995,0.0,0.005618095397949219,0.0037817731499671936,0.009450129171698093,1.0,0.0005040168762207031,1,OPTIMAL,9.6,,,9.6,initial_30s,0.40000000000000036,True,True,42.0,True,True,10.0,10.0,0.0,5.0152058601379395
N20_rate1p0_rep000_seed15212977379403131069,15212977379403131069,0,20,4,"[5, 5, 5, 5]","[[3, 4, 4, 5, 9], [4, 10, 10, 11, 12], [4, 4, 6, 6, 8], [2, 4, 5, 6, 8]]",1.0,1,3,PP,initial_30s,4,4,8,8,"[[5], [1, 4], [5], [5]]",5,9,150,0.94,0.004642,20,4.85,97,45.05,901,30.0,12,OPTIMAL,10.0,200.0,199.9999999999995,0.0,0.004782199859619141,0.0036727488040924072,0.008507860181431293,1.0,0.0005061626434326172,1,OPTIMAL,9.6,,,9.6,initial_30s,0.40000000000000036,True,True,44.65,True,True,10.0,10.0,0.0,5.0152058601379395
N20_rate1p0_rep000_seed15212977379403131069,15212977379403131069,0,20,4,"[5, 5, 5, 5]","[[3, 4, 4, 5, 9], [4, 10, 10, 11, 12], [4, 4, 6, 6, 8], [2, 4, 5, 6, 8]]",1.0,1,3,PP,initial_30s,6,6,2,2,"[[2, 2, 1], [2, 2, 1], [2, 2, 1], [2, 2, 1]]",12,54,150,0.64,0.001562,20,5.3,106,45.5,910,30.0,12,OPTIMAL,9.6,192.0,192.0,0.0,0.10422897338867188,0.004458706825971603,0.10873856505819511,2563.0,0.0009069442749023438,3,OPTIMAL,9.6,,,9.6,initial_30s,0.0,True,True,45.5,True,True,10.0,9.6,0.0,5.0152058601379395
N20_rate1p0_rep000_seed15212977379403131069,15212977379403131069,0,20,4,"[5, 5, 5, 5]","[[3, 4, 4, 5, 9], [4, 10, 10, 11, 12], [4, 4, 6, 6, 8], [2, 4, 5, 6, 8]]",1.0,1,3,PP,initial_30s,6,6,4,4,"[[4, 1], [4, 1], [4, 1], [4, 1]]",8,24,150,0.84,0.001738,20,6.0,120,68.25,1365,30.0,12,OPTIMAL,9.6,192.0,192.0,0.0,0.026922941207885742,0.004051322117447853,0.031031944941068174,253.0,0.0001900196075439453,8,OPTIMAL,9.6,,,9.6,initial_30s,0.0,True,True,68.25,True,True,10.0,9.6,0.0,5.0152058601379395
N20_rate1p0_rep000_seed15212977379403131069,15212977379403131069,0,20,4,"[5, 5, 5, 5]","[[3, 4, 4, 5, 9], [4, 10, 10, 11, 12], [4, 4, 6, 6, 8], [2, 4, 5, 6, 8]]",1.0,1,3,PP,initial_30s,6,6,6,6,"[[5], [5], [5], [5]]",4,6,150,0.96,0.0044615,20,9.4,188,72.8,1456,30.0,12,OPTIMAL,10.0,200.0,199.9999999999995,0.0,0.0031251907348632812,0.003983619622886181,0.007160935084473133,1.0,0.0004851818084716797,1,OPTIMAL,9.6,,,9.6,initial_30s,0.40000000000000036,True,True,72.39999999999999,True,True,10.0,10.0,0.0,5.0152058601379395
N20_rate1p0_rep000_seed15212977379403131069,15212977379403131069,0,20,4,"[5, 5, 5, 5]","[[3, 4, 4, 5, 9], [4, 10, 10, 11, 12], [4, 4, 6, 6, 8], [2, 4, 5, 6, 8]]",1.0,1,3,PP,initial_30s,6,6,8,8,"[[5], [5], [5], [5]]",4,6,150,0.96,0.0016525,20,9.4,188,77.35,1547,30.0,12,OPTIMAL,10.0,200.0,199.9999999999995,0.0,0.0029680728912353516,0.003513418138027191,0.0065315294623041155,1.0,0.00044918060302734375,1,OPTIMAL,9.6,,,9.6,initial_30s,0.40000000000000036,True,True,76.94999999999999,True,True,10.0,10.0,0.0,5.0152058601379395
N20_rate1p0_rep000_seed15212977379403131069,15212977379403131069,0,20,4,"[5, 5, 5, 5]","[[3, 4, 4, 5, 9], [4, 10, 10, 11, 12], [4, 4, 6, 6, 8], [2, 4, 5, 6, 8]]",1.0,1,3,PP,initial_30s,8,8,2,2,"[[2, 2, 1], [2, 2, 1], [2, 2, 1], [2, 2, 1]]",12,54,150,0.64,0.004577,20,5.3,106,64.5,1290,30.0,12,OPTIMAL,9.6,192.0,192.0,0.0,0.10387206077575684,0.004622495733201504,0.10854724749580813,2563.0,0.0009300708770751953,3,OPTIMAL,9.6,,,9.6,initial_30s,0.0,True,True,64.5,True,True,10.0,9.6,0.0,5.0152058601379395
N20_rate1p0_rep000_seed15212977379403131069,15212977379403131069,0,20,4,"[5, 5, 5, 5]","[[3, 4, 4, 5, 9], [4, 10, 10, 11, 12], [4, 4, 6, 6, 8], [2, 4, 5, 6, 8]]",1.0,1,3,PP,initial_30s,8,8,4,4,"[[4, 1], [4, 1], [4, 1], [4, 1]]",8,24,150,0.84,0.001693,20,6.0,120,96.75,1935,30.0,12,OPTIMAL,9.6,192.0,192.0,0.0,0.027309894561767578,0.004098682664334774,0.03145964522371816,253.0,0.00019288063049316406,8,OPTIMAL,9.6,,,9.6,initial_30s,0.0,True,True,96.75,True,True,10.0,9.6,0.0,5.0152058601379395
N20_rate1p0_rep000_seed15212977379403131069,15212977379403131069,0,20,4,"[5, 5, 5, 5]","[[3, 4, 4, 5, 9], [4, 10, 10, 11, 12], [4, 4, 6, 6, 8], [2, 4, 5, 6, 8]]",1.0,1,3,PP,initial_30s,8,8,6,6,"[[5], [5], [5], [5]]",4,6,150,0.96,0.0016575,20,9.4,188,103.2,2064,30.0,12,OPTIMAL,10.0,200.0,199.9999999999995,0.0,0.002716064453125,0.0035856179893016815,0.006351322612793446,1.0,0.0004980564117431641,1,OPTIMAL,9.6,,,9.6,initial_30s,0.40000000000000036,True,True,102.8,True,True,10.0,10.0,0.0,5.0152058601379395
N20_rate1p0_rep000_seed15212977379403131069,15212977379403131069,0,20,4,"[5, 5, 5, 5]","[[3, 4, 4, 5, 9], [4, 10, 10, 11, 12], [4, 4, 6, 6, 8], [2, 4, 5, 6, 8]]",1.0,1,3,PP,initial_30s,8,8,8,8,"[[5], [5], [5], [5]]",4,6,150,0.96,0.0016225,20,9.4,188,109.65,2193,30.0,12,OPTIMAL,10.0,200.0,199.9999999999995,0.0,0.0029349327087402344,0.0035790977999567986,0.006565941633758545,1.0,0.00045800209045410156,1,OPTIMAL,9.6,,,9.6,initial_30s,0.40000000000000036,True,True,109.25,True,True,10.0,10.0,0.0,5.0152058601379395
