instance_id,N,lambda,arrival_rate,total_arrival_rate,per_approach_arrival_rate,replication,method,threshold,delta,max_platoon_size,Pmax,run_role,point_index,time_s,incumbent_total_delay,incumbent_average_delay,best_bound_total_delay,best_bound_average_delay,mip_gap
N60_lambda1p5_rep006_seed14840783829404482264,60,1.5,1.5,1.5,0.375,6,PP,4,4,4,4,uniform_600s,18,0.20072102546691895,1024.9999999999945,17.083333333333243,331.20141640668305,5.520023606778051,0.6768766669203075
N60_lambda1p5_rep006_seed14840783829404482264,60,1.5,1.5,1.5,0.375,6,PP,4,4,4,4,uniform_600s,19,0.5574300289154053,1001.0000000001282,16.683333333335472,397.0325063897803,6.617208439829671,0.6033641294807898
N60_lambda1p5_rep006_seed14840783829404482264,60,1.5,1.5,1.5,0.375,6,PP,4,4,4,4,uniform_600s,20,1.9711799621582031,971.0,16.183333333333334,474.2649690574241,7.904416150957068,0.5115705776957528
N60_lambda1p5_rep006_seed14840783829404482264,60,1.5,1.5,1.5,0.375,6,PP,4,4,4,4,uniform_600s,21,2.3773510456085205,964.9999999999995,16.083333333333325,533.9046444377773,8.898410740629622,0.4467309384064482
N60_lambda1p5_rep006_seed14840783829404482264,60,1.5,1.5,1.5,0.375,6,PP,4,4,4,4,uniform_600s,22,4.872493028640747,950.9999999999072,15.849999999998454,595.9435185185112,9.93239197530852,0.37335066401832884
N60_lambda1p5_rep006_seed14840783829404482264,60,1.5,1.5,1.5,0.375,6,PP,4,4,4,4,uniform_600s,23,10.339759111404419,942.9999999999518,15.716666666665864,595.9435185185112,9.93239197530852,0.3680344448371775
N60_lambda1p5_rep006_seed14840783829404482264,60,1.5,1.5,1.5,0.375,6,PP,4,4,4,4,uniform_600s,24,23.417436122894287,943.0,15.716666666666667,942.9999999999518,15.716666666665864,5.1116881435806145e-14
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,NP,,,1,1,uniform_600s,0,0.019149065017700195,1376.9999999999945,22.94999999999991,13.0,0.21666666666666667,0.990559186637618
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,NP,,,1,1,uniform_600s,1,0.0740358829498291,1347.9999999997408,22.466666666662345,13.0,0.21666666666666667,0.9903560830860516
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,NP,,,1,1,uniform_600s,2,0.07488298416137695,1343.999999999758,22.399999999995966,13.0,0.21666666666666667,0.9903273809523793
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,NP,,,1,1,uniform_600s,3,0.0826108455657959,1339.9999999997585,22.33333333332931,13.0,0.21666666666666667,0.9902985074626848
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,NP,,,1,1,uniform_600s,4,0.11856889724731445,1328.9999999997658,22.149999999996098,13.0,0.21666666666666667,0.9902182091798327
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,NP,,,1,1,uniform_600s,5,0.12072396278381348,1327.9999999997663,22.13333333332944,13.0,0.21666666666666667,0.9902108433734923
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,NP,,,1,1,uniform_600s,6,0.13280391693115234,1327.0000000001173,22.11666666666862,13.0,0.21666666666666667,0.990203466465713
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,NP,,,1,1,uniform_600s,7,0.13297295570373535,1326.0000000001182,22.10000000000197,13.0,0.21666666666666667,0.9901960784313735
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,NP,,,1,1,uniform_600s,8,0.308290958404541,1315.0,21.916666666666668,110.44059781071064,1.8406766301785107,0.9160147545165699
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,NP,,,1,1,uniform_600s,9,0.48415589332580566,1295.9999999998872,21.599999999998122,123.78303515897119,2.063050585982853,0.9044883987970819
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,NP,,,1,1,uniform_600s,10,1.6433899402618408,1245.9999999997622,20.766666666662704,136.4351411830328,2.2739190197172134,0.8905014918274006
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,NP,,,1,1,uniform_600s,11,1.7165749073028564,1242.999999999849,20.71666666666415,136.4583878489777,2.2743064641496287,0.8902185133958211
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,NP,,,1,1,uniform_600s,12,1.7168688774108887,1232.9999999999582,20.549999999999304,136.4583878489777,2.2743064641496287,0.8893281525961213
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,NP,,,1,1,uniform_600s,13,1.7170560359954834,1223.9999999998408,20.39999999999735,136.4583878489777,2.2743064641496287,0.8885143890122585
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,NP,,,1,1,uniform_600s,14,1.7172410488128662,1190.9999999997735,19.849999999996225,136.4583878489777,2.2743064641496287,0.8854253670453369
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,NP,,,1,1,uniform_600s,15,2.00216007232666,1178.0,19.633333333333333,136.4583878489777,2.2743064641496287,0.8841609610789662
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,NP,,,1,1,uniform_600s,16,2.639091968536377,1173.9999999999973,19.56666666666662,136.4583878489777,2.2743064641496287,0.8837662795153509
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,NP,,,1,1,uniform_600s,17,2.87018084526062,1162.0,19.366666666666667,139.67020940945244,2.327836823490874,0.8798018851898
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,NP,,,1,1,uniform_600s,18,3.688478946685791,1153.9999999996244,19.233333333327074,139.93427018319912,2.332237836386652,0.87873980053445
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,NP,,,1,1,uniform_600s,19,3.9769489765167236,1149.9999999999127,19.16666666666521,139.93427018319912,2.332237836386652,0.8783180259276436
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,NP,,,1,1,uniform_600s,20,5.854934930801392,1123.9999999995848,18.733333333326414,148.53885411576448,2.4756475685960746,0.8678479945588796
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,NP,,,1,1,uniform_600s,21,9.570136070251465,1115.9999999995334,18.599999999992225,155.2176020725844,2.5869600345430737,0.8609161271750454
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,NP,,,1,1,uniform_600s,22,10.232806921005249,1096.0,18.266666666666666,157.89403171714483,2.631567195285747,0.8559361024478606
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,NP,,,1,1,uniform_600s,23,10.544116020202637,1062.0,17.7,157.89403171714483,2.631567195285747,0.8513238872719917
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,NP,,,1,1,uniform_600s,24,10.934185981750488,1056.0,17.6,158.44411472749758,2.640735245458293,0.8499582246898697
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,NP,,,1,1,uniform_600s,25,14.734986066818237,1054.0,17.566666666666666,168.40578709429633,2.806763118238272,0.8402222133830206
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,NP,,,1,1,uniform_600s,26,20.159425020217896,1045.9999999999563,17.433333333332605,172.03234247462638,2.8672057079104394,0.8355331333894517
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,NP,,,1,1,uniform_600s,27,24.747425079345703,1045.0000000002556,17.416666666670928,172.03234247462638,2.8672057079104394,0.835375748828149
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,NP,,,1,1,uniform_600s,28,25.723680019378662,1036.9999999999627,17.283333333332713,172.03234247462638,2.8672057079104394,0.8341057449617815
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,NP,,,1,1,uniform_600s,29,25.723939895629883,1028.9999999999727,17.149999999999544,172.03234247462638,2.8672057079104394,0.8328159937078417
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,NP,,,1,1,uniform_600s,30,27.01751399040222,1024.9999999999554,17.08333333333259,172.03234247462638,2.8672057079104394,0.8321635683174304
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,NP,,,1,1,uniform_600s,31,27.017722845077515,1016.9999999999682,16.94999999999947,172.03234247462638,2.8672057079104394,0.8308433210672254
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,NP,,,1,1,uniform_600s,32,27.743228912353516,1012.9999999998272,16.88333333333045,172.03234247462638,2.8672057079104394,0.830175377616332
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,NP,,,1,1,uniform_600s,33,27.745060920715332,1004.99999999994,16.749999999998998,172.03234247462638,2.8672057079104394,0.8288235398262321
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,NP,,,1,1,uniform_600s,34,28.60384202003479,1000.9999999999295,16.683333333332158,172.03234247462638,2.8672057079104394,0.8281395180073542
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,NP,,,1,1,uniform_600s,35,28.60415291786194,984.9999999999409,16.41666666666568,172.03234247462638,2.8672057079104394,0.8253478756602673
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,NP,,,1,1,uniform_600s,36,28.60441493988037,980.9999999999363,16.34999999999894,172.03234247462638,2.8672057079104394,0.8246357365192278
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,NP,,,1,1,uniform_600s,37,28.604557037353516,970.9999999999318,16.183333333332197,172.03234247462638,2.8672057079104394,0.822829719387602
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,NP,,,1,1,uniform_600s,38,29.428343057632446,959.0,15.983333333333333,176.48454358950588,2.941409059825098,0.815970236090192
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,NP,,,1,1,uniform_600s,39,29.430824995040894,947.0000000000618,15.783333333334364,176.48454358950588,2.941409059825098,0.8136382855443566
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,NP,,,1,1,uniform_600s,40,600.0134909152985,947.0,15.783333333333333,274.3697393563268,4.5728289892721135,0.7102748264452726
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,CHP,4,4,,,uniform_600s,0,0.002228975296020508,1376.9999999999945,22.94999999999991,13.0,0.21666666666666667,0.990559186637618
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,CHP,4,4,,,uniform_600s,1,0.004477977752685547,1255.9999999998,20.933333333329998,13.0,0.21666666666666667,0.9896496815286607
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,CHP,4,4,,,uniform_600s,2,0.009447813034057617,1235.9999999997126,20.59999999999521,371.54201369235716,6.192366894872619,0.6993996652973757
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,CHP,4,4,,,uniform_600s,3,0.012738943099975586,1200.9999999993602,20.016666666656004,377.4943864069278,6.291573106782129,0.685683275264672
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,CHP,4,4,,,uniform_600s,4,0.016640901565551758,1188.9999999995407,19.81666666665901,409.77632128040136,6.829605354673356,0.6553605371904461
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,CHP,4,4,,,uniform_600s,5,0.023025035858154297,1160.9999999996544,19.34999999999424,457.1845777820404,7.619742963034006,0.6062148339516137
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,CHP,4,4,,,uniform_600s,6,0.08819985389709473,1156.9999999999777,19.283333333332962,515.0007044379613,8.583345073966022,0.5548827100795408
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,CHP,4,4,,,uniform_600s,7,0.0967559814453125,1144.999999999547,19.083333333325786,553.9564041347084,9.232606735578473,0.5161952802315044
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,CHP,4,4,,,uniform_600s,8,0.10230803489685059,1124.9999999996526,18.74999999999421,556.999999999931,9.283333333332184,0.5048888888887973
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,CHP,4,4,,,uniform_600s,9,0.13967680931091309,1100.999999999488,18.349999999991464,602.9999999999709,10.049999999999516,0.45231607629404963
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,CHP,4,4,,,uniform_600s,10,0.14436984062194824,1096.9999999997149,18.28333333332858,602.9999999999709,10.049999999999516,0.4503190519597743
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,CHP,4,4,,,uniform_600s,11,0.15169095993041992,1066.9999999998508,17.783333333330848,641.7183400853665,10.695305668089443,0.3985770008571169
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,CHP,4,4,,,uniform_600s,12,0.16160082817077637,1065.0,17.75,667.9057437407448,11.13176239567908,0.3728584565814603
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,CHP,4,4,,,uniform_600s,13,0.17102384567260742,1060.9999999999482,17.68333333333247,762.4078559640052,12.706797599400087,0.28142520644293834
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,CHP,4,4,,,uniform_600s,14,0.17107582092285156,1052.9999999999482,17.549999999999137,762.4078559640052,12.706797599400087,0.2759659487520962
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,CHP,4,4,,,uniform_600s,15,0.1916038990020752,1050.9999999999432,17.51666666666572,879.3055555555438,14.655092592592398,0.16336293477108335
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,CHP,4,4,,,uniform_600s,16,0.19805693626403809,1042.9999999999422,17.38333333333237,887.8888888888105,14.798148148146842,0.14871630979016334
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,CHP,4,4,,,uniform_600s,17,0.20524001121520996,1032.9999999999482,17.2166666666658,947.8888888888014,15.798148148146689,0.08239216951708718
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,CHP,4,4,,,uniform_600s,18,0.20528793334960938,1030.9999999999482,17.18333333333247,947.8888888888014,15.798148148146689,0.08061213492837145
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,CHP,4,4,,,uniform_600s,19,0.2053089141845703,1024.9999999999482,17.08333333333247,947.8888888888014,15.798148148146689,0.07523035230356165
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,CHP,4,4,,,uniform_600s,20,0.20571589469909668,1016.9999999999527,16.94999999999921,947.8888888888014,15.798148148146689,0.06795586146622866
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,CHP,4,4,,,uniform_600s,21,0.20574593544006348,1012.9999999999527,16.883333333332544,947.8888888888014,15.798148148146689,0.06427552923114943
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,CHP,4,4,,,uniform_600s,22,0.2079470157623291,1013.0,16.883333333333333,1012.9999999999527,16.883333333332544,4.6686796142341825e-14
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,PP,4,4,4,4,uniform_600s,0,0.004258155822753906,1376.9999999999945,22.94999999999991,13.0,0.21666666666666667,0.990559186637618
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,PP,4,4,4,4,uniform_600s,1,0.018455028533935547,1327.0000000001128,22.116666666668547,13.0,0.21666666666666667,0.990203466465713
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,PP,4,4,4,4,uniform_600s,2,0.02681708335876465,1311.999999999959,21.866666666665985,159.6059857761968,2.660099762936613,0.8783490962071633
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,PP,4,4,4,4,uniform_600s,3,0.04965400695800781,1205.9999999999418,20.09999999999903,209.26915462038073,3.487819243673012,0.8264766545436228
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,PP,4,4,4,4,uniform_600s,4,0.13068914413452148,1193.9999999997972,19.89999999999662,261.3635274385488,4.3560587906424795,0.7811025733345116
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,PP,4,4,4,4,uniform_600s,5,0.13249421119689941,1183.9999999997945,19.733333333329906,262.00330945938117,4.36672182432302,0.7787134210646735
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,PP,4,4,4,4,uniform_600s,6,0.13358521461486816,1157.9999999998345,19.29999999999724,262.02483288756935,4.367080548126156,0.773726396470115
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,PP,4,4,4,4,uniform_600s,7,0.16016221046447754,1153.9999999998654,19.23333333333109,266.350884129783,4.43918140216305,0.7691933413086532
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,PP,4,4,4,4,uniform_600s,8,0.30570006370544434,1101.9999999998963,18.366666666664937,311.84171277855285,5.197361879642547,0.7170220392208873
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,PP,4,4,4,4,uniform_600s,9,0.3169870376586914,1077.9999999999409,17.96666666666568,324.4511579114568,5.40751929852428,0.6990248998965913
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,PP,4,4,4,4,uniform_600s,10,0.3171660900115967,1073.9999999999409,17.899999999999014,324.4511579114568,5.40751929852428,0.6979039498030962
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,PP,4,4,4,4,uniform_600s,11,0.317216157913208,1047.9999999999409,17.46666666666568,324.4511579114568,5.40751929852428,0.6904092004661497
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,PP,4,4,4,4,uniform_600s,12,0.4581630229949951,1031.9999999998959,17.199999999998266,338.16418184722215,5.636069697453703,0.6723215292177749
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,PP,4,4,4,4,uniform_600s,13,0.4582180976867676,1027.9999999999154,17.133333333331922,338.16418184722215,5.636069697453703,0.6710465157127918
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,PP,4,4,4,4,uniform_600s,14,0.4754321575164795,1011.9999999999268,16.866666666665445,338.16418184722215,5.636069697453703,0.6658456701114164
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,PP,4,4,4,4,uniform_600s,15,1.830942153930664,970.0,16.166666666666668,338.16418184722215,5.636069697453703,0.6513771321162658
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,PP,4,4,4,4,uniform_600s,16,50.00806212425232,963.9999999999754,16.066666666666258,721.3997591444167,12.023329319073612,0.25166000088751544
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,PP,4,4,4,4,uniform_600s,17,54.73694205284119,951.9999999999995,15.866666666666658,731.8419701769835,12.197366169616393,0.23125843468804216
N60_lambda1p5_rep007_seed6946557432345458604,60,1.5,1.5,1.5,0.375,7,PP,4,4,4,4,uniform_600s,18,122.3932101726532,952.0,15.866666666666667,951.9999999999995,15.866666666666658,4.776757887462858e-16
N60_lambda1p5_rep008_seed13949476070159782968,60,1.5,1.5,1.5,0.375,8,NP,,,1,1,uniform_600s,0,0.011564970016479492,1628.9999999999945,27.14999999999991,8.0,0.13333333333333333,0.9950890116635973
N60_lambda1p5_rep008_seed13949476070159782968,60,1.5,1.5,1.5,0.375,8,NP,,,1,1,uniform_600s,1,0.07422184944152832,1579.9999999996407,26.333333333327346,88.56840466783319,1.4761400777972198,0.9439440476785739
N60_lambda1p5_rep008_seed13949476070159782968,60,1.5,1.5,1.5,0.375,8,NP,,,1,1,uniform_600s,2,0.37332987785339355,1554.9999999998286,25.916666666663808,109.72624867208611,1.8287708112014351,0.929436496030805
N60_lambda1p5_rep008_seed13949476070159782968,60,1.5,1.5,1.5,0.375,8,NP,,,1,1,uniform_600s,3,0.8936848640441895,1513.9999999997663,25.233333333329437,134.4419674774838,2.2406994579580632,0.9112008140835505
N60_lambda1p5_rep008_seed13949476070159782968,60,1.5,1.5,1.5,0.375,8,NP,,,1,1,uniform_600s,4,2.013892889022827,1513.0000000000268,25.216666666667113,145.8590171461262,2.4309836191021033,0.9035961552239764
N60_lambda1p5_rep008_seed13949476070159782968,60,1.5,1.5,1.5,0.375,8,NP,,,1,1,uniform_600s,5,2.014042854309082,1501.9999999995443,25.03333333332574,145.90843705100707,2.431807284183451,0.9028572323228686
N60_lambda1p5_rep008_seed13949476070159782968,60,1.5,1.5,1.5,0.375,8,NP,,,1,1,uniform_600s,6,2.014209032058716,1485.9999999997099,24.76666666666183,145.90843705100707,2.431807284183451,0.9018112805847674
N60_lambda1p5_rep008_seed13949476070159782968,60,1.5,1.5,1.5,0.375,8,NP,,,1,1,uniform_600s,7,2.7788729667663574,1484.0,24.733333333333334,147.39234490542935,2.456539081757156,0.9006790128669614
N60_lambda1p5_rep008_seed13949476070159782968,60,1.5,1.5,1.5,0.375,8,NP,,,1,1,uniform_600s,8,3.063037872314453,1435.0,23.916666666666668,147.39234490542935,2.456539081757156,0.8972875645258332
N60_lambda1p5_rep008_seed13949476070159782968,60,1.5,1.5,1.5,0.375,8,NP,,,1,1,uniform_600s,9,3.0634570121765137,1363.0,22.716666666666665,147.39234490542935,2.456539081757156,0.8918618159167796
N60_lambda1p5_rep008_seed13949476070159782968,60,1.5,1.5,1.5,0.375,8,NP,,,1,1,uniform_600s,10,4.905894994735718,1356.9999999997162,22.61666666666194,151.29775635320263,2.521629272553377,0.8885057064456637
N60_lambda1p5_rep008_seed13949476070159782968,60,1.5,1.5,1.5,0.375,8,NP,,,1,1,uniform_600s,11,4.90631890296936,1352.9999999997226,22.549999999995375,151.29775635320263,2.521629272553377,0.8881760854743284
N60_lambda1p5_rep008_seed13949476070159782968,60,1.5,1.5,1.5,0.375,8,NP,,,1,1,uniform_600s,12,5.1977620124816895,1346.9999999997472,22.449999999995786,151.29775635320263,2.521629272553377,0.8876779834051737
N60_lambda1p5_rep008_seed13949476070159782968,60,1.5,1.5,1.5,0.375,8,NP,,,1,1,uniform_600s,13,5.197988033294678,1340.9999999997417,22.349999999995696,151.29775635320263,2.521629272553377,0.887175424046807
N60_lambda1p5_rep008_seed13949476070159782968,60,1.5,1.5,1.5,0.375,8,NP,,,1,1,uniform_600s,14,5.198120832443237,1334.9999999997267,22.249999999995445,151.29775635320263,2.521629272553377,0.8866683473009486
N60_lambda1p5_rep008_seed13949476070159782968,60,1.5,1.5,1.5,0.375,8,NP,,,1,1,uniform_600s,15,7.261512041091919,1333.9999999998236,22.233333333330393,168.06158424400542,2.8010264040667567,0.8740168034152717
N60_lambda1p5_rep008_seed13949476070159782968,60,1.5,1.5,1.5,0.375,8,NP,,,1,1,uniform_600s,16,7.261674880981445,1327.9999999999536,22.133333333332562,168.06158424400542,2.8010264040667567,0.8734476022258951
N60_lambda1p5_rep008_seed13949476070159782968,60,1.5,1.5,1.5,0.375,8,NP,,,1,1,uniform_600s,17,7.261795997619629,1325.9999999998,22.099999999996665,168.06158424400542,2.8010264040667567,0.8732567237978652
N60_lambda1p5_rep008_seed13949476070159782968,60,1.5,1.5,1.5,0.375,8,NP,,,1,1,uniform_600s,18,8.510748863220215,1325.0000000001219,22.083333333335364,172.25014743138166,2.8708357905230275,0.8699998887310446
N60_lambda1p5_rep008_seed13949476070159782968,60,1.5,1.5,1.5,0.375,8,NP,,,1,1,uniform_600s,19,9.420385837554932,1313.9999999993106,21.89999999998851,172.9404669220169,2.8823411153669483,0.8683862504397963
N60_lambda1p5_rep008_seed13949476070159782968,60,1.5,1.5,1.5,0.375,8,NP,,,1,1,uniform_600s,20,9.432276964187622,1303.9999999997062,21.73333333332844,172.9404669220169,2.8823411153669483,0.8673769425444358
N60_lambda1p5_rep008_seed13949476070159782968,60,1.5,1.5,1.5,0.375,8,NP,,,1,1,uniform_600s,21,9.432991027832031,1293.9999999997062,21.56666666666177,172.9404669220169,2.8823411153669483,0.8663520348361236
N60_lambda1p5_rep008_seed13949476070159782968,60,1.5,1.5,1.5,0.375,8,NP,,,1,1,uniform_600s,22,9.692018032073975,1273.9999999997508,21.23333333332918,173.23950365715268,2.8873250609525445,0.8640192278985976
N60_lambda1p5_rep008_seed13949476070159782968,60,1.5,1.5,1.5,0.375,8,NP,,,1,1,uniform_600s,23,10.35792088508606,1267.0,21.116666666666667,175.94720137766498,2.9324533562944164,0.861130859212577
N60_lambda1p5_rep008_seed13949476070159782968,60,1.5,1.5,1.5,0.375,8,NP,,,1,1,uniform_600s,24,12.20067286491394,1263.0,21.05,180.64245521590317,3.0107075869317197,0.8569735113096569
N60_lambda1p5_rep008_seed13949476070159782968,60,1.5,1.5,1.5,0.375,8,NP,,,1,1,uniform_600s,25,12.200993061065674,1255.0,20.916666666666668,180.64245521590317,3.0107075869317197,0.856061788672587
N60_lambda1p5_rep008_seed13949476070159782968,60,1.5,1.5,1.5,0.375,8,NP,,,1,1,uniform_600s,26,12.307363033294678,1247.0,20.783333333333335,180.64245521590317,3.0107075869317197,0.855138367910262
N60_lambda1p5_rep008_seed13949476070159782968,60,1.5,1.5,1.5,0.375,8,NP,,,1,1,uniform_600s,27,28.437756061553955,1244.9999999999554,20.749999999999257,206.05102321310665,3.434183720218444,0.8344971701099486
N60_lambda1p5_rep008_seed13949476070159782968,60,1.5,1.5,1.5,0.375,8,NP,,,1,1,uniform_600s,28,28.72597885131836,1239.0000000000036,20.65000000000006,206.05102321310665,3.434183720218444,0.8336957036213833
N60_lambda1p5_rep008_seed13949476070159782968,60,1.5,1.5,1.5,0.375,8,NP,,,1,1,uniform_600s,29,32.999987840652466,1223.0000000001246,20.38333333333541,206.05102321310665,3.434183720218444,0.8315200137260134
N60_lambda1p5_rep008_seed13949476070159782968,60,1.5,1.5,1.5,0.375,8,NP,,,1,1,uniform_600s,30,44.184417963027954,1222.9999998774792,20.383333331291322,216.21936939984698,3.6036561566641163,0.8232057486332723
N60_lambda1p5_rep008_seed13949476070159782968,60,1.5,1.5,1.5,0.375,8,NP,,,1,1,uniform_600s,31,50.64024806022644,1222.9999997548684,20.383333329247808,222.61258322396537,3.710209720399423,0.8179782638850494
N60_lambda1p5_rep008_seed13949476070159782968,60,1.5,1.5,1.5,0.375,8,NP,,,1,1,uniform_600s,32,51.16865801811218,1222.9999984088613,20.383333306814354,222.65828773036992,3.710971462172832,0.81794089286995
