N,lambda,arrival_rate,total_arrival_rate,per_approach_arrival_rate,method,threshold,delta,max_platoon_size,Pmax,case_count,optimality_rate,mean_average_delay_or_incumbent,median_average_delay_or_incumbent,mean_terminal_mip_gap,mean_solve_time_s,mean_end_to_end_time_s,mean_model_construction_time_s,mean_node_count,mean_number_of_platoons,mean_ordering_variable_count,mean_dimension_reduction_ratio,delay_order_check_case_count,delay_order_failure_count
80,0.5,0.5,0.5,0.125,CHP,4,4,NA,NA,10,0.9,3.9012499899958057,3.725,0.008620495322878024,78.2396137714386,78.27248917003176,0.032753799203783275,530345.7,45.4,771.2,0.6786666666666666,0,0
80,0.5,0.5,0.5,0.125,CHP,6,6,NA,NA,10,1.0,4.753749998796225,4.48125,0.0,2.957156014442444,2.9799401773067986,0.022655248828232288,24757.4,35.1,459.8,0.8084166666666667,0,0
80,0.5,0.5,0.5,0.125,CHP,8,8,NA,NA,10,1.0,5.919999993750016,5.324999999999999,0.0,0.35550408363342284,0.37492681960859897,0.019298854190856217,2272.0,29.3,319.1,0.8670416666666666,0,0
80,0.5,0.5,0.5,0.125,NP,NA,NA,1,1,10,0.4,3.8199999796723603,3.7624999980370433,0.19030124505689688,432.3599781751633,432.4398342825707,0.07973003406077624,1165355.9,80.0,2400.0,0.0,0,0
80,0.5,0.5,0.5,0.125,PP,2,2,2,2,10,0.6,3.7387472250913576,3.643737704601267,0.10075617579879259,334.3412970304489,334.39095017328435,0.04952917275950312,1306186.0,62.5,1468.2,0.38825000000000004,4,0
80,0.5,0.5,0.5,0.125,PP,2,2,4,4,10,0.6,3.711247841960367,3.675,0.0675539059645056,293.6979022502899,293.75311979631687,0.055084066651761535,1251722.3,57.6,1249.9,0.47920833333333335,4,0
80,0.5,0.5,0.5,0.125,PP,2,2,6,6,10,0.6,3.7112474862846434,3.674998254866779,0.06729017142864521,300.8216130256653,300.8668118229882,0.04507376067340374,1332959.4,57.2,1232.3,0.48654166666666665,4,0
80,0.5,0.5,0.5,0.125,PP,2,2,8,8,10,0.6,3.7112475032048247,3.674998254866779,0.06742193463291195,300.45111589431764,300.49702027039433,0.045772289484739305,1321477.8,57.1,1228.0,0.4883333333333333,4,0
80,0.5,0.5,0.5,0.125,PP,4,4,2,2,10,0.6,3.771249984990211,3.6125,0.06445074221629482,265.738526725769,265.7832307203638,0.044567125756293534,1155135.0,55.8,1169.1,0.512875,4,0
80,0.5,0.5,0.5,0.125,PP,4,4,4,4,10,0.9,3.8624999883851174,3.69375,0.008620021934971266,91.33894822597503,91.37272615691364,0.03365692095831037,607274.5,47.1,831.7,0.6534583333333333,4,0
80,0.5,0.5,0.5,0.125,PP,4,4,6,6,10,0.9,3.86249927308009,3.725,0.008521873283871632,88.9432532787323,88.9782410116463,0.03485712809488177,618621.0,45.9,789.6,0.671,4,0
80,0.5,0.5,0.5,0.125,PP,4,4,8,8,10,0.9,3.9012499899958057,3.725,0.008536125910814372,78.38674354553223,78.42030398560948,0.03343299413099885,542337.1,45.4,771.2,0.6786666666666666,4,0
80,0.5,0.5,0.5,0.125,PP,6,6,2,2,10,0.9,3.8487495615675527,3.6875,0.02527656866369003,162.24599928855895,162.28552141213405,0.039388428814709185,801401.1,50.7,963.9,0.5983750000000001,4,0
80,0.5,0.5,0.5,0.125,PP,6,6,4,4,10,1.0,4.24,4.106249999999999,0.0,14.719917583465577,14.750428681835064,0.030373681243509053,86680.4,39.0,570.5,0.7622916666666667,4,0
80,0.5,0.5,0.5,0.125,PP,6,6,6,6,10,1.0,4.468749998796225,4.2375,0.0,7.740478539466858,7.76484862189199,0.024243042152374984,67332.6,36.3,492.5,0.7947916666666667,4,0
80,0.5,0.5,0.5,0.125,PP,6,6,8,8,10,1.0,4.5499999979778085,4.35625,0.0,6.263716387748718,6.289344516689306,0.02549421740695834,46268.0,35.7,476.5,0.8014583333333333,4,0
80,0.5,0.5,0.5,0.125,PP,8,8,2,2,10,0.9,3.952499511851793,3.8187499999999996,0.025240998259736774,113.92016744613647,113.95726339319529,0.036965448223054406,620996.2,48.9,896.1,0.626625,4,0
80,0.5,0.5,0.5,0.125,PP,8,8,4,4,10,1.0,4.5174999874999955,4.324999999999999,0.0,5.303145337104797,5.326708426488061,0.023438131529837848,21586.1,35.6,475.6,0.8018333333333333,4,0
80,0.5,0.5,0.5,0.125,PP,8,8,6,6,10,1.0,5.044999982074669,4.775,0.0,1.315559697151184,1.3346892962360877,0.019013490807265044,12614.5,31.4,368.7,0.8463749999999999,4,0
80,0.5,0.5,0.5,0.125,PP,8,8,8,8,10,1.0,5.284999899794079,5.05625,0.0,0.4397773742675781,0.45725631059045,0.017361467331647874,3572.0,30.4,345.5,0.8560416666666667,4,0
80,1.0,1.0,1.0,0.25,CHP,2,2,NA,NA,10,0.0,13.2775,12.76875,0.5606587231729373,600.0137742519379,600.043215796127,0.029326650127768517,1816233.7,43.8,716.3,0.7015416666666667,0,0
80,1.0,1.0,1.0,0.25,CHP,4,4,NA,NA,10,0.6,13.139998785527984,11.95625,0.09968540433799197,316.4078520536423,316.42424022014785,0.01626812107861042,2514594.5,27.2,275.9,0.8850416666666666,0,0
80,1.0,1.0,1.0,0.25,CHP,6,6,NA,NA,10,0.9,14.548750000000002,14.9125,0.018133553610022845,62.35079333782196,62.36115615279342,0.010257595218718052,828989.6,18.8,130.2,0.94575,0,0
80,1.0,1.0,1.0,0.25,CHP,8,8,NA,NA,10,1.0,16.915,16.59375,1.0993346679812474e-13,0.13223810195922853,0.1413107207331517,0.008968407195061446,1995.4,13.4,65.1,0.9728749999999999,0,0
80,1.0,1.0,1.0,0.25,NP,NA,NA,1,1,10,0.0,14.21999995667097,13.54999978335485,0.7458680854105018,600.037862277031,600.1233199017779,0.08533271448686719,537344.5,80.0,2400.0,0.0,0,0
80,1.0,1.0,1.0,0.25,PP,2,2,2,2,10,0.0,13.777499922809834,13.406249642469572,0.6701044502054382,600.0217672824859,600.0631083507049,0.04122085450217128,1137280.3,54.6,1116.7,0.5347083333333333,0,0
80,1.0,1.0,1.0,0.25,PP,2,2,4,4,10,0.0,13.192499957276286,12.71875,0.591528369831601,600.0196560621262,600.0515255628637,0.03174988869577646,1600712.8,46.0,792.0,0.67,0,0
80,1.0,1.0,1.0,0.25,PP,2,2,6,6,10,0.0,13.41625,12.76875,0.5716722053488844,600.0174846172333,600.0451439580877,0.027549394685775042,1737256.7,44.0,723.2,0.6986666666666667,0,0
80,1.0,1.0,1.0,0.25,PP,2,2,8,8,10,0.0,13.2775,12.76875,0.5593964450533286,600.0184695005416,600.0494189813534,0.03082264894619584,1916471.8,43.8,716.3,0.7015416666666667,0,0
80,1.0,1.0,1.0,0.25,PP,4,4,2,2,10,0.0,13.39,12.806249999999999,0.6166233281029655,600.016210603714,600.0540991318029,0.03776069041341543,1516012.0,48.4,878.1,0.634125,0,0
80,1.0,1.0,1.0,0.25,PP,4,4,4,4,10,0.0,13.475,12.2375,0.43116697502116896,600.0126903057098,600.0345704206709,0.021756838355213404,3623775.6,33.7,423.5,0.8235416666666667,0,0
80,1.0,1.0,1.0,0.25,PP,4,4,6,6,10,0.0,13.251249916640091,12.31875,0.2633293618238359,600.0129912614823,600.0316748564516,0.018562860880047084,4820637.3,29.7,328.6,0.8630833333333333,0,0
80,1.0,1.0,1.0,0.25,PP,4,4,8,8,10,0.4,13.139998785527984,12.04375,0.15026151840938853,488.7169667005539,488.7336059026584,0.016527645103633404,4222544.9,28.0,292.9,0.8779583333333333,0,0
80,1.0,1.0,1.0,0.25,PP,6,6,2,2,10,0.0,13.721250000000001,12.46875,0.5915525224073732,600.0189325094223,600.0497022274261,0.030647741351276635,1799250.6,45.6,778.6,0.6755833333333333,0,0
80,1.0,1.0,1.0,0.25,PP,6,6,4,4,10,0.3,13.686250000000001,13.0,0.24033076062220154,535.8707495212554,535.8873168934249,0.016453127004206182,4078623.9,29.1,315.1,0.8687083333333334,0,0
80,1.0,1.0,1.0,0.25,PP,6,6,6,6,10,0.9,13.88625,13.1375,0.023829490983451686,137.12192261219025,137.13520508169967,0.01315974723547697,1522860.9,23.6,205.9,0.9142083333333334,0,0
80,1.0,1.0,1.0,0.25,PP,6,6,8,8,10,0.9,13.873750000000001,13.287500000000001,0.024240512008933214,74.13319890499115,74.14647564472499,0.013166627753525973,1038334.8,21.4,169.3,0.9294583333333334,0,0
80,1.0,1.0,1.0,0.25,PP,8,8,2,2,10,0.0,13.938748816604615,13.12499998901368,0.5647149338526904,600.0302538633347,600.0598415142038,0.0294687214307487,2113740.1,43.7,715.8,0.70175,0,0
80,1.0,1.0,1.0,0.25,PP,8,8,4,4,10,0.7,13.936250000000001,13.04375,0.08947246800049444,310.1427997350693,310.156339263192,0.013432730827480555,2659742.4,25.7,247.6,0.8968333333333334,0,0
80,1.0,1.0,1.0,0.25,PP,8,8,6,6,10,1.0,14.525,14.2375,0.0,20.572366070747375,20.58499093819777,0.0125101026147604,199332.3,20.1,151.0,0.9370833333333334,0,0
80,1.0,1.0,1.0,0.25,PP,8,8,8,8,10,1.0,14.346250000000001,13.85,3.327187116548762e-14,3.205868697166443,3.216658475497377,0.010672795306891202,33722.8,17.3,111.5,0.9535416666666666,0,0
80,1.5,1.5,1.5,0.375,CHP,2,2,NA,NA,10,0.0,21.69625,21.268749999999997,0.46934262944162874,600.0162545919418,600.0391406591025,0.022756689600646494,2695425.6,33.7,430.3,0.8207083333333334,0,0
80,1.5,1.5,1.5,0.375,CHP,4,4,NA,NA,10,0.9,22.53125,22.3875,0.006840613412973842,100.17965950965882,100.19001218596588,0.010236541647464037,1022999.3,17.5,116.2,0.9515833333333333,0,0
80,1.5,1.5,1.5,0.375,CHP,6,6,NA,NA,10,1.0,25.138749999999998,25.40625,2.098833927168296e-14,0.14990034103393554,0.15735280697474419,0.007352799642831087,2917.6,10.4,40.3,0.9832083333333334,0,0
80,1.5,1.5,1.5,0.375,CHP,8,8,NA,NA,10,1.0,28.30625,27.674999999999997,9.264174117983707e-14,0.034283566474914554,0.04163320451512613,0.007246186584234237,129.7,7.1,18.7,0.9922083333333334,0,0
80,1.5,1.5,1.5,0.375,NP,NA,NA,1,1,10,0.0,23.095,22.79375,0.808053849596663,600.0586088180542,600.1452676809496,0.08652935354039074,393926.2,80.0,2400.0,0.0,0,0
80,1.5,1.5,1.5,0.375,PP,2,2,2,2,10,0.0,22.56875,21.625,0.7259490379587631,600.0143349170685,600.0533637153208,0.03890138864517212,934725.7,50.3,949.1,0.6045416666666666,0,0
80,1.5,1.5,1.5,0.375,PP,2,2,4,4,10,0.0,21.9525,21.48125,0.6031331611745643,600.015812921524,600.0375584996241,0.021632876060903073,2054533.0,38.2,549.3,0.7711250000000001,0,0
80,1.5,1.5,1.5,0.375,PP,2,2,6,6,10,0.0,21.861250000000002,21.7125,0.5276971427301718,600.0137637853622,600.034509763676,0.020627922005951406,2344659.5,34.9,458.9,0.8087916666666667,0,0
80,1.5,1.5,1.5,0.375,PP,2,2,8,8,10,0.0,21.884999999999998,21.8375,0.48735942028461865,600.0175965070724,600.0379348922982,0.020219887793064117,2617642.0,34.0,437.5,0.8177083333333334,0,0
80,1.5,1.5,1.5,0.375,PP,4,4,2,2,10,0.0,22.7,22.549999999999997,0.6935545020062331,600.0185042858124,600.0501034548184,0.03147046249359846,1267205.5,44.3,735.5,0.6935416666666667,0,0
80,1.5,1.5,1.5,0.375,PP,4,4,4,4,10,0.0,22.38125,22.0125,0.3941325184382207,600.0111665964126,600.0287269548473,0.01743362648412585,4241241.5,28.0,294.2,0.8774166666666666,0,0
80,1.5,1.5,1.5,0.375,PP,4,4,6,6,10,0.7,21.925,21.94375,0.06779866968842173,367.1125938415527,367.12523344485174,0.012523949146270752,3738085.0,23.1,200.2,0.9165833333333333,0,0
80,1.5,1.5,1.5,0.375,PP,4,4,8,8,10,0.8,22.1225,21.70625,0.026135551685575666,161.18854830265045,161.2013861470329,0.01272127628326416,1795903.7,20.1,151.9,0.9367083333333334,0,0
80,1.5,1.5,1.5,0.375,PP,6,6,2,2,10,0.0,22.595,21.775,0.6812807575205462,600.0134317874908,600.0392752050133,0.025729854218661787,1359538.8,42.4,674.1,0.719125,0,0
80,1.5,1.5,1.5,0.375,PP,6,6,4,4,10,0.0,22.5275,21.78125,0.29416155214570494,600.0111212968826,600.0250210871429,0.013780834525823593,6608449.2,24.3,221.9,0.9075416666666667,0,0
80,1.5,1.5,1.5,0.375,PP,6,6,6,6,10,1.0,22.94125,22.674999999999997,1.5589521340359946e-10,40.783638095855714,40.794769264941145,0.011009837128221988,602716.9,18.3,125.7,0.947625,0,0
80,1.5,1.5,1.5,0.375,PP,6,6,8,8,10,1.0,23.4925,22.85,5.059604175398922e-15,5.141223430633545,5.151594275860055,0.01024634689092636,81428.2,15.5,90.4,0.9623333333333333,0,0
80,1.5,1.5,1.5,0.375,PP,8,8,2,2,10,0.0,22.238749390987653,21.9625,0.6673433177112843,600.0208056211471,600.0465493994996,0.02562917908653617,1506675.3,41.4,642.6,0.73225,0,0
80,1.5,1.5,1.5,0.375,PP,8,8,4,4,10,0.0,22.87625,22.481250000000003,0.2106131076992674,600.0110876560211,600.0241979002719,0.012988558877259493,7513557.1,22.3,186.4,0.9223333333333332,0,0
80,1.5,1.5,1.5,0.375,PP,8,8,6,6,10,1.0,23.86375,23.8,0.0,10.817346119880677,10.826830821007944,0.009378392528742552,161802.8,17.0,108.5,0.9547916666666666,0,0
80,1.5,1.5,1.5,0.375,PP,8,8,8,8,10,1.0,24.63625,24.44375,2.4393051024484236e-14,1.089200210571289,1.0983026240168194,0.008987613581120968,23908.1,13.3,66.1,0.9724583333333333,0,0
80,2.0,2.0,2.0,0.5,CHP,2,2,NA,NA,10,0.2,25.121249999999996,25.456249999999997,0.201326783800123,546.7773393154145,546.7908960398428,0.013443263247609138,4301185.3,26.3,256.9,0.8929583333333333,0,0
80,2.0,2.0,2.0,0.5,CHP,4,4,NA,NA,10,1.0,25.723750000000003,26.200000000000003,1.3831214553135235e-14,7.847069573402405,7.857843459079623,0.010656473785638809,125452.3,13.2,62.3,0.9740416666666667,0,0
80,2.0,2.0,2.0,0.5,CHP,6,6,NA,NA,10,1.0,27.93,27.7375,9.475708002050255e-14,0.03703384399414063,0.04582538437311611,0.008670945931226016,190.3,6.9,17.4,0.99275,0,0
80,2.0,2.0,2.0,0.5,CHP,8,8,NA,NA,10,1.0,30.27125,30.8625,5.0262985482932534e-14,0.022590494155883788,0.03008349352321839,0.007383859064429998,21.8,5.0,9.5,0.9960416666666667,0,0
80,2.0,2.0,2.0,0.5,NP,NA,NA,1,1,10,0.0,26.155,26.11875,0.8076893380297727,600.0261875391006,600.1126934129619,0.08638145569711923,248304.7,80.0,2400.0,0.0,0,0
80,2.0,2.0,2.0,0.5,PP,2,2,2,2,10,0.0,26.0375,25.94375,0.7135542284673789,600.020055270195,600.0576924785039,0.03750737281516194,1026912.6,47.8,856.1,0.6432916666666666,0,0
80,2.0,2.0,2.0,0.5,PP,2,2,4,4,10,0.0,25.47,25.25625,0.4736489877364403,600.0142999649048,600.0332545965002,0.018839208129793405,2694779.6,32.6,397.8,0.8342499999999999,0,0
80,2.0,2.0,2.0,0.5,PP,2,2,6,6,10,0.0,25.35,25.7125,0.352436623192077,600.0114641904831,600.0294316409233,0.017845774069428444,3607665.5,29.3,320.1,0.866625,0,0
80,2.0,2.0,2.0,0.5,PP,2,2,8,8,10,0.0,25.17625,25.675,0.26351740729755,600.0114842176438,600.0314863572088,0.01987030738964677,4398690.6,27.4,279.0,0.88375,0,0
80,2.0,2.0,2.0,0.5,PP,4,4,2,2,10,0.0,25.83625,25.9125,0.6777124287673593,600.0158208847046,600.0462258801517,0.03028033981099725,1244127.1,43.1,696.0,0.71,0,0
80,2.0,2.0,2.0,0.5,PP,4,4,4,4,10,0.0,25.5925,25.95625,0.2977512614345502,600.0121800899506,600.0259769000749,0.013683792017400265,5151452.3,25.3,238.4,0.9006666666666666,0,0
80,2.0,2.0,2.0,0.5,PP,4,4,6,6,10,0.9,25.447499999999998,25.95625,0.013271928113181786,161.39411504268645,161.40667261256885,0.01242938982322812,2088998.2,20.0,148.6,0.9380833333333334,0,0
80,2.0,2.0,2.0,0.5,PP,4,4,8,8,10,1.0,25.521250000000002,26.09375,0.0,31.011506938934325,31.02304844766304,0.011415809579193591,550642.7,17.4,111.5,0.9535416666666666,0,0
80,2.0,2.0,2.0,0.5,PP,6,6,2,2,10,0.0,25.951249999999998,26.1625,0.673033890113216,600.0117838859558,600.0422591029443,0.030343396123498678,1339821.9,41.0,630.3,0.737375,0,0
80,2.0,2.0,2.0,0.5,PP,6,6,4,4,10,0.1,25.94875,25.85,0.20267196315077154,595.0709880828857,595.0845446502997,0.013436709251254796,7122996.5,21.8,178.0,0.9258333333333333,0,0
80,2.0,2.0,2.0,0.5,PP,6,6,6,6,10,1.0,26.463749999999997,26.4625,0.0,29.10642213821411,29.116640084192746,0.010105814132839442,556864.0,16.8,105.8,0.9559166666666666,0,0
80,2.0,2.0,2.0,0.5,PP,6,6,8,8,10,1.0,26.55625,26.3625,2.4764127534879048e-14,1.4211866855621338,1.4303954333003988,0.009095339756458997,31990.7,13.4,67.2,0.9720000000000001,0,0
80,2.0,2.0,2.0,0.5,PP,8,8,2,2,10,0.0,25.9775,26.1625,0.6734560712536719,600.012806892395,600.0402016411208,0.027271091286092997,1441952.4,40.4,612.1,0.7449583333333333,0,0
80,2.0,2.0,2.0,0.5,PP,8,8,4,4,10,0.2,25.903750000000002,25.875,0.14714578596617672,592.3168548107147,592.3299162449146,0.01293112589046359,7928299.7,20.7,160.8,0.933,0,0
80,2.0,2.0,2.0,0.5,PP,8,8,6,6,10,1.0,26.50625,26.512500000000003,5.936649489379428e-15,10.554685020446778,10.564944299480263,0.010145838931202888,150926.9,16.2,98.4,0.959,0,0
80,2.0,2.0,2.0,0.5,PP,8,8,8,8,10,1.0,26.783749999999998,27.137500000000003,1.0290994844718338e-14,0.4935664176940918,0.5020302185578017,0.008355278056114912,14742.4,12.4,57.7,0.9759583333333334,0,0
80,2.5,2.5,2.5,0.625,CHP,2,2,NA,NA,10,1.0,28.6375,28.375,1.980535062567603e-14,51.97654631137848,51.988142254435175,0.011479628272354603,678271.8,19.5,141.5,0.9410416666666667,0,0
80,2.5,2.5,2.5,0.625,CHP,4,4,NA,NA,10,1.0,29.5925,28.74375,2.41982676340789e-14,0.055169868469238284,0.06276142614615245,0.007485540583729744,430.3,7.5,20.6,0.9914166666666666,0,0
80,2.5,2.5,2.5,0.625,CHP,6,6,NA,NA,10,1.0,30.201249999999998,29.4625,3.296201953769489e-14,0.017476749420166016,0.024513585405130912,0.0069394719786942,26.8,5.4,10.7,0.9955416666666667,0,0
80,2.5,2.5,2.5,0.625,CHP,8,8,NA,NA,10,1.0,31.11875,31.912499999999998,7.705863442054576e-14,0.009047579765319825,0.01576374061548257,0.006624589115381241,1.0,4.5,7.6,0.9968333333333333,0,0
80,2.5,2.5,2.5,0.625,NP,NA,NA,1,1,10,0.0,29.615,29.3875,0.7984786037003138,600.0263625144959,600.1162825105672,0.08978808168321847,181773.9,80.0,2400.0,0.0,0,0
80,2.5,2.5,2.5,0.625,PP,2,2,2,2,10,0.0,29.19625,28.94375,0.6500119814041561,600.0126325130462,600.046259934729,0.03349728975445032,1208021.5,45.5,776.3,0.6765416666666667,0,0
80,2.5,2.5,2.5,0.625,PP,2,2,4,4,10,0.0,28.924999961358196,28.74375,0.32558831470646027,600.0159603834152,600.0332363271575,0.017152487207204102,4053833.9,28.8,310.1,0.8707916666666666,0,0
80,2.5,2.5,2.5,0.625,PP,2,2,6,6,10,0.6,28.59375,28.512500000000003,0.0678993201061834,370.2149843215942,370.2300964465807,0.014994054846465588,3698358.4,23.9,213.4,0.9110833333333334,0,0
80,2.5,2.5,2.5,0.625,PP,2,2,8,8,10,0.9,28.6375,28.375,0.008264889715378285,181.46478786468506,181.4776054041031,0.01270003877580166,1849994.8,21.9,179.2,0.9253333333333333,0,0
80,2.5,2.5,2.5,0.625,PP,4,4,2,2,10,0.0,29.277499999999996,29.175,0.6314540969925033,600.0123231172562,600.0422792674448,0.029830859135836364,1457766.8,41.8,655.0,0.7270833333333333,0,0
80,2.5,2.5,2.5,0.625,PP,4,4,4,4,10,0.2,28.79,28.425,0.12956888625412974,587.7569171190262,587.7697331307493,0.012698355596512556,7686922.5,22.6,191.2,0.9203333333333333,0,0
80,2.5,2.5,2.5,0.625,PP,4,4,6,6,10,1.0,28.94375,28.7375,2.5468144819201503e-14,16.3735023021698,16.383141819376966,0.009535122010856868,303430.6,17.1,109.3,0.9544583333333334,0,0
80,2.5,2.5,2.5,0.625,PP,4,4,8,8,10,1.0,29.097500000000004,28.7375,2.1968996337547527e-14,1.464613914489746,1.4727661420608154,0.008055463805794716,36424.4,14.3,76.7,0.9680416666666666,0,0
80,2.5,2.5,2.5,0.625,PP,6,6,2,2,10,0.0,29.25625,28.9375,0.6352536661167896,600.0151822566986,600.0407009869488,0.02540579568594694,1641635.0,41.0,630.2,0.7374166666666667,0,0
80,2.5,2.5,2.5,0.625,PP,6,6,4,4,10,0.5,28.807499999999997,28.425,0.06402129420893529,532.1998035192489,532.2110464849045,0.011132665537297725,8069984.0,21.2,168.3,0.929875,0,0
80,2.5,2.5,2.5,0.625,PP,6,6,6,6,10,1.0,29.005000000000003,28.7375,5.240660471648416e-15,6.979516649246216,6.989018715826771,0.009393433760851621,129156.7,16.6,103.2,0.9570000000000001,0,0
80,2.5,2.5,2.5,0.625,PP,6,6,8,8,10,1.0,29.19875,28.7375,3.95548704623239e-14,0.6718919992446899,0.6809356029212746,0.008939700946211816,20022.5,13.0,63.3,0.973625,0,0
80,2.5,2.5,2.5,0.625,PP,8,8,2,2,10,0.0,29.23,28.69375,0.6327626651561464,600.0094110012054,600.0349318190031,0.025406492035835983,1611248.1,40.4,612.1,0.7449583333333333,0,0
80,2.5,2.5,2.5,0.625,PP,8,8,4,4,10,0.7,28.9475,28.49375,0.037416974981893655,499.81517164707185,499.8274782563747,0.01218198761343956,8024223.8,20.4,156.1,0.9349583333333333,0,0
80,2.5,2.5,2.5,0.625,PP,8,8,6,6,10,1.0,29.247500000000002,28.96875,0.0,6.422403264045715,6.431788222750572,0.009279660508036613,123402.9,16.1,97.2,0.9594999999999999,0,0
80,2.5,2.5,2.5,0.625,PP,8,8,8,8,10,1.0,29.338749999999997,28.7875,3.666257226229582e-14,0.5368453025817871,0.5469391255661948,0.009983560722321271,16776.9,12.4,57.7,0.9759583333333334,0,0
