seed,replication,N,L,counts,releases,arrival_rate,h_F,h_S,threshold,max_platoon_size,method,partition,number_of_platoons,ordering_variable_count,vehicle_level_ordering_variable_count,formation_time_ms,formation_repetitions,model_build_time_s,solve_time_s,end_to_end_time_s,status,objective,actual_optimality_gap,actual_gap_reference,terminal_mip_gap,node_count,partition_specific_upper_bound,scaled_partition_specific_upper_bound,rule_level_upper_bound,scaled_rule_level_upper_bound,np_pp_chp_delay_order_holds,matching_chp_objective
10090335541577908271,0,8,4,"[2, 2, 2, 2]","[[4, 13], [3, 5], [3, 10], [5, 5]]",0.4,1,2,,1,NP,"[[1, 1], [1, 1], [1, 1], [1, 1]]",8,24,24,0.0009465,20,0.2752416953444481,0.025928974151611328,0.3012405254846778,OPTIMAL,2.625,0.0,exact_enumeration,0.0,161.0,0.0,0,0.0,0,,
10090335541577908271,0,8,4,"[2, 2, 2, 2]","[[4, 13], [3, 5], [3, 10], [5, 5]]",0.4,1,2,2,,CHP,"[[1, 1], [2], [1, 1], [2]]",6,13,24,0.003535,20,0.003804687410593033,0.009872913360595703,0.013724864160034657,OPTIMAL,2.625,0.0,exact_enumeration,0.0,38.0,0.625,5,4.375,35,,
10090335541577908271,0,8,4,"[2, 2, 2, 2]","[[4, 13], [3, 5], [3, 10], [5, 5]]",0.4,1,2,2,2,PP,"[[1, 1], [2], [1, 1], [2]]",6,13,24,0.003906,20,0.004570764489471912,0.010202884674072266,0.01483495071117258,OPTIMAL,2.625,0.0,exact_enumeration,0.0,38.0,0.625,5,2.5,20,True,2.625
10090335541577908271,0,8,4,"[2, 2, 2, 2]","[[4, 13], [3, 5], [3, 10], [5, 5]]",0.4,1,2,2,3,PP,"[[1, 1], [2], [1, 1], [2]]",6,13,24,0.0035155,20,0.004510883241891861,0.010202169418334961,0.014773987922242165,OPTIMAL,2.625,0.0,exact_enumeration,0.0,38.0,0.625,5,3.125,25,True,2.625
10090335541577908271,0,8,4,"[2, 2, 2, 2]","[[4, 13], [3, 5], [3, 10], [5, 5]]",0.4,1,2,3,,CHP,"[[1, 1], [2], [1, 1], [2]]",6,13,24,0.0028145,20,0.003363311290740967,0.009660005569458008,0.013069714462723255,OPTIMAL,2.625,0.0,exact_enumeration,0.0,38.0,0.625,5,10.5,84,,
10090335541577908271,0,8,4,"[2, 2, 2, 2]","[[4, 13], [3, 5], [3, 10], [5, 5]]",0.4,1,2,3,2,PP,"[[1, 1], [2], [1, 1], [2]]",6,13,24,0.0035155,20,0.004789224825799465,0.010025978088378906,0.014876093472710133,OPTIMAL,2.625,0.0,exact_enumeration,0.0,38.0,0.625,5,6.0,48,True,2.625
10090335541577908271,0,8,4,"[2, 2, 2, 2]","[[4, 13], [3, 5], [3, 10], [5, 5]]",0.4,1,2,3,3,PP,"[[1, 1], [2], [1, 1], [2]]",6,13,24,0.003796,20,0.004656624048948288,0.010067939758300781,0.014785947207327843,OPTIMAL,2.625,0.0,exact_enumeration,0.0,38.0,0.625,5,7.5,60,True,2.625
5614894019028137893,1,8,4,"[2, 2, 2, 2]","[[4, 7], [3, 10], [6, 7], [0, 1]]",0.4,1,2,,1,NP,"[[1, 1], [1, 1], [1, 1], [1, 1]]",8,24,24,0.0009315,20,0.004175286740064621,0.007580995559692383,0.011815048931640626,OPTIMAL,1.0,0.0,exact_enumeration,0.0,1.0,0.0,0,0.0,0,,
5614894019028137893,1,8,4,"[2, 2, 2, 2]","[[4, 7], [3, 10], [6, 7], [0, 1]]",0.4,1,2,2,,CHP,"[[1, 1], [1, 1], [2], [2]]",6,13,24,0.0011665,20,0.003913993015885353,0.0007309913635253906,0.004689800105837822,OPTIMAL,1.0,0.0,exact_enumeration,0.0,1.0,0.0,0,4.375,35,,
5614894019028137893,1,8,4,"[2, 2, 2, 2]","[[4, 7], [3, 10], [6, 7], [0, 1]]",0.4,1,2,2,2,PP,"[[1, 1], [1, 1], [2], [2]]",6,13,24,0.0034,20,0.00381257850676775,0.0007388591766357422,0.00459845058825016,OPTIMAL,1.0,0.0,exact_enumeration,0.0,1.0,0.0,0,2.5,20,True,1.0
5614894019028137893,1,8,4,"[2, 2, 2, 2]","[[4, 7], [3, 10], [6, 7], [0, 1]]",0.4,1,2,2,3,PP,"[[1, 1], [1, 1], [2], [2]]",6,13,24,0.002884,20,0.003271722234785557,0.0007288455963134766,0.004046382076498508,OPTIMAL,1.0,0.0,exact_enumeration,0.0,1.0,0.0,0,3.125,25,True,1.0
5614894019028137893,1,8,4,"[2, 2, 2, 2]","[[4, 7], [3, 10], [6, 7], [0, 1]]",0.4,1,2,3,,CHP,"[[2], [1, 1], [2], [2]]",5,9,24,0.00369,20,0.004459806717932224,0.0009429454803466797,0.005462606537463665,OPTIMAL,1.125,0.125,exact_enumeration,0.0,1.0,1.5,12,10.5,84,,
5614894019028137893,1,8,4,"[2, 2, 2, 2]","[[4, 7], [3, 10], [6, 7], [0, 1]]",0.4,1,2,3,2,PP,"[[2], [1, 1], [2], [2]]",5,9,24,0.001192,20,0.003928525373339653,0.0009379386901855469,0.004930068645863056,OPTIMAL,1.125,0.125,exact_enumeration,0.0,1.0,1.5,12,6.0,48,True,1.125
5614894019028137893,1,8,4,"[2, 2, 2, 2]","[[4, 7], [3, 10], [6, 7], [0, 1]]",0.4,1,2,3,3,PP,"[[2], [1, 1], [2], [2]]",5,9,24,0.003515,20,0.00433812290430069,0.0010027885437011719,0.0054093005159044265,OPTIMAL,1.125,0.125,exact_enumeration,0.0,1.0,1.5,12,7.5,60,True,1.125
15633632879917000470,2,8,4,"[2, 2, 2, 2]","[[4, 4], [0, 4], [10, 11], [1, 2]]",0.4,1,2,,1,NP,"[[1, 1], [1, 1], [1, 1], [1, 1]]",8,24,24,0.0009765,20,0.004169289022684097,0.003573179244995117,0.0078001185403122906,OPTIMAL,1.125,0.0,exact_enumeration,0.0,1.0,0.0,0,0.0,0,,
15633632879917000470,2,8,4,"[2, 2, 2, 2]","[[4, 4], [0, 4], [10, 11], [1, 2]]",0.4,1,2,2,,CHP,"[[2], [1, 1], [2], [2]]",5,9,24,0.001146,20,0.003114153631031513,0.0020589828491210938,0.005217546139033794,OPTIMAL,1.125,0.0,exact_enumeration,0.0,1.0,0.0,0,4.375,35,,
15633632879917000470,2,8,4,"[2, 2, 2, 2]","[[4, 4], [0, 4], [10, 11], [1, 2]]",0.4,1,2,2,2,PP,"[[2], [1, 1], [2], [2]]",5,9,24,0.001091,20,0.003073222003877163,0.002054929733276367,0.005172382530132294,OPTIMAL,1.125,0.0,exact_enumeration,0.0,1.0,0.0,0,2.5,20,True,1.125
15633632879917000470,2,8,4,"[2, 2, 2, 2]","[[4, 4], [0, 4], [10, 11], [1, 2]]",0.4,1,2,2,3,PP,"[[2], [1, 1], [2], [2]]",5,9,24,0.0010965,20,0.0030530719086527824,0.0020439624786376953,0.005141270680269241,OPTIMAL,1.125,0.0,exact_enumeration,0.0,1.0,0.0,0,3.125,25,True,1.125
15633632879917000470,2,8,4,"[2, 2, 2, 2]","[[4, 4], [0, 4], [10, 11], [1, 2]]",0.4,1,2,3,,CHP,"[[2], [1, 1], [2], [2]]",5,9,24,0.00317,20,0.003580640070140362,0.0020530223846435547,0.0056852444648575785,OPTIMAL,1.125,0.0,exact_enumeration,0.0,1.0,0.0,0,10.5,84,,
15633632879917000470,2,8,4,"[2, 2, 2, 2]","[[4, 4], [0, 4], [10, 11], [1, 2]]",0.4,1,2,3,2,PP,"[[2], [1, 1], [2], [2]]",5,9,24,0.00335,20,0.003707701340317726,0.002051115036010742,0.005805005352115631,OPTIMAL,1.125,0.0,exact_enumeration,0.0,1.0,0.0,0,6.0,48,True,1.125
15633632879917000470,2,8,4,"[2, 2, 2, 2]","[[4, 4], [0, 4], [10, 11], [1, 2]]",0.4,1,2,3,3,PP,"[[2], [1, 1], [2], [2]]",5,9,24,0.0028145,20,0.003822214901447296,0.0022721290588378906,0.006144313184883118,OPTIMAL,1.125,0.0,exact_enumeration,0.0,1.0,0.0,0,7.5,60,True,1.125
4207984890178760656,0,8,4,"[2, 2, 2, 2]","[[2, 3], [1, 1], [3, 7], [3, 4]]",0.7,1,2,,1,NP,"[[1, 1], [1, 1], [1, 1], [1, 1]]",8,24,24,0.000931,20,0.0033676763996481895,0.03196597099304199,0.03537733261812306,OPTIMAL,3.0,0.0,exact_enumeration,0.0,176.0,0.0,0,0.0,0,,
4207984890178760656,0,8,4,"[2, 2, 2, 2]","[[2, 3], [1, 1], [3, 7], [3, 4]]",0.7,1,2,2,,CHP,"[[2], [2], [1, 1], [2]]",5,9,24,0.003656,20,0.004544084891676903,0.0090179443359375,0.013624473102491855,OPTIMAL,3.0,0.0,exact_enumeration,0.0,31.0,0.0,0,4.375,35,,
4207984890178760656,0,8,4,"[2, 2, 2, 2]","[[2, 3], [1, 1], [3, 7], [3, 4]]",0.7,1,2,2,2,PP,"[[2], [2], [1, 1], [2]]",5,9,24,0.0035955,20,0.004354358650743961,0.009155035018920898,0.013569820335813046,OPTIMAL,3.0,0.0,exact_enumeration,0.0,31.0,0.0,0,2.5,20,True,3.0
4207984890178760656,0,8,4,"[2, 2, 2, 2]","[[2, 3], [1, 1], [3, 7], [3, 4]]",0.7,1,2,2,3,PP,"[[2], [2], [1, 1], [2]]",5,9,24,0.001102,20,0.0030982205644249916,0.009046077728271484,0.012188723556222438,OPTIMAL,3.0,0.0,exact_enumeration,0.0,31.0,0.0,0,3.125,25,True,3.0
4207984890178760656,0,8,4,"[2, 2, 2, 2]","[[2, 3], [1, 1], [3, 7], [3, 4]]",0.7,1,2,3,,CHP,"[[2], [2], [1, 1], [2]]",5,9,24,0.003305,20,0.004759950563311577,0.008998870849609375,0.013819156882100106,OPTIMAL,3.0,0.0,exact_enumeration,0.0,31.0,0.0,0,10.5,84,,
4207984890178760656,0,8,4,"[2, 2, 2, 2]","[[2, 3], [1, 1], [3, 7], [3, 4]]",0.7,1,2,3,2,PP,"[[2], [2], [1, 1], [2]]",5,9,24,0.0011115,20,0.0030961278825998306,0.008796930313110352,0.011937814265524387,OPTIMAL,3.0,0.0,exact_enumeration,0.0,31.0,0.0,0,6.0,48,True,3.0
4207984890178760656,0,8,4,"[2, 2, 2, 2]","[[2, 3], [1, 1], [3, 7], [3, 4]]",0.7,1,2,3,3,PP,"[[2], [2], [1, 1], [2]]",5,9,24,0.001122,20,0.0030959565192461014,0.008639812469482422,0.011779204698583602,OPTIMAL,3.0,0.0,exact_enumeration,0.0,31.0,0.0,0,7.5,60,True,3.0
16248851039218987387,1,8,4,"[2, 2, 2, 2]","[[2, 6], [1, 4], [2, 4], [4, 7]]",0.7,1,2,,1,NP,"[[1, 1], [1, 1], [1, 1], [1, 1]]",8,24,24,0.000961,20,0.0033812876790761948,0.02698493003845215,0.030409718738769055,OPTIMAL,2.75,0.0,exact_enumeration,0.0,192.0,0.0,0,0.0,0,,
16248851039218987387,1,8,4,"[2, 2, 2, 2]","[[2, 6], [1, 4], [2, 4], [4, 7]]",0.7,1,2,2,,CHP,"[[1, 1], [1, 1], [2], [1, 1]]",7,18,24,0.0031645,20,0.004289750009775162,0.013360977172851562,0.017696653358640194,OPTIMAL,2.75,0.0,exact_enumeration,0.0,80.0,0.625,5,4.375,35,,
16248851039218987387,1,8,4,"[2, 2, 2, 2]","[[2, 6], [1, 4], [2, 4], [4, 7]]",0.7,1,2,2,2,PP,"[[1, 1], [1, 1], [2], [1, 1]]",7,18,24,0.003435,20,0.0039328308776021,0.013113021850585938,0.017091899461266994,OPTIMAL,2.75,0.0,exact_enumeration,0.0,80.0,0.625,5,2.5,20,True,2.75
16248851039218987387,1,8,4,"[2, 2, 2, 2]","[[2, 6], [1, 4], [2, 4], [4, 7]]",0.7,1,2,2,3,PP,"[[1, 1], [1, 1], [2], [1, 1]]",7,18,24,0.003906,20,0.004353116266429424,0.013460874557495117,0.01787504277710295,OPTIMAL,2.75,0.0,exact_enumeration,0.0,80.0,0.625,5,3.125,25,True,2.75
16248851039218987387,1,8,4,"[2, 2, 2, 2]","[[2, 6], [1, 4], [2, 4], [4, 7]]",0.7,1,2,3,,CHP,"[[1, 1], [2], [2], [2]]",5,9,24,0.003811,20,0.00460564810782671,0.011330842971801758,0.015998975401829242,OPTIMAL,3.75,1.0,exact_enumeration,0.0,47.0,3.625,29,10.5,84,,
16248851039218987387,1,8,4,"[2, 2, 2, 2]","[[2, 6], [1, 4], [2, 4], [4, 7]]",0.7,1,2,3,2,PP,"[[1, 1], [2], [2], [2]]",5,9,24,0.003721,20,0.004652178846299648,0.011334896087646484,0.016052696288867952,OPTIMAL,3.75,1.0,exact_enumeration,0.0,47.0,3.625,29,6.0,48,True,3.75
16248851039218987387,1,8,4,"[2, 2, 2, 2]","[[2, 6], [1, 4], [2, 4], [4, 7]]",0.7,1,2,3,3,PP,"[[1, 1], [2], [2], [2]]",5,9,24,0.00339,20,0.004883407615125179,0.012276172637939453,0.017223434508576392,OPTIMAL,3.75,1.0,exact_enumeration,0.0,47.0,3.625,29,7.5,60,True,3.75
14373591200640028097,2,8,4,"[2, 2, 2, 2]","[[2, 4], [2, 3], [3, 4], [2, 3]]",0.7,1,2,,1,NP,"[[1, 1], [1, 1], [1, 1], [1, 1]]",8,24,24,0.0009365,20,0.003397000953555107,0.07023191452026367,0.07367439340727235,OPTIMAL,4.125,0.0,exact_enumeration,0.0,594.0,0.0,0,0.0,0,,
14373591200640028097,2,8,4,"[2, 2, 2, 2]","[[2, 4], [2, 3], [3, 4], [2, 3]]",0.7,1,2,2,,CHP,"[[2], [2], [2], [2]]",4,6,24,0.0010765,20,0.0030427463352680206,0.006396055221557617,0.00948429283040905,OPTIMAL,4.125,0.0,exact_enumeration,0.0,32.0,0.625,5,4.375,35,,
14373591200640028097,2,8,4,"[2, 2, 2, 2]","[[2, 4], [2, 3], [3, 4], [2, 3]]",0.7,1,2,2,2,PP,"[[2], [2], [2], [2]]",4,6,24,0.00338,20,0.004338063299655914,0.0067250728607177734,0.011123639761810303,OPTIMAL,4.125,0.0,exact_enumeration,0.0,32.0,0.625,5,2.5,20,True,4.125
14373591200640028097,2,8,4,"[2, 2, 2, 2]","[[2, 4], [2, 3], [3, 4], [2, 3]]",0.7,1,2,2,3,PP,"[[2], [2], [2], [2]]",4,6,24,0.003701,20,0.004651477560400963,0.0066640377044677734,0.011378124280358315,OPTIMAL,4.125,0.0,exact_enumeration,0.0,32.0,0.625,5,3.125,25,True,4.125
14373591200640028097,2,8,4,"[2, 2, 2, 2]","[[2, 4], [2, 3], [3, 4], [2, 3]]",0.7,1,2,3,,CHP,"[[2], [2], [2], [2]]",4,6,24,0.003686,20,0.004555881954729557,0.00666499137878418,0.011287061322818755,OPTIMAL,4.125,0.0,exact_enumeration,0.0,32.0,0.625,5,10.5,84,,
14373591200640028097,2,8,4,"[2, 2, 2, 2]","[[2, 4], [2, 3], [3, 4], [2, 3]]",0.7,1,2,3,2,PP,"[[2], [2], [2], [2]]",4,6,24,0.001132,20,0.003889957442879677,0.0066869258880615234,0.010635897960276126,OPTIMAL,4.125,0.0,exact_enumeration,0.0,32.0,0.625,5,6.0,48,True,4.125
14373591200640028097,2,8,4,"[2, 2, 2, 2]","[[2, 4], [2, 3], [3, 4], [2, 3]]",0.7,1,2,3,3,PP,"[[2], [2], [2], [2]]",4,6,24,0.00352,20,0.004577244631946087,0.006766080856323242,0.011406376558561325,OPTIMAL,4.125,0.0,exact_enumeration,0.0,32.0,0.625,5,7.5,60,True,4.125
8767885486576300976,0,8,4,"[2, 2, 2, 2]","[[2, 3], [1, 2], [2, 4], [0, 1]]",1.0,1,2,,1,NP,"[[1, 1], [1, 1], [1, 1], [1, 1]]",8,24,24,0.0009965,20,0.004148777574300766,0.027363061904907227,0.031567103214308265,OPTIMAL,3.125,0.0,exact_enumeration,0.0,122.0,0.0,0,0.0,0,,
8767885486576300976,0,8,4,"[2, 2, 2, 2]","[[2, 3], [1, 2], [2, 4], [0, 1]]",1.0,1,2,2,,CHP,"[[2], [2], [2], [2]]",4,6,24,0.0034255,20,0.0033431192860007286,0.004358053207397461,0.007748484707081795,OPTIMAL,3.125,0.0,exact_enumeration,0.0,11.0,0.625,5,4.375,35,,
8767885486576300976,0,8,4,"[2, 2, 2, 2]","[[2, 3], [1, 2], [2, 4], [0, 1]]",1.0,1,2,2,2,PP,"[[2], [2], [2], [2]]",4,6,24,0.001152,20,0.0030212635174393654,0.004227161407470703,0.007293196349014759,OPTIMAL,3.125,0.0,exact_enumeration,0.0,11.0,0.625,5,2.5,20,True,3.125
8767885486576300976,0,8,4,"[2, 2, 2, 2]","[[2, 3], [1, 2], [2, 4], [0, 1]]",1.0,1,2,2,3,PP,"[[2], [2], [2], [2]]",4,6,24,0.0041315,20,0.004492908716201782,0.0048940181732177734,0.009447928671115876,OPTIMAL,3.125,0.0,exact_enumeration,0.0,11.0,0.625,5,3.125,25,True,3.125
8767885486576300976,0,8,4,"[2, 2, 2, 2]","[[2, 3], [1, 2], [2, 4], [0, 1]]",1.0,1,2,3,,CHP,"[[2], [2], [2], [2]]",4,6,24,0.003385,20,0.00413620937615633,0.004297971725463867,0.00848513899005413,OPTIMAL,3.125,0.0,exact_enumeration,0.0,11.0,0.625,5,10.5,84,,
8767885486576300976,0,8,4,"[2, 2, 2, 2]","[[2, 3], [1, 2], [2, 4], [0, 1]]",1.0,1,2,3,2,PP,"[[2], [2], [2], [2]]",4,6,24,0.003561,20,0.0044044144451618195,0.004519939422607422,0.008985420311461448,OPTIMAL,3.125,0.0,exact_enumeration,0.0,11.0,0.625,5,6.0,48,True,3.125
8767885486576300976,0,8,4,"[2, 2, 2, 2]","[[2, 3], [1, 2], [2, 4], [0, 1]]",1.0,1,2,3,3,PP,"[[2], [2], [2], [2]]",4,6,24,0.001137,20,0.0030066221952438354,0.004443168640136719,0.0074938962650055885,OPTIMAL,3.125,0.0,exact_enumeration,0.0,11.0,0.625,5,7.5,60,True,3.125
17927957233692357348,1,8,4,"[2, 2, 2, 2]","[[1, 2], [2, 2], [3, 3], [0, 2]]",1.0,1,2,,1,NP,"[[1, 1], [1, 1], [1, 1], [1, 1]]",8,24,24,0.000977,20,0.004195118322968483,0.045022010803222656,0.04927520458191824,OPTIMAL,3.625,0.0,exact_enumeration,0.0,314.0,0.0,0,0.0,0,,
17927957233692357348,1,8,4,"[2, 2, 2, 2]","[[1, 2], [2, 2], [3, 3], [0, 2]]",1.0,1,2,2,,CHP,"[[2], [2], [2], [2]]",4,6,24,0.00342,20,0.00433245487511158,0.0049669742584228516,0.009359433499200345,OPTIMAL,4.0,0.375,exact_enumeration,0.0,27.0,0.625,5,4.375,35,,
17927957233692357348,1,8,4,"[2, 2, 2, 2]","[[1, 2], [2, 2], [3, 3], [0, 2]]",1.0,1,2,2,2,PP,"[[2], [2], [2], [2]]",4,6,24,0.003541,20,0.0042758602648973465,0.004971981048583984,0.009308158531597614,OPTIMAL,4.0,0.375,exact_enumeration,0.0,27.0,0.625,5,2.5,20,True,4.0
17927957233692357348,1,8,4,"[2, 2, 2, 2]","[[1, 2], [2, 2], [3, 3], [0, 2]]",1.0,1,2,2,3,PP,"[[2], [2], [2], [2]]",4,6,24,0.0034805,20,0.004562662914395332,0.004968881607055664,0.009591705313342094,OPTIMAL,4.0,0.375,exact_enumeration,0.0,27.0,0.625,5,3.125,25,True,4.0
17927957233692357348,1,8,4,"[2, 2, 2, 2]","[[1, 2], [2, 2], [3, 3], [0, 2]]",1.0,1,2,3,,CHP,"[[2], [2], [2], [2]]",4,6,24,0.00362,20,0.004496892914175987,0.004975080490112305,0.00953187415879488,OPTIMAL,4.0,0.375,exact_enumeration,0.0,27.0,0.625,5,10.5,84,,
17927957233692357348,1,8,4,"[2, 2, 2, 2]","[[1, 2], [2, 2], [3, 3], [0, 2]]",1.0,1,2,3,2,PP,"[[2], [2], [2], [2]]",4,6,24,0.003866,20,0.004299905151128769,0.004961967468261719,0.009322753256085873,OPTIMAL,4.0,0.375,exact_enumeration,0.0,27.0,0.625,5,6.0,48,True,4.0
17927957233692357348,1,8,4,"[2, 2, 2, 2]","[[1, 2], [2, 2], [3, 3], [0, 2]]",1.0,1,2,3,3,PP,"[[2], [2], [2], [2]]",4,6,24,0.003861,20,0.00432452280074358,0.004975080490112305,0.009360915717838765,OPTIMAL,4.0,0.375,exact_enumeration,0.0,27.0,0.625,5,7.5,60,True,4.0
3254255214991610470,2,8,4,"[2, 2, 2, 2]","[[0, 0], [0, 0], [2, 2], [1, 2]]",1.0,1,2,,1,NP,"[[1, 1], [1, 1], [1, 1], [1, 1]]",8,24,24,0.000977,20,0.004470364190638065,0.04172086715698242,0.04625372034102869,OPTIMAL,4.125,0.0,exact_enumeration,0.0,349.0,0.0,0,0.0,0,,
3254255214991610470,2,8,4,"[2, 2, 2, 2]","[[0, 0], [0, 0], [2, 2], [1, 2]]",1.0,1,2,2,,CHP,"[[2], [2], [2], [2]]",4,6,24,0.003796,20,0.004480698145925999,0.000993967056274414,0.005534960817512036,OPTIMAL,4.125,0.0,exact_enumeration,0.0,1.0,0.0,0,4.375,35,,
3254255214991610470,2,8,4,"[2, 2, 2, 2]","[[0, 0], [0, 0], [2, 2], [1, 2]]",1.0,1,2,2,2,PP,"[[2], [2], [2], [2]]",4,6,24,0.0036455,20,0.004537275061011314,0.0010020732879638672,0.005599519541318893,OPTIMAL,4.125,0.0,exact_enumeration,0.0,1.0,0.0,0,2.5,20,True,4.125
3254255214991610470,2,8,4,"[2, 2, 2, 2]","[[0, 0], [0, 0], [2, 2], [1, 2]]",1.0,1,2,2,3,PP,"[[2], [2], [2], [2]]",4,6,24,0.0035755,20,0.004382822662591934,0.000990152359008789,0.005432647805560112,OPTIMAL,4.125,0.0,exact_enumeration,0.0,1.0,0.0,0,3.125,25,True,4.125
3254255214991610470,2,8,4,"[2, 2, 2, 2]","[[0, 0], [0, 0], [2, 2], [1, 2]]",1.0,1,2,3,,CHP,"[[2], [2], [2], [2]]",4,6,24,0.0011765,20,0.00402192585170269,0.0010731220245361328,0.005156985723651886,OPTIMAL,4.125,0.0,exact_enumeration,0.0,1.0,0.0,0,10.5,84,,
3254255214991610470,2,8,4,"[2, 2, 2, 2]","[[0, 0], [0, 0], [2, 2], [1, 2]]",1.0,1,2,3,2,PP,"[[2], [2], [2], [2]]",4,6,24,0.001102,20,0.0030587511137127876,0.0007619857788085938,0.0038651388729829786,OPTIMAL,4.125,0.0,exact_enumeration,0.0,1.0,0.0,0,6.0,48,True,4.125
3254255214991610470,2,8,4,"[2, 2, 2, 2]","[[0, 0], [0, 0], [2, 2], [1, 2]]",1.0,1,2,3,3,PP,"[[2], [2], [2], [2]]",4,6,24,0.003225,20,0.0032423976808786392,0.0007660388946533203,0.004054644906318188,OPTIMAL,4.125,0.0,exact_enumeration,0.0,1.0,0.0,0,7.5,60,True,4.125
13684777053113107035,0,12,4,"[3, 3, 3, 3]","[[6, 8, 8], [2, 2, 9], [3, 5, 10], [2, 3, 7]]",0.4,1,2,,1,NP,"[[1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1]]",12,54,54,0.002959,20,0.004515470936894417,0.78814697265625,0.7927145773564067,OPTIMAL,3.9166666666666665,0.0,np_gurobi_optimal,0.0,4808.0,0.0,0,0.0,0,,
13684777053113107035,0,12,4,"[3, 3, 3, 3]","[[6, 8, 8], [2, 2, 9], [3, 5, 10], [2, 3, 7]]",0.4,1,2,2,,CHP,"[[3], [2, 1], [2, 1], [2, 1]]",7,18,54,0.0035405,20,0.004648231901228428,0.021373987197875977,0.026071030258133888,OPTIMAL,3.9166666666666665,0.0,np_gurobi_optimal,0.0,145.0,1.5,18,8.25,99,,
13684777053113107035,0,12,4,"[3, 3, 3, 3]","[[6, 8, 8], [2, 2, 9], [3, 5, 10], [2, 3, 7]]",0.4,1,2,2,2,PP,"[[2, 1], [2, 1], [2, 1], [2, 1]]",8,24,54,0.0043565,20,0.0045540304854512215,0.0419459342956543,0.04656217131415033,OPTIMAL,3.9166666666666665,0.0,np_gurobi_optimal,0.0,225.0,1.5,18,4.5,54,True,3.9166666666666665
13684777053113107035,0,12,4,"[3, 3, 3, 3]","[[6, 8, 8], [2, 2, 9], [3, 5, 10], [2, 3, 7]]",0.4,1,2,2,3,PP,"[[3], [2, 1], [2, 1], [2, 1]]",7,18,54,0.003991,20,0.0046076904982328415,0.021841049194335938,0.02650875998998022,OPTIMAL,3.9166666666666665,0.0,np_gurobi_optimal,0.0,145.0,1.5,18,6.0,72,True,3.9166666666666665
13684777053113107035,0,12,4,"[3, 3, 3, 3]","[[6, 8, 8], [2, 2, 9], [3, 5, 10], [2, 3, 7]]",0.4,1,2,3,,CHP,"[[3], [2, 1], [2, 1], [2, 1]]",7,18,54,0.003655,20,0.004609042778611183,0.02116703987121582,0.025837380929260256,OPTIMAL,3.9166666666666665,0.0,np_gurobi_optimal,0.0,145.0,1.5,18,18.333333333333332,220,,
13684777053113107035,0,12,4,"[3, 3, 3, 3]","[[6, 8, 8], [2, 2, 9], [3, 5, 10], [2, 3, 7]]",0.4,1,2,3,2,PP,"[[2, 1], [2, 1], [2, 1], [2, 1]]",8,24,54,0.003861,20,0.005031420849263668,0.041793107986450195,0.04688961125647879,OPTIMAL,3.9166666666666665,0.0,np_gurobi_optimal,0.0,225.0,1.5,18,10.0,120,True,3.9166666666666665
13684777053113107035,0,12,4,"[3, 3, 3, 3]","[[6, 8, 8], [2, 2, 9], [3, 5, 10], [2, 3, 7]]",0.4,1,2,3,3,PP,"[[3], [2, 1], [2, 1], [2, 1]]",7,18,54,0.003891,20,0.00461416132748127,0.021071910858154297,0.025751198576239108,OPTIMAL,3.9166666666666665,0.0,np_gurobi_optimal,0.0,145.0,1.5,18,13.333333333333334,160,True,3.9166666666666665
9807421015536704312,1,12,4,"[3, 3, 3, 3]","[[4, 8, 11], [2, 3, 3], [3, 5, 9], [10, 15, 16]]",0.4,1,2,,1,NP,"[[1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1]]",12,54,54,0.0029495,20,0.005124671384692192,0.047293901443481445,0.05247913394263935,OPTIMAL,2.0,0.0,np_gurobi_optimal,0.0,188.0,0.0,0,0.0,0,,
9807421015536704312,1,12,4,"[3, 3, 3, 3]","[[4, 8, 11], [2, 3, 3], [3, 5, 9], [10, 15, 16]]",0.4,1,2,2,,CHP,"[[1, 1, 1], [3], [2, 1], [1, 2]]",8,23,54,0.001247,20,0.003430022858083248,0.010404109954833984,0.013879783410629749,OPTIMAL,2.0,0.0,np_gurobi_optimal,0.0,46.0,0.75,9,8.25,99,,
9807421015536704312,1,12,4,"[3, 3, 3, 3]","[[4, 8, 11], [2, 3, 3], [3, 5, 9], [10, 15, 16]]",0.4,1,2,2,2,PP,"[[1, 1, 1], [2, 1], [2, 1], [1, 2]]",9,30,54,0.003961,20,0.003888433799147606,0.01808309555053711,0.02202110187277651,OPTIMAL,2.0,0.0,np_gurobi_optimal,0.0,92.0,0.75,9,4.5,54,True,2.0
9807421015536704312,1,12,4,"[3, 3, 3, 3]","[[4, 8, 11], [2, 3, 3], [3, 5, 9], [10, 15, 16]]",0.4,1,2,2,3,PP,"[[1, 1, 1], [3], [2, 1], [1, 2]]",8,23,54,0.0012615,20,0.003551185131072998,0.010415077209472656,0.014011236396907807,OPTIMAL,2.0,0.0,np_gurobi_optimal,0.0,46.0,0.75,9,6.0,72,True,2.0
