experiment_group,scenario,replication,method,counts,releases,hF,hS,N,partition,total_platoons,platoons_by_approach,ordering_variables,vehicle_level_ordering_variables,dimension_reduction_fraction,scaled_indexed_bound,indexed_bound,status,runtime_seconds,node_count,time_to_first_feasible,mip_gap,objective_average_delay,vehicle_level_average_delay,actual_average_gap,actual_gap_le_indexed_bound
comparison_runtime,balanced_uniform_L3,18,release_gap_hF,"[5, 5, 5]","[[1, 3, 11, 15, 17], [7, 7, 11, 16, 18], [4, 6, 8, 13, 14]]",1,2,15,"[[1, 1, 1, 1, 1], [2, 1, 1, 1], [1, 1, 1, 2]]",13,"[5, 4, 4]",56,75,19/75,0,0.0,OPTIMAL,0.029043197631835938,151.0,0.00016307830810546875,0.0,2.066666666666667,2.066666666666667,0.0,True
comparison_runtime,balanced_uniform_L3,18,release_gap_hS,"[5, 5, 5]","[[1, 3, 11, 15, 17], [7, 7, 11, 16, 18], [4, 6, 8, 13, 14]]",1,2,15,"[[2, 1, 2], [2, 1, 2], [3, 2]]",8,"[3, 3, 2]",21,75,18/25,53,3.533333333333333,OPTIMAL,0.0046749114990234375,1.0,0.0001277923583984375,0.0,2.066666666666667,2.066666666666667,0.0,True
comparison_runtime,balanced_uniform_L3,18,bound_aware_loss_budget,"[5, 5, 5]","[[1, 3, 11, 15, 17], [7, 7, 11, 16, 18], [4, 6, 8, 13, 14]]",1,2,15,"[[2, 3], [3, 2], [3, 2]]",6,"[2, 2, 2]",12,75,21/25,124,8.266666666666667,OPTIMAL,0.002544879913330078,1.0,0.00012493133544921875,0.0,2.066666666666667,2.066666666666667,0.0,True
comparison_runtime,balanced_poisson_L3,19,vehicle_level,"[5, 5, 5]","[[3, 4, 6, 8, 10], [4, 6, 7, 7, 11], [2, 2, 2, 3, 3]]",1,2,15,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",15,"[5, 5, 5]",75,75,0,0,0.0,OPTIMAL,0.12511110305786133,1703.0,0.0008740425109863281,0.0,4.8,4.8,0.0,True
comparison_runtime,balanced_poisson_L3,19,fixed_size_2,"[5, 5, 5]","[[3, 4, 6, 8, 10], [4, 6, 7, 7, 11], [2, 2, 2, 3, 3]]",1,2,15,"[[2, 2, 1], [2, 2, 1], [2, 2, 1]]",9,"[3, 3, 3]",27,75,16/25,22,1.4666666666666666,OPTIMAL,0.016291141510009766,109.0,0.00014209747314453125,0.0,4.8,4.8,0.0,True
comparison_runtime,balanced_poisson_L3,19,fixed_size_3,"[5, 5, 5]","[[3, 4, 6, 8, 10], [4, 6, 7, 7, 11], [2, 2, 2, 3, 3]]",1,2,15,"[[3, 2], [3, 2], [3, 2]]",6,"[2, 2, 2]",12,75,21/25,63,4.2,OPTIMAL,0.0037848949432373047,1.0,0.000125885009765625,0.0,4.8,4.8,0.0,True
comparison_runtime,balanced_poisson_L3,19,fixed_size_4,"[5, 5, 5]","[[3, 4, 6, 8, 10], [4, 6, 7, 7, 11], [2, 2, 2, 3, 3]]",1,2,15,"[[4, 1], [4, 1], [4, 1]]",6,"[2, 2, 2]",12,75,21/25,33,2.2,OPTIMAL,0.003908872604370117,1.0,0.00014090538024902344,0.0,4.8,4.8,0.0,True
comparison_runtime,balanced_poisson_L3,19,release_gap_hF,"[5, 5, 5]","[[3, 4, 6, 8, 10], [4, 6, 7, 7, 11], [2, 2, 2, 3, 3]]",1,2,15,"[[2, 1, 1, 1], [1, 3, 1], [4, 1]]",9,"[4, 3, 2]",26,75,49/75,0,0.0,OPTIMAL,0.016203880310058594,108.0,0.00017499923706054688,0.0,4.8,4.8,0.0,True
comparison_runtime,balanced_poisson_L3,19,release_gap_hS,"[5, 5, 5]","[[3, 4, 6, 8, 10], [4, 6, 7, 7, 11], [2, 2, 2, 3, 3]]",1,2,15,"[[4, 1], [4, 1], [4, 1]]",6,"[2, 2, 2]",12,75,21/25,33,2.2,OPTIMAL,0.0033919811248779297,1.0,0.00015807151794433594,0.0,4.8,4.8,0.0,True
comparison_runtime,balanced_poisson_L3,19,bound_aware_loss_budget,"[5, 5, 5]","[[3, 4, 6, 8, 10], [4, 6, 7, 7, 11], [2, 2, 2, 3, 3]]",1,2,15,"[[2, 1, 1, 1], [4, 1], [4, 1]]",8,"[4, 2, 2]",20,75,11/15,12,0.8,OPTIMAL,0.004705905914306641,1.0,0.00014591217041015625,0.0,4.8,4.8,0.0,True
comparison_runtime,balanced_bursty_L3,20,vehicle_level,"[5, 5, 5]","[[6, 8, 9, 9, 10], [10, 14, 14, 15, 16], [0, 15, 17, 17, 17]]",1,2,15,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",15,"[5, 5, 5]",75,75,0,0,0.0,OPTIMAL,0.007889986038208008,1.0,0.00016999244689941406,0.0,1.6,1.6,0.0,True
comparison_runtime,balanced_bursty_L3,20,fixed_size_2,"[5, 5, 5]","[[6, 8, 9, 9, 10], [10, 14, 14, 15, 16], [0, 15, 17, 17, 17]]",1,2,15,"[[2, 2, 1], [2, 2, 1], [2, 2, 1]]",9,"[3, 3, 3]",27,75,16/25,246,16.4,OPTIMAL,0.0026450157165527344,1.0,0.00015211105346679688,0.0,3.1333333333333333,1.6,1.5333333333333332,True
comparison_runtime,balanced_bursty_L3,20,fixed_size_3,"[5, 5, 5]","[[6, 8, 9, 9, 10], [10, 14, 14, 15, 16], [0, 15, 17, 17, 17]]",1,2,15,"[[3, 2], [3, 2], [3, 2]]",6,"[2, 2, 2]",12,75,21/25,257,17.133333333333333,OPTIMAL,0.0023369789123535156,1.0,0.00013303756713867188,0.0,3.1333333333333333,1.6,1.5333333333333332,True
comparison_runtime,balanced_bursty_L3,20,fixed_size_4,"[5, 5, 5]","[[6, 8, 9, 9, 10], [10, 14, 14, 15, 16], [0, 15, 17, 17, 17]]",1,2,15,"[[4, 1], [4, 1], [4, 1]]",6,"[2, 2, 2]",12,75,21/25,257,17.133333333333333,OPTIMAL,0.001828908920288086,1.0,0.00012087821960449219,0.0,3.1333333333333333,1.6,1.5333333333333332,True
comparison_runtime,balanced_bursty_L3,20,release_gap_hF,"[5, 5, 5]","[[6, 8, 9, 9, 10], [10, 14, 14, 15, 16], [0, 15, 17, 17, 17]]",1,2,15,"[[1, 4], [1, 4], [1, 1, 3]]",7,"[2, 2, 3]",16,75,59/75,0,0.0,OPTIMAL,0.0006058216094970703,0.0,0.00012183189392089844,0.0,1.6,1.6,0.0,True
comparison_runtime,balanced_bursty_L3,20,release_gap_hS,"[5, 5, 5]","[[6, 8, 9, 9, 10], [10, 14, 14, 15, 16], [0, 15, 17, 17, 17]]",1,2,15,"[[4, 1], [1, 4], [1, 4]]",6,"[2, 2, 2]",12,75,21/25,23,1.5333333333333334,OPTIMAL,0.0005791187286376953,0.0,0.00011992454528808594,0.0,1.6,1.6,0.0,True
comparison_runtime,balanced_bursty_L3,20,bound_aware_loss_budget,"[5, 5, 5]","[[6, 8, 9, 9, 10], [10, 14, 14, 15, 16], [0, 15, 17, 17, 17]]",1,2,15,"[[1, 4], [1, 4], [1, 4]]",6,"[2, 2, 2]",12,75,21/25,11,0.7333333333333333,OPTIMAL,0.0005190372467041016,0.0,0.00011491775512695312,0.0,1.6,1.6,0.0,True
comparison_runtime,unbalanced_uniform_L3,21,vehicle_level,"[8, 5, 3]","[[0, 0, 1, 3, 8, 11, 13, 20], [4, 4, 14, 15, 16], [1, 4, 18]]",1,2,16,"[[1, 1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1]]",16,"[8, 5, 3]",79,79,0,0,0.0,OPTIMAL,0.045675039291381836,72.0,0.00017309188842773438,0.0,1.625,1.625,0.0,True
comparison_runtime,unbalanced_uniform_L3,21,fixed_size_2,"[8, 5, 3]","[[0, 0, 1, 3, 8, 11, 13, 20], [4, 4, 14, 15, 16], [1, 4, 18]]",1,2,16,"[[2, 2, 2, 2], [2, 2, 1], [2, 1]]",9,"[4, 3, 2]",26,79,53/79,111,6.9375,OPTIMAL,0.003954887390136719,1.0,0.00012302398681640625,0.0,1.8125,1.625,0.1875,True
comparison_runtime,unbalanced_uniform_L3,21,fixed_size_3,"[8, 5, 3]","[[0, 0, 1, 3, 8, 11, 13, 20], [4, 4, 14, 15, 16], [1, 4, 18]]",1,2,16,"[[3, 3, 2], [3, 2], [3]]",6,"[3, 2, 1]",11,79,68/79,450,28.125,OPTIMAL,0.002927064895629883,1.0,0.0001270771026611328,0.0,4.6875,1.625,3.0625,True
comparison_runtime,unbalanced_uniform_L3,21,fixed_size_4,"[8, 5, 3]","[[0, 0, 1, 3, 8, 11, 13, 20], [4, 4, 14, 15, 16], [1, 4, 18]]",1,2,16,"[[4, 4], [4, 1], [3]]",5,"[2, 2, 1]",8,79,71/79,423,26.4375,OPTIMAL,0.002028942108154297,1.0,0.0004420280456542969,0.0,5.0,1.625,3.375,True
comparison_runtime,unbalanced_uniform_L3,21,release_gap_hF,"[8, 5, 3]","[[0, 0, 1, 3, 8, 11, 13, 20], [4, 4, 14, 15, 16], [1, 4, 18]]",1,2,16,"[[3, 1, 1, 1, 1, 1], [2, 3], [1, 1, 1]]",11,"[6, 2, 3]",36,79,43/79,0,0.0,OPTIMAL,0.0054929256439208984,1.0,0.00012612342834472656,0.0,1.625,1.625,0.0,True
comparison_runtime,unbalanced_uniform_L3,21,release_gap_hS,"[8, 5, 3]","[[0, 0, 1, 3, 8, 11, 13, 20], [4, 4, 14, 15, 16], [1, 4, 18]]",1,2,16,"[[4, 1, 2, 1], [2, 3], [1, 1, 1]]",9,"[4, 2, 3]",26,79,53/79,19,1.1875,OPTIMAL,0.003172159194946289,1.0,0.0001251697540283203,0.0,1.625,1.625,0.0,True
comparison_runtime,unbalanced_uniform_L3,21,bound_aware_loss_budget,"[8, 5, 3]","[[0, 0, 1, 3, 8, 11, 13, 20], [4, 4, 14, 15, 16], [1, 4, 18]]",1,2,16,"[[4, 4], [2, 3], [2, 1]]",6,"[2, 2, 2]",12,79,67/79,119,7.4375,OPTIMAL,0.002775907516479492,1.0,0.00012087821960449219,0.0,3.0,1.625,1.375,True
comparison_runtime,balanced_uniform_L4,22,vehicle_level,"[4, 4, 4, 4]","[[1, 13, 13, 18], [0, 3, 8, 17], [1, 7, 13, 14], [2, 2, 10, 12]]",1,2,16,"[[1, 1, 1, 1], [1, 1, 1, 1], [1, 1, 1, 1], [1, 1, 1, 1]]",16,"[4, 4, 4, 4]",96,96,0,0,0.0,OPTIMAL,3.468564033508301,50560.0,0.0009570121765136719,0.0,3.3125,3.3125,0.0,True
comparison_runtime,balanced_uniform_L4,22,fixed_size_2,"[4, 4, 4, 4]","[[1, 13, 13, 18], [0, 3, 8, 17], [1, 7, 13, 14], [2, 2, 10, 12]]",1,2,16,"[[2, 2], [2, 2], [2, 2], [2, 2]]",8,"[2, 2, 2, 2]",24,96,3/4,427,26.6875,OPTIMAL,0.010879993438720703,1.0,0.00013709068298339844,0.0,4.25,3.3125,0.9375,True
comparison_runtime,balanced_uniform_L4,22,fixed_size_3,"[4, 4, 4, 4]","[[1, 13, 13, 18], [0, 3, 8, 17], [1, 7, 13, 14], [2, 2, 10, 12]]",1,2,16,"[[3, 1], [3, 1], [3, 1], [3, 1]]",8,"[2, 2, 2, 2]",24,96,3/4,482,30.125,OPTIMAL,0.008829832077026367,1.0,0.00013685226440429688,0.0,6.25,3.3125,2.9375,True
comparison_runtime,balanced_uniform_L4,22,fixed_size_4,"[4, 4, 4, 4]","[[1, 13, 13, 18], [0, 3, 8, 17], [1, 7, 13, 14], [2, 2, 10, 12]]",1,2,16,"[[4], [4], [4], [4]]",4,"[1, 1, 1, 1]",6,96,15/16,645,40.3125,OPTIMAL,0.00226593017578125,1.0,0.0004029273986816406,0.0,8.6875,3.3125,5.375,True
comparison_runtime,balanced_uniform_L4,22,release_gap_hF,"[4, 4, 4, 4]","[[1, 13, 13, 18], [0, 3, 8, 17], [1, 7, 13, 14], [2, 2, 10, 12]]",1,2,16,"[[1, 2, 1], [1, 1, 1, 1], [1, 1, 2], [2, 1, 1]]",13,"[3, 4, 3, 3]",63,96,11/32,0,0.0,OPTIMAL,0.23929595947265625,8809.0,0.0001609325408935547,0.0,3.3125,3.3125,0.0,True
comparison_runtime,balanced_uniform_L4,22,release_gap_hS,"[4, 4, 4, 4]","[[1, 13, 13, 18], [0, 3, 8, 17], [1, 7, 13, 14], [2, 2, 10, 12]]",1,2,16,"[[1, 2, 1], [1, 1, 1, 1], [1, 1, 2], [2, 2]]",12,"[3, 4, 3, 2]",53,96,43/96,11,0.6875,OPTIMAL,0.1556549072265625,4922.0,0.00014090538024902344,0.0,3.3125,3.3125,0.0,True
comparison_runtime,balanced_uniform_L4,22,bound_aware_loss_budget,"[4, 4, 4, 4]","[[1, 13, 13, 18], [0, 3, 8, 17], [1, 7, 13, 14], [2, 2, 10, 12]]",1,2,16,"[[1, 3], [3, 1], [4], [2, 2]]",7,"[2, 2, 1, 2]",18,96,13/16,284,17.75,OPTIMAL,0.004119157791137695,1.0,0.0001220703125,0.0,3.625,3.3125,0.3125,True
comparison_runtime,high_headway_bursty_L3,23,vehicle_level,"[5, 5, 5]","[[16, 16, 17, 17, 18], [6, 8, 15, 15, 15], [5, 17, 17, 18, 18]]",1,3,15,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",15,"[5, 5, 5]",75,75,0,0,0.0,OPTIMAL,0.05077385902404785,188.0,0.00017380714416503906,0.0,5.066666666666666,5.066666666666666,0.0,True
comparison_runtime,high_headway_bursty_L3,23,fixed_size_2,"[5, 5, 5]","[[16, 16, 17, 17, 18], [6, 8, 15, 15, 15], [5, 17, 17, 18, 18]]",1,3,15,"[[2, 2, 1], [2, 2, 1], [2, 2, 1]]",9,"[3, 3, 3]",27,75,16/25,160,10.666666666666666,OPTIMAL,0.017989158630371094,73.0,0.00015115737915039062,0.0,6.6,5.066666666666666,1.5333333333333332,True
comparison_runtime,high_headway_bursty_L3,23,fixed_size_3,"[5, 5, 5]","[[16, 16, 17, 17, 18], [6, 8, 15, 15, 15], [5, 17, 17, 18, 18]]",1,3,15,"[[3, 2], [3, 2], [3, 2]]",6,"[2, 2, 2]",12,75,21/25,234,15.6,OPTIMAL,0.0036859512329101562,1.0,0.00013303756713867188,0.0,6.6,5.066666666666666,1.5333333333333332,True
comparison_runtime,high_headway_bursty_L3,23,fixed_size_4,"[5, 5, 5]","[[16, 16, 17, 17, 18], [6, 8, 15, 15, 15], [5, 17, 17, 18, 18]]",1,3,15,"[[4, 1], [4, 1], [4, 1]]",6,"[2, 2, 2]",12,75,21/25,234,15.6,OPTIMAL,0.00395512580871582,1.0,0.00013113021850585938,0.0,6.6,5.066666666666666,1.5333333333333332,True
comparison_runtime,high_headway_bursty_L3,23,release_gap_hF,"[5, 5, 5]","[[16, 16, 17, 17, 18], [6, 8, 15, 15, 15], [5, 17, 17, 18, 18]]",1,3,15,"[[4, 1], [1, 1, 3], [1, 4]]",7,"[2, 3, 2]",16,75,59/75,0,0.0,OPTIMAL,0.002171039581298828,1.0,0.00011897087097167969,0.0,5.066666666666666,5.066666666666666,0.0,True
comparison_runtime,high_headway_bursty_L3,23,release_gap_hS,"[5, 5, 5]","[[16, 16, 17, 17, 18], [6, 8, 15, 15, 15], [5, 17, 17, 18, 18]]",1,3,15,"[[4, 1], [2, 3], [1, 4]]",6,"[2, 2, 2]",12,75,21/25,10,0.6666666666666666,OPTIMAL,0.0032460689544677734,1.0,0.00011706352233886719,0.0,5.066666666666666,5.066666666666666,0.0,True
comparison_runtime,high_headway_bursty_L3,23,bound_aware_loss_budget,"[5, 5, 5]","[[16, 16, 17, 17, 18], [6, 8, 15, 15, 15], [5, 17, 17, 18, 18]]",1,3,15,"[[1, 4], [2, 3], [1, 4]]",6,"[2, 2, 2]",12,75,21/25,10,0.6666666666666666,OPTIMAL,0.00257110595703125,1.0,0.00012302398681640625,0.0,5.066666666666666,5.066666666666666,0.0,True
comparison_runtime,balanced_uniform_L3,24,vehicle_level,"[5, 5, 5]","[[4, 5, 9, 10, 14], [0, 1, 2, 5, 11], [0, 2, 2, 4, 14]]",1,2,15,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",15,"[5, 5, 5]",75,75,0,0,0.0,OPTIMAL,0.10463905334472656,1862.0,0.00016498565673828125,0.0,3.2666666666666666,3.2666666666666666,0.0,True
comparison_runtime,balanced_uniform_L3,24,fixed_size_2,"[5, 5, 5]","[[4, 5, 9, 10, 14], [0, 1, 2, 5, 11], [0, 2, 2, 4, 14]]",1,2,15,"[[2, 2, 1], [2, 2, 1], [2, 2, 1]]",9,"[3, 3, 3]",27,75,16/25,44,2.933333333333333,OPTIMAL,0.013683795928955078,78.0,0.00012683868408203125,0.0,3.466666666666667,3.2666666666666666,0.20000000000000018,True
comparison_runtime,balanced_uniform_L3,24,fixed_size_3,"[5, 5, 5]","[[4, 5, 9, 10, 14], [0, 1, 2, 5, 11], [0, 2, 2, 4, 14]]",1,2,15,"[[3, 2], [3, 2], [3, 2]]",6,"[2, 2, 2]",12,75,21/25,230,15.333333333333334,OPTIMAL,0.002671957015991211,1.0,0.0001239776611328125,0.0,3.6666666666666665,3.2666666666666666,0.3999999999999999,True
comparison_runtime,balanced_uniform_L3,24,fixed_size_4,"[5, 5, 5]","[[4, 5, 9, 10, 14], [0, 1, 2, 5, 11], [0, 2, 2, 4, 14]]",1,2,15,"[[4, 1], [4, 1], [4, 1]]",6,"[2, 2, 2]",12,75,21/25,81,5.4,OPTIMAL,0.0032219886779785156,1.0,0.00011897087097167969,0.0,3.8,3.2666666666666666,0.5333333333333332,True
comparison_runtime,balanced_uniform_L3,24,release_gap_hF,"[5, 5, 5]","[[4, 5, 9, 10, 14], [0, 1, 2, 5, 11], [0, 2, 2, 4, 14]]",1,2,15,"[[2, 2, 1], [3, 1, 1], [1, 2, 1, 1]]",10,"[3, 3, 4]",33,75,14/25,0,0.0,OPTIMAL,0.015996932983398438,148.0,0.00013399124145507812,0.0,3.2666666666666666,3.2666666666666666,0.0,True
comparison_runtime,balanced_uniform_L3,24,release_gap_hS,"[5, 5, 5]","[[4, 5, 9, 10, 14], [0, 1, 2, 5, 11], [0, 2, 2, 4, 14]]",1,2,15,"[[2, 2, 1], [3, 1, 1], [4, 1]]",8,"[3, 3, 2]",21,75,18/25,22,1.4666666666666666,OPTIMAL,0.0046579837799072266,1.0,0.0001430511474609375,0.0,3.2666666666666666,3.2666666666666666,0.0,True
comparison_runtime,balanced_uniform_L3,24,bound_aware_loss_budget,"[5, 5, 5]","[[4, 5, 9, 10, 14], [0, 1, 2, 5, 11], [0, 2, 2, 4, 14]]",1,2,15,"[[2, 2, 1], [3, 1, 1], [4, 1]]",8,"[3, 3, 2]",21,75,18/25,22,1.4666666666666666,OPTIMAL,0.005243062973022461,1.0,0.00014209747314453125,0.0,3.2666666666666666,3.2666666666666666,0.0,True
comparison_runtime,balanced_poisson_L3,25,vehicle_level,"[5, 5, 5]","[[4, 4, 5, 7, 8], [1, 2, 2, 7, 9], [3, 4, 5, 5, 5]]",1,2,15,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",15,"[5, 5, 5]",75,75,0,0,0.0,OPTIMAL,0.12566709518432617,2149.0,0.0008220672607421875,0.0,4.666666666666667,4.666666666666667,0.0,True
comparison_runtime,balanced_poisson_L3,25,fixed_size_2,"[5, 5, 5]","[[4, 4, 5, 7, 8], [1, 2, 2, 7, 9], [3, 4, 5, 5, 5]]",1,2,15,"[[2, 2, 1], [2, 2, 1], [2, 2, 1]]",9,"[3, 3, 3]",27,75,16/25,56,3.7333333333333334,OPTIMAL,0.021421194076538086,147.0,0.00017309188842773438,0.0,4.866666666666666,4.666666666666667,0.1999999999999993,True
comparison_runtime,balanced_poisson_L3,25,fixed_size_3,"[5, 5, 5]","[[4, 4, 5, 7, 8], [1, 2, 2, 7, 9], [3, 4, 5, 5, 5]]",1,2,15,"[[3, 2], [3, 2], [3, 2]]",6,"[2, 2, 2]",12,75,21/25,9,0.6,OPTIMAL,0.0034890174865722656,1.0,0.00013589859008789062,0.0,4.666666666666667,4.666666666666667,0.0,True
comparison_runtime,balanced_poisson_L3,25,fixed_size_4,"[5, 5, 5]","[[4, 4, 5, 7, 8], [1, 2, 2, 7, 9], [3, 4, 5, 5, 5]]",1,2,15,"[[4, 1], [4, 1], [4, 1]]",6,"[2, 2, 2]",12,75,21/25,56,3.7333333333333334,OPTIMAL,0.004118919372558594,1.0,0.00012993812561035156,0.0,6.266666666666667,4.666666666666667,1.5999999999999996,True
comparison_runtime,balanced_poisson_L3,25,release_gap_hF,"[5, 5, 5]","[[4, 4, 5, 7, 8], [1, 2, 2, 7, 9], [3, 4, 5, 5, 5]]",1,2,15,"[[3, 2], [3, 1, 1], [4, 1]]",7,"[2, 3, 2]",16,75,59/75,0,0.0,OPTIMAL,0.004701137542724609,1.0,0.0001380443572998047,0.0,4.666666666666667,4.666666666666667,0.0,True
comparison_runtime,balanced_poisson_L3,25,release_gap_hS,"[5, 5, 5]","[[4, 4, 5, 7, 8], [1, 2, 2, 7, 9], [3, 4, 5, 5, 5]]",1,2,15,"[[4, 1], [3, 2], [4, 1]]",6,"[2, 2, 2]",12,75,21/25,19,1.2666666666666666,OPTIMAL,0.0036458969116210938,1.0,0.00012183189392089844,0.0,4.666666666666667,4.666666666666667,0.0,True
comparison_runtime,balanced_poisson_L3,25,bound_aware_loss_budget,"[5, 5, 5]","[[4, 4, 5, 7, 8], [1, 2, 2, 7, 9], [3, 4, 5, 5, 5]]",1,2,15,"[[3, 2], [3, 2], [4, 1]]",6,"[2, 2, 2]",12,75,21/25,9,0.6,OPTIMAL,0.004057168960571289,1.0,0.00013899803161621094,0.0,4.666666666666667,4.666666666666667,0.0,True
comparison_runtime,balanced_bursty_L3,26,vehicle_level,"[5, 5, 5]","[[9, 11, 12, 13, 14], [3, 3, 3, 5, 11], [11, 11, 12, 12, 13]]",1,2,15,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",15,"[5, 5, 5]",75,75,0,0,0.0,OPTIMAL,0.041554927825927734,126.0,0.0001850128173828125,0.0,3.0,3.0,0.0,True
comparison_runtime,balanced_bursty_L3,26,fixed_size_2,"[5, 5, 5]","[[9, 11, 12, 13, 14], [3, 3, 3, 5, 11], [11, 11, 12, 12, 13]]",1,2,15,"[[2, 2, 1], [2, 2, 1], [2, 2, 1]]",9,"[3, 3, 3]",27,75,16/25,22,1.4666666666666666,OPTIMAL,0.004807949066162109,1.0,0.0001308917999267578,0.0,3.066666666666667,3.0,0.06666666666666687,True
comparison_runtime,balanced_bursty_L3,26,fixed_size_3,"[5, 5, 5]","[[9, 11, 12, 13, 14], [3, 3, 3, 5, 11], [11, 11, 12, 12, 13]]",1,2,15,"[[3, 2], [3, 2], [3, 2]]",6,"[2, 2, 2]",12,75,21/25,65,4.333333333333333,OPTIMAL,0.0029268264770507812,1.0,0.0001239776611328125,0.0,4.2,3.0,1.2000000000000002,True
comparison_runtime,balanced_bursty_L3,26,fixed_size_4,"[5, 5, 5]","[[9, 11, 12, 13, 14], [3, 3, 3, 5, 11], [11, 11, 12, 12, 13]]",1,2,15,"[[4, 1], [4, 1], [4, 1]]",6,"[2, 2, 2]",12,75,21/25,22,1.4666666666666666,OPTIMAL,0.003523111343383789,1.0,0.00011897087097167969,0.0,3.066666666666667,3.0,0.06666666666666687,True
comparison_runtime,balanced_bursty_L3,26,release_gap_hF,"[5, 5, 5]","[[9, 11, 12, 13, 14], [3, 3, 3, 5, 11], [11, 11, 12, 12, 13]]",1,2,15,"[[1, 4], [3, 1, 1], [4, 1]]",7,"[2, 3, 2]",16,75,59/75,0,0.0,OPTIMAL,0.002798795700073242,1.0,0.00013399124145507812,0.0,3.0,3.0,0.0,True
comparison_runtime,balanced_bursty_L3,26,release_gap_hS,"[5, 5, 5]","[[9, 11, 12, 13, 14], [3, 3, 3, 5, 11], [11, 11, 12, 12, 13]]",1,2,15,"[[4, 1], [4, 1], [4, 1]]",6,"[2, 2, 2]",12,75,21/25,22,1.4666666666666666,OPTIMAL,0.0033750534057617188,1.0,0.00011801719665527344,0.0,3.066666666666667,3.0,0.06666666666666687,True
comparison_runtime,balanced_bursty_L3,26,bound_aware_loss_budget,"[5, 5, 5]","[[9, 11, 12, 13, 14], [3, 3, 3, 5, 11], [11, 11, 12, 12, 13]]",1,2,15,"[[1, 4], [4, 1], [4, 1]]",6,"[2, 2, 2]",12,75,21/25,10,0.6666666666666666,OPTIMAL,0.0020380020141601562,1.0,0.0001220703125,0.0,3.0,3.0,0.0,True
comparison_runtime,unbalanced_uniform_L3,27,vehicle_level,"[8, 5, 3]","[[2, 3, 5, 10, 11, 14, 16, 18], [2, 4, 6, 15, 18], [2, 13, 17]]",1,2,16,"[[1, 1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1]]",16,"[8, 5, 3]",79,79,0,0,0.0,OPTIMAL,0.15299701690673828,3377.0,0.0001678466796875,0.0,2.4375,2.4375,0.0,True
comparison_runtime,unbalanced_uniform_L3,27,fixed_size_2,"[8, 5, 3]","[[2, 3, 5, 10, 11, 14, 16, 18], [2, 4, 6, 15, 18], [2, 13, 17]]",1,2,16,"[[2, 2, 2, 2], [2, 2, 1], [2, 1]]",9,"[4, 3, 2]",26,79,53/79,340,21.25,OPTIMAL,0.009746074676513672,1.0,0.0001399517059326172,0.0,3.5,2.4375,1.0625,True
comparison_runtime,unbalanced_uniform_L3,27,fixed_size_3,"[8, 5, 3]","[[2, 3, 5, 10, 11, 14, 16, 18], [2, 4, 6, 15, 18], [2, 13, 17]]",1,2,16,"[[3, 3, 2], [3, 2], [3]]",6,"[3, 2, 1]",11,79,68/79,274,17.125,OPTIMAL,0.0030961036682128906,1.0,0.00011610984802246094,0.0,3.375,2.4375,0.9375,True
comparison_runtime,unbalanced_uniform_L3,27,fixed_size_4,"[8, 5, 3]","[[2, 3, 5, 10, 11, 14, 16, 18], [2, 4, 6, 15, 18], [2, 13, 17]]",1,2,16,"[[4, 4], [4, 1], [3]]",5,"[2, 2, 1]",8,79,71/79,412,25.75,OPTIMAL,0.002380847930908203,1.0,0.0003819465637207031,0.0,5.4375,2.4375,3.0,True
comparison_runtime,unbalanced_uniform_L3,27,release_gap_hF,"[8, 5, 3]","[[2, 3, 5, 10, 11, 14, 16, 18], [2, 4, 6, 15, 18], [2, 13, 17]]",1,2,16,"[[2, 1, 2, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1]]",14,"[6, 5, 3]",63,79,16/79,0,0.0,OPTIMAL,0.1030890941619873,1874.0,0.0001671314239501953,0.0,2.4375,2.4375,0.0,True
comparison_runtime,unbalanced_uniform_L3,27,release_gap_hS,"[8, 5, 3]","[[2, 3, 5, 10, 11, 14, 16, 18], [2, 4, 6, 15, 18], [2, 13, 17]]",1,2,16,"[[3, 2, 3], [3, 1, 1], [1, 1, 1]]",9,"[3, 3, 3]",27,79,52/79,52,3.25,OPTIMAL,0.0058040618896484375,1.0,0.00013899803161621094,0.0,2.5,2.4375,0.0625,True
comparison_runtime,unbalanced_uniform_L3,27,bound_aware_loss_budget,"[8, 5, 3]","[[2, 3, 5, 10, 11, 14, 16, 18], [2, 4, 6, 15, 18], [2, 13, 17]]",1,2,16,"[[4, 4], [3, 2], [1, 2]]",6,"[2, 2, 2]",12,79,67/79,184,11.5,OPTIMAL,0.002780914306640625,1.0,0.00010895729064941406,0.0,2.9375,2.4375,0.5,True
