scenario,replication,target_dimension_reduction,raw_target_ordering_budget,target_ordering_budget,method_family,method_detail,N,L,counts,demand_pattern,arrival_mode,hF,hS,max_platoon_size,partition,total_platoons,platoons_by_approach,ordering_variables,vehicle_level_ordering_variables,dimension_reduction_fraction,scaled_indexed_bound,indexed_bound,actual_average_gap,actual_gap_le_indexed_bound,vehicle_level_average_delay,vehicle_level_status,vehicle_level_mip_gap,vehicle_level_nodes,vehicle_level_time_to_first_feasible,vehicle_level_model_construction_seconds,vehicle_level_downstream_optimization_seconds,vehicle_level_wall_time_seconds,objective_average_delay,status,mip_gap,nodes,time_to_first_feasible,partition_time_seconds,partition_model_construction_seconds,partition_optimization_seconds,model_construction_seconds,downstream_optimization_seconds,end_to_end_seconds,batch
N20_L4_balanced_poisson_hS2,7,0.5,75,75,fixed_size_closest_dimension,fixed_size_2,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[2, 2, 1], [2, 2, 1], [2, 2, 1], [2, 2, 1]]",12,"[3, 3, 3, 3]",54,150,0.64,408,20.4,,,,TIME_LIMIT,0.28620394934141147,72733.0,0.0013110637664794922,0.0062268683686852455,30.00022006034851,30.006497334688902,5.25,OPTIMAL,0.0,922.0,0.0007488727569580078,3.316998481750488e-05,3.316998481750488e-05,0.0,0.00460478849709034,0.10196185111999512,0.10664540529251099,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,7,0.5,75,75,threshold_closest_dimension,release_gap_threshold_1,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[1, 1, 1, 1, 1], [1, 1, 1, 2], [1, 4], [2, 1, 2]]",14,"[5, 4, 2, 3]",71,150,0.5266666666666666,0,0.0,,,,TIME_LIMIT,0.28620394934141147,72733.0,0.0013110637664794922,0.0062268683686852455,30.00022006034851,30.006497334688902,4.9,OPTIMAL,0.0,4558.0,0.0009140968322753906,8.730217814445496e-05,8.730217814445496e-05,0.0,0.0054997410625219345,0.45885586738586426,0.46448846999555826,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,7,0.75,38,38,proposed_bound_aware,min_Bidx_under_C_budget,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[3, 2], [1, 2, 2], [1, 4], [2, 1, 2]]",10,"[2, 3, 2, 3]",37,150,0.7533333333333333,97,4.85,,,,TIME_LIMIT,0.28620394934141147,72733.0,0.0013110637664794922,0.0062268683686852455,30.00022006034851,30.006497334688902,5.1,OPTIMAL,0.0,445.0,0.00015878677368164062,0.0071635739877820015,0.005293579772114754,0.0017838478088378906,0.004262431524693966,0.06172990798950195,0.07320599630475044,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,7,0.75,38,38,fixed_size_closest_dimension,fixed_size_3,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[3, 2], [3, 2], [3, 2], [3, 2]]",8,"[2, 2, 2, 2]",24,150,0.84,312,15.6,,,,TIME_LIMIT,0.28620394934141147,72733.0,0.0013110637664794922,0.0062268683686852455,30.00022006034851,30.006497334688902,5.1,OPTIMAL,0.0,112.0,0.00015592575073242188,1.3730488717556e-05,1.3730488717556e-05,0.0,0.0034965937957167625,0.02293992042541504,0.02649388276040554,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,7,0.75,38,38,threshold_closest_dimension,release_gap_threshold_3,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[3, 2], [1, 2, 2], [4, 1], [2, 1, 2]]",10,"[2, 3, 2, 3]",37,150,0.7533333333333333,133,6.65,,,,TIME_LIMIT,0.28620394934141147,72733.0,0.0013110637664794922,0.0062268683686852455,30.00022006034851,30.006497334688902,5.1,OPTIMAL,0.0,871.0,0.0006289482116699219,8.291471749544144e-05,8.291471749544144e-05,0.0,0.004201117902994156,0.10315299034118652,0.10748050641268492,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,7,0.9,15,24,proposed_bound_aware,min_Bidx_under_C_budget,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[3, 2], [1, 4], [1, 4], [3, 2]]",8,"[2, 2, 2, 2]",24,150,0.84,270,13.5,,,,TIME_LIMIT,0.28620394934141147,72733.0,0.0013110637664794922,0.0062268683686852455,30.00022006034851,30.006497334688902,5.1,OPTIMAL,0.0,56.0,0.00014281272888183594,0.009935113601386547,0.0058355871587991714,0.004002094268798828,0.003525606356561184,0.016136884689331055,0.029645254835486412,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,7,0.9,15,24,fixed_size_closest_dimension,fixed_size_3,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[3, 2], [3, 2], [3, 2], [3, 2]]",8,"[2, 2, 2, 2]",24,150,0.84,312,15.6,,,,TIME_LIMIT,0.28620394934141147,72733.0,0.0013110637664794922,0.0062268683686852455,30.00022006034851,30.006497334688902,5.1,OPTIMAL,0.0,112.0,0.00016999244689941406,4.861410707235336e-05,4.861410707235336e-05,0.0,0.004952233284711838,0.023129940032958984,0.028187342919409275,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,7,0.9,15,24,threshold_closest_dimension,release_gap_threshold_8,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[4, 1], [4, 1], [4, 1], [3, 2]]",8,"[2, 2, 2, 2]",24,150,0.84,448,22.4,,,,TIME_LIMIT,0.28620394934141147,72733.0,0.0013110637664794922,0.0062268683686852455,30.00022006034851,30.006497334688902,5.75,OPTIMAL,0.0,20.0,0.00013899803161621094,9.081698954105377e-05,9.081698954105377e-05,0.0,0.0049811964854598045,0.012730836868286133,0.01786053739488125,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,8,0.25,112,112,proposed_bound_aware,min_Bidx_under_C_budget,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[1, 1, 2, 1], [1, 2, 2], [2, 2, 1], [1, 1, 3]]",13,"[4, 3, 3, 3]",63,150,0.58,0,0.0,,,,TIME_LIMIT,0.32727107086202323,64506.0,0.0014290809631347656,0.00715984869748354,30.000341176986694,30.007569938898087,6.0,OPTIMAL,0.0,5420.0,0.0008549690246582031,0.007514645345509052,0.005723237991333008,0.0016999244689941406,0.005014807917177677,0.7815849781036377,0.7941659735515714,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,8,0.25,112,112,fixed_size_closest_dimension,fixed_size_2,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[2, 2, 1], [2, 2, 1], [2, 2, 1], [2, 2, 1]]",12,"[3, 3, 3, 3]",54,150,0.64,121,6.05,,,,TIME_LIMIT,0.32727107086202323,64506.0,0.0014290809631347656,0.00715984869748354,30.000341176986694,30.007569938898087,7.2,OPTIMAL,0.0,5554.0,0.0007538795471191406,4.011020064353943e-05,4.011020064353943e-05,0.0,0.005439429543912411,0.6451778411865234,0.6507044052705169,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,8,0.25,112,112,threshold_closest_dimension,release_gap_threshold_0,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[1, 1, 2, 1], [1, 2, 1, 1], [1, 1, 2, 1], [1, 1, 3]]",15,"[4, 4, 4, 3]",84,150,0.44,0,0.0,,,,TIME_LIMIT,0.32727107086202323,64506.0,0.0014290809631347656,0.00715984869748354,30.000341176986694,30.007569938898087,6.0,OPTIMAL,0.0,14176.0,0.0009799003601074219,9.583402425050735e-05,9.583402425050735e-05,0.0,0.005820856429636478,1.920464038848877,1.9264324121177197,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,8,0.5,75,75,proposed_bound_aware,min_Bidx_under_C_budget,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[1, 1, 2, 1], [1, 2, 2], [2, 2, 1], [1, 1, 3]]",13,"[4, 3, 3, 3]",63,150,0.58,0,0.0,,,,TIME_LIMIT,0.32727107086202323,64506.0,0.0014290809631347656,0.00715984869748354,30.000341176986694,30.007569938898087,6.0,OPTIMAL,0.0,5420.0,0.0008399486541748047,0.007664430886507034,0.006043320521712303,0.0015130043029785156,0.0041998764500021935,0.7789859771728516,0.7908992068842053,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,8,0.5,75,75,fixed_size_closest_dimension,fixed_size_2,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[2, 2, 1], [2, 2, 1], [2, 2, 1], [2, 2, 1]]",12,"[3, 3, 3, 3]",54,150,0.64,121,6.05,,,,TIME_LIMIT,0.32727107086202323,64506.0,0.0014290809631347656,0.00715984869748354,30.000341176986694,30.007569938898087,7.2,OPTIMAL,0.0,5554.0,0.0007348060607910156,3.316998481750488e-05,3.316998481750488e-05,0.0,0.005185895599424839,0.6459758281707764,0.65124471206218,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,8,0.5,75,75,threshold_closest_dimension,release_gap_threshold_1,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[1, 1, 2, 1], [1, 2, 2], [2, 2, 1], [1, 1, 3]]",13,"[4, 3, 3, 3]",63,150,0.58,0,0.0,,,,TIME_LIMIT,0.32727107086202323,64506.0,0.0014290809631347656,0.00715984869748354,30.000341176986694,30.007569938898087,6.0,OPTIMAL,0.0,5420.0,0.0009620189666748047,9.48924571275711e-05,9.48924571275711e-05,0.0,0.005757519975304604,0.7804679870605469,0.7863808181136847,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,8,0.75,38,38,proposed_bound_aware,min_Bidx_under_C_budget,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[1, 4], [3, 2], [2, 2, 1], [1, 1, 3]]",10,"[2, 2, 3, 3]",37,150,0.7533333333333333,47,2.35,,,,TIME_LIMIT,0.32727107086202323,64506.0,0.0014290809631347656,0.00715984869748354,30.000341176986694,30.007569938898087,6.0,OPTIMAL,0.0,576.0,0.0007739067077636719,0.008711433038115501,0.005510606802999973,0.003094911575317383,0.0054803211241960526,0.06481599807739258,0.07906563114374876,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,8,0.75,38,38,fixed_size_closest_dimension,fixed_size_3,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[3, 2], [3, 2], [3, 2], [3, 2]]",8,"[2, 2, 2, 2]",24,150,0.84,343,17.15,,,,TIME_LIMIT,0.32727107086202323,64506.0,0.0014290809631347656,0.00715984869748354,30.000341176986694,30.007569938898087,8.35,OPTIMAL,0.0,346.0,0.000164031982421875,3.94284725189209e-05,3.94284725189209e-05,0.0,0.004338695667684078,0.047846078872680664,0.052268218249082565,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,8,0.75,38,38,threshold_closest_dimension,release_gap_threshold_2,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[1, 4], [3, 2], [2, 2, 1], [2, 3]]",9,"[2, 2, 3, 2]",30,150,0.8,64,3.2,,,,TIME_LIMIT,0.32727107086202323,64506.0,0.0014290809631347656,0.00715984869748354,30.000341176986694,30.007569938898087,6.0,OPTIMAL,0.0,244.0,0.00014591217041015625,3.38209792971611e-05,3.38209792971611e-05,0.0,0.0035865893587470055,0.03949999809265137,0.04316337127238512,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,8,0.9,15,24,proposed_bound_aware,min_Bidx_under_C_budget,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[1, 4], [3, 2], [2, 3], [2, 3]]",8,"[2, 2, 2, 2]",24,150,0.84,94,4.7,,,,TIME_LIMIT,0.32727107086202323,64506.0,0.0014290809631347656,0.00715984869748354,30.000341176986694,30.007569938898087,6.0,OPTIMAL,0.0,187.0,0.0001800060272216797,0.007987329736351967,0.005877130664885044,0.00201416015625,0.004947596229612827,0.02919602394104004,0.04218766838312149,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,8,0.9,15,24,fixed_size_closest_dimension,fixed_size_3,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[3, 2], [3, 2], [3, 2], [3, 2]]",8,"[2, 2, 2, 2]",24,150,0.84,343,17.15,,,,TIME_LIMIT,0.32727107086202323,64506.0,0.0014290809631347656,0.00715984869748354,30.000341176986694,30.007569938898087,8.35,OPTIMAL,0.0,346.0,0.00016999244689941406,1.3901852071285248e-05,1.3901852071285248e-05,0.0,0.0036838268861174583,0.047924041748046875,0.0516646783798933,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,8,0.9,15,24,threshold_closest_dimension,release_gap_threshold_10,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[4, 1], [4, 1], [4, 1], [4, 1]]",8,"[2, 2, 2, 2]",24,150,0.84,331,16.55,,,,TIME_LIMIT,0.32727107086202323,64506.0,0.0014290809631347656,0.00715984869748354,30.000341176986694,30.007569938898087,8.35,OPTIMAL,0.0,152.0,0.00017189979553222656,7.715635001659393e-05,7.715635001659393e-05,0.0,0.004384065046906471,0.02940988540649414,0.03391406498849392,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,9,0.25,112,112,proposed_bound_aware,min_Bidx_under_C_budget,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[2, 2, 1], [2, 1, 2], [3, 2], [1, 4]]",10,"[3, 3, 2, 2]",37,150,0.7533333333333333,0,0.0,0.0,True,5.4,OPTIMAL,1.9331792935372715e-05,80869.0,0.0012180805206298828,0.005767844617366791,27.40701913833618,27.412836435250938,5.4,OPTIMAL,0.0,691.0,0.0001800060272216797,0.007261322811245918,0.005387080833315849,0.0017859935760498047,0.0048306407406926155,0.06866598129272461,0.0808037705719471,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,9,0.25,112,112,fixed_size_closest_dimension,fixed_size_2,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[2, 2, 1], [2, 2, 1], [2, 2, 1], [2, 2, 1]]",12,"[3, 3, 3, 3]",54,150,0.64,81,4.05,0.25,True,5.4,OPTIMAL,1.9331792935372715e-05,80869.0,0.0012180805206298828,0.005767844617366791,27.40701913833618,27.412836435250938,5.65,OPTIMAL,0.0,2114.0,0.0007359981536865234,1.435261219739914e-05,1.435261219739914e-05,0.0,0.0041187722235918045,0.2050180435180664,0.20919526647776365,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,9,0.25,112,112,threshold_closest_dimension,release_gap_threshold_0,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[2, 1, 1, 1], [2, 1, 1, 1], [1, 2, 1, 1], [1, 2, 1, 1]]",16,"[4, 4, 4, 4]",96,150,0.36,0,0.0,0.0,True,5.4,OPTIMAL,1.9331792935372715e-05,80869.0,0.0012180805206298828,0.005767844617366791,27.40701913833618,27.412836435250938,5.4,OPTIMAL,0.0,10090.0,0.0010271072387695312,7.937941700220108e-05,7.937941700220108e-05,0.0,0.005755237303674221,1.8969180583953857,1.9028041465207934,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,9,0.5,75,75,proposed_bound_aware,min_Bidx_under_C_budget,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[2, 2, 1], [2, 1, 2], [3, 2], [1, 4]]",10,"[3, 3, 2, 2]",37,150,0.7533333333333333,0,0.0,0.0,True,5.4,OPTIMAL,1.9331792935372715e-05,80869.0,0.0012180805206298828,0.005767844617366791,27.40701913833618,27.412836435250938,5.4,OPTIMAL,0.0,691.0,0.00017404556274414062,0.007556328549981117,0.005763888359069824,0.0017027854919433594,0.0040887584909796715,0.06854605674743652,0.08023687358945608,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,9,0.5,75,75,fixed_size_closest_dimension,fixed_size_2,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[2, 2, 1], [2, 2, 1], [2, 2, 1], [2, 2, 1]]",12,"[3, 3, 3, 3]",54,150,0.64,81,4.05,0.25,True,5.4,OPTIMAL,1.9331792935372715e-05,80869.0,0.0012180805206298828,0.005767844617366791,27.40701913833618,27.412836435250938,5.65,OPTIMAL,0.0,2114.0,0.0007359981536865234,1.3700686395168304e-05,1.3700686395168304e-05,0.0,0.004088537767529488,0.20583701133728027,0.20998316630721092,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,9,0.5,75,75,threshold_closest_dimension,release_gap_threshold_1,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[2, 2, 1], [2, 1, 2], [3, 2], [1, 4]]",10,"[3, 3, 2, 2]",37,150,0.7533333333333333,0,0.0,0.0,True,5.4,OPTIMAL,1.9331792935372715e-05,80869.0,0.0012180805206298828,0.005767844617366791,27.40701913833618,27.412836435250938,5.4,OPTIMAL,0.0,691.0,0.00017404556274414062,7.646530866622925e-05,7.646530866622925e-05,0.0,0.004107036627829075,0.06834602355957031,0.07257361337542534,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,9,0.75,38,38,proposed_bound_aware,min_Bidx_under_C_budget,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[2, 2, 1], [2, 1, 2], [3, 2], [1, 4]]",10,"[3, 3, 2, 2]",37,150,0.7533333333333333,0,0.0,0.0,True,5.4,OPTIMAL,1.9331792935372715e-05,80869.0,0.0012180805206298828,0.005767844617366791,27.40701913833618,27.412836435250938,5.4,OPTIMAL,0.0,691.0,0.00017189979553222656,0.005907315760850906,0.0043035224080085754,0.0015230178833007812,0.0037968866527080536,0.06920504570007324,0.0789524707943201,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,9,0.75,38,38,fixed_size_closest_dimension,fixed_size_3,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[3, 2], [3, 2], [3, 2], [3, 2]]",8,"[2, 2, 2, 2]",24,150,0.84,189,9.45,0.75,True,5.4,OPTIMAL,1.9331792935372715e-05,80869.0,0.0012180805206298828,0.005767844617366791,27.40701913833618,27.412836435250938,6.15,OPTIMAL,0.0,181.0,0.0005221366882324219,1.3511627912521362e-05,1.3511627912521362e-05,0.0,0.0035085324198007584,0.027402162551879883,0.030966633930802345,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,9,0.75,38,38,threshold_closest_dimension,release_gap_threshold_1,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[2, 2, 1], [2, 1, 2], [3, 2], [1, 4]]",10,"[3, 3, 2, 2]",37,150,0.7533333333333333,0,0.0,0.0,True,5.4,OPTIMAL,1.9331792935372715e-05,80869.0,0.0012180805206298828,0.005767844617366791,27.40701913833618,27.412836435250938,5.4,OPTIMAL,0.0,691.0,0.0001709461212158203,7.447320967912674e-05,7.447320967912674e-05,0.0,0.004413489252328873,0.06818294525146484,0.07271378580480814,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,9,0.9,15,24,proposed_bound_aware,min_Bidx_under_C_budget,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[2, 3], [2, 3], [3, 2], [1, 4]]",8,"[2, 2, 2, 2]",24,150,0.84,29,1.45,0.0,True,5.4,OPTIMAL,1.9331792935372715e-05,80869.0,0.0012180805206298828,0.005767844617366791,27.40701913833618,27.412836435250938,5.4,OPTIMAL,0.0,271.0,0.0005650520324707031,0.005762095563113689,0.004286778159439564,0.0013871192932128906,0.0037703076377511024,0.03160500526428223,0.04118116572499275,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,9,0.9,15,24,fixed_size_closest_dimension,fixed_size_3,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[3, 2], [3, 2], [3, 2], [3, 2]]",8,"[2, 2, 2, 2]",24,150,0.84,189,9.45,0.75,True,5.4,OPTIMAL,1.9331792935372715e-05,80869.0,0.0012180805206298828,0.005767844617366791,27.40701913833618,27.412836435250938,6.15,OPTIMAL,0.0,181.0,0.0005240440368652344,3.854930400848389e-05,3.854930400848389e-05,0.0,0.004044180735945702,0.028702974319458008,0.03282916825264692,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,9,0.9,15,24,threshold_closest_dimension,release_gap_threshold_2,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[2, 3], [2, 3], [3, 2], [4, 1]]",8,"[2, 2, 2, 2]",24,150,0.84,46,2.3,0.0,True,5.4,OPTIMAL,1.9331792935372715e-05,80869.0,0.0012180805206298828,0.005767844617366791,27.40701913833618,27.412836435250938,5.4,OPTIMAL,0.0,209.0,0.0005230903625488281,3.0366703867912292e-05,3.0366703867912292e-05,0.0,0.003525366075336933,0.031157970428466797,0.03475672006607056,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,10,0.25,112,112,proposed_bound_aware,min_Bidx_under_C_budget,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[1, 2, 2], [2, 1, 1, 1], [1, 3, 1], [3, 2]]",12,"[3, 4, 3, 2]",53,150,0.6466666666666666,0,0.0,,,,TIME_LIMIT,0.40673396789381133,53415.0,0.0012140274047851562,0.006486031226813793,30.000333070755005,30.00686915125698,7.5,OPTIMAL,0.0,4042.0,0.000782012939453125,0.007048130035400391,0.005049639381468296,0.001909017562866211,0.004750698804855347,0.32761096954345703,0.3394583538174629,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,10,0.25,112,112,fixed_size_closest_dimension,fixed_size_2,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[2, 2, 1], [2, 2, 1], [2, 2, 1], [2, 2, 1]]",12,"[3, 3, 3, 3]",54,150,0.64,134,6.7,,,,TIME_LIMIT,0.40673396789381133,53415.0,0.0012140274047851562,0.006486031226813793,30.000333070755005,30.00686915125698,7.85,OPTIMAL,0.0,5611.0,0.0007338523864746094,3.895815461874008e-05,3.895815461874008e-05,0.0,0.005111774429678917,0.7101128101348877,0.7153120338916779,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,10,0.25,112,112,threshold_closest_dimension,release_gap_threshold_1,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[1, 2, 2], [2, 1, 1, 1], [1, 3, 1], [3, 2]]",12,"[3, 4, 3, 2]",53,150,0.6466666666666666,0,0.0,,,,TIME_LIMIT,0.40673396789381133,53415.0,0.0012140274047851562,0.006486031226813793,30.000333070755005,30.00686915125698,7.5,OPTIMAL,0.0,4042.0,0.0007538795471191406,7.326994091272354e-05,7.326994091272354e-05,0.0,0.004924972541630268,0.3246610164642334,0.329706228338182,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,10,0.5,75,75,proposed_bound_aware,min_Bidx_under_C_budget,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[1, 2, 2], [2, 1, 1, 1], [1, 3, 1], [3, 2]]",12,"[3, 4, 3, 2]",53,150,0.6466666666666666,0,0.0,,,,TIME_LIMIT,0.40673396789381133,53415.0,0.0012140274047851562,0.006486031226813793,30.000333070755005,30.00686915125698,7.5,OPTIMAL,0.0,4042.0,0.0007479190826416016,0.006407422013580799,0.004925122484564781,0.0013899803161621094,0.0040951985865831375,0.32626891136169434,0.3368174936622381,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,10,0.5,75,75,fixed_size_closest_dimension,fixed_size_2,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[2, 2, 1], [2, 2, 1], [2, 2, 1], [2, 2, 1]]",12,"[3, 3, 3, 3]",54,150,0.64,134,6.7,,,,TIME_LIMIT,0.40673396789381133,53415.0,0.0012140274047851562,0.006486031226813793,30.000333070755005,30.00686915125698,7.85,OPTIMAL,0.0,5611.0,0.0008721351623535156,4.441756755113602e-05,4.441756755113602e-05,0.0,0.005238776095211506,0.7105960845947266,0.715938831679523,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,10,0.5,75,75,threshold_closest_dimension,release_gap_threshold_1,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[1, 2, 2], [2, 1, 1, 1], [1, 3, 1], [3, 2]]",12,"[3, 4, 3, 2]",53,150,0.6466666666666666,0,0.0,,,,TIME_LIMIT,0.40673396789381133,53415.0,0.0012140274047851562,0.006486031226813793,30.000333070755005,30.00686915125698,7.5,OPTIMAL,0.0,4042.0,0.0008878707885742188,8.890405297279358e-05,8.890405297279358e-05,0.0,0.005465429276227951,0.328510046005249,0.33412323147058487,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,10,0.75,38,38,proposed_bound_aware,min_Bidx_under_C_budget,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[1, 4], [3, 1, 1], [1, 3, 1], [3, 2]]",10,"[2, 3, 3, 2]",37,150,0.7533333333333333,31,1.55,,,,TIME_LIMIT,0.40673396789381133,53415.0,0.0012140274047851562,0.006486031226813793,30.000333070755005,30.00686915125698,7.5,OPTIMAL,0.0,977.0,0.0007128715515136719,0.009325089864432812,0.006110302172601223,0.0031120777130126953,0.004160366952419281,0.08587288856506348,0.0994132999330759,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,10,0.75,38,38,fixed_size_closest_dimension,fixed_size_3,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[3, 2], [3, 2], [3, 2], [3, 2]]",8,"[2, 2, 2, 2]",24,150,0.84,164,8.2,,,,TIME_LIMIT,0.40673396789381133,53415.0,0.0012140274047851562,0.006486031226813793,30.000333070755005,30.00686915125698,7.65,OPTIMAL,0.0,663.0,0.0005440711975097656,5.6595541536808014e-05,5.6595541536808014e-05,0.0,0.003824779763817787,0.06177806854248047,0.0657017296180129,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,10,0.75,38,38,threshold_closest_dimension,release_gap_threshold_2,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[1, 4], [3, 1, 1], [4, 1], [4, 1]]",9,"[2, 3, 2, 2]",30,150,0.8,63,3.15,,,,TIME_LIMIT,0.40673396789381133,53415.0,0.0012140274047851562,0.006486031226813793,30.000333070755005,30.00686915125698,7.9,OPTIMAL,0.0,368.0,0.0007188320159912109,7.93086364865303e-05,7.93086364865303e-05,0.0,0.00490154605358839,0.05230903625488281,0.05734571162611246,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,10,0.9,15,24,proposed_bound_aware,min_Bidx_under_C_budget,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[1, 4], [3, 2], [4, 1], [3, 2]]",8,"[2, 2, 2, 2]",24,150,0.84,78,3.9,,,,TIME_LIMIT,0.40673396789381133,53415.0,0.0012140274047851562,0.006486031226813793,30.000333070755005,30.00686915125698,7.5,OPTIMAL,0.0,210.0,0.00016379356384277344,0.0066696275025606155,0.004837358370423317,0.001750946044921875,0.0035073496401309967,0.02737879753112793,0.037599013186991215,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,10,0.9,15,24,fixed_size_closest_dimension,fixed_size_3,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[3, 2], [3, 2], [3, 2], [3, 2]]",8,"[2, 2, 2, 2]",24,150,0.84,164,8.2,,,,TIME_LIMIT,0.40673396789381133,53415.0,0.0012140274047851562,0.006486031226813793,30.000333070755005,30.00686915125698,7.65,OPTIMAL,0.0,663.0,0.0005419254302978516,4.6661123633384705e-05,4.6661123633384705e-05,0.0,0.003867514431476593,0.06201887130737305,0.06597709748893976,N20_L4_balanced_poisson_hS2
