seed,replication,N,L,counts,releases,arrival_rate,h_F,h_S,threshold,max_platoon_size,method,partition,number_of_platoons,ordering_variable_count,vehicle_level_ordering_variable_count,dimension_reduction_ratio,formation_time_ms,formation_repetitions,status,objective,actual_optimality_gap,scaled_actual_optimality_gap,actual_gap_reference,solve_time_s,terminal_mip_gap,node_count,partition_specific_upper_bound,scaled_partition_specific_upper_bound,rule_level_upper_bound,scaled_rule_level_upper_bound,bound_chain_valid,np_status,np_solve_time_s,np_terminal_mip_gap,np_node_count
8198348605161259877,2,16,4,"[4, 4, 4, 4]","[[0, 2, 3, 5], [1, 1, 2, 2], [1, 2, 2, 2], [3, 3, 3, 5]]",0.7,1,2,3,2,PP,"[[2, 2], [2, 2], [2, 2], [2, 2]]",8,24,96,0.75,0.0051875,20,OPTIMAL,7.6875,,,,0.07749414443969727,0.0,734.0,2.1875,35,14.0,224,,TIME_LIMIT,5.000088930130005,0.26610644257704136,16657.0
8198348605161259877,2,16,4,"[4, 4, 4, 4]","[[0, 2, 3, 5], [1, 1, 2, 2], [1, 2, 2, 2], [3, 3, 3, 5]]",0.7,1,2,3,3,PP,"[[3, 1], [3, 1], [3, 1], [3, 1]]",8,24,96,0.75,0.004952,20,OPTIMAL,7.6875,,,,0.04288291931152344,0.0,428.0,0.8125,13,17.5,280,,TIME_LIMIT,5.000088930130005,0.26610644257704136,16657.0
8198348605161259877,2,16,4,"[4, 4, 4, 4]","[[0, 2, 3, 5], [1, 1, 2, 2], [1, 2, 2, 2], [3, 3, 3, 5]]",0.7,1,2,3,4,PP,"[[4], [4], [4], [4]]",4,6,96,0.9375,0.003961,20,OPTIMAL,7.6875,,,,0.006365060806274414,0.0,28.0,2.1875,35,21.0,336,,TIME_LIMIT,5.000088930130005,0.26610644257704136,16657.0
8198348605161259877,2,16,4,"[4, 4, 4, 4]","[[0, 2, 3, 5], [1, 1, 2, 2], [1, 2, 2, 2], [3, 3, 3, 5]]",0.7,1,2,3,5,PP,"[[4], [4], [4], [4]]",4,6,96,0.9375,0.004181,20,OPTIMAL,7.6875,,,,0.006385087966918945,0.0,28.0,2.1875,35,21.0,336,,TIME_LIMIT,5.000088930130005,0.26610644257704136,16657.0
8198348605161259877,2,16,4,"[4, 4, 4, 4]","[[0, 2, 3, 5], [1, 1, 2, 2], [1, 2, 2, 2], [3, 3, 3, 5]]",0.7,1,2,4,2,PP,"[[2, 2], [2, 2], [2, 2], [2, 2]]",8,24,96,0.75,0.004972,20,OPTIMAL,7.6875,,,,0.07693099975585938,0.0,734.0,2.1875,35,21.5,344,,TIME_LIMIT,5.000088930130005,0.26610644257704136,16657.0
8198348605161259877,2,16,4,"[4, 4, 4, 4]","[[0, 2, 3, 5], [1, 1, 2, 2], [1, 2, 2, 2], [3, 3, 3, 5]]",0.7,1,2,4,3,PP,"[[3, 1], [3, 1], [3, 1], [3, 1]]",8,24,96,0.75,0.004667,20,OPTIMAL,7.6875,,,,0.04290008544921875,0.0,428.0,0.8125,13,26.875,430,,TIME_LIMIT,5.000088930130005,0.26610644257704136,16657.0
8198348605161259877,2,16,4,"[4, 4, 4, 4]","[[0, 2, 3, 5], [1, 1, 2, 2], [1, 2, 2, 2], [3, 3, 3, 5]]",0.7,1,2,4,4,PP,"[[4], [4], [4], [4]]",4,6,96,0.9375,0.0049675,20,OPTIMAL,7.6875,,,,0.006410121917724609,0.0,28.0,2.1875,35,32.25,516,,TIME_LIMIT,5.000088930130005,0.26610644257704136,16657.0
8198348605161259877,2,16,4,"[4, 4, 4, 4]","[[0, 2, 3, 5], [1, 1, 2, 2], [1, 2, 2, 2], [3, 3, 3, 5]]",0.7,1,2,4,5,PP,"[[4], [4], [4], [4]]",4,6,96,0.9375,0.0047775,20,OPTIMAL,7.6875,,,,0.006365776062011719,0.0,28.0,2.1875,35,32.25,516,,TIME_LIMIT,5.000088930130005,0.26610644257704136,16657.0
9988363950158873202,0,16,4,"[4, 4, 4, 4]","[[1, 2, 3, 4], [1, 3, 5, 5], [2, 3, 3, 4], [1, 3, 4, 7]]",1.0,1,2,1,2,PP,"[[2, 2], [1, 1, 2], [2, 2], [1, 2, 1]]",10,37,96,0.6145833333333333,0.004146,20,OPTIMAL,6.8125,,,,0.1811988353729248,0.0,1935.0,0.0,0,0.0,0,,TIME_LIMIT,5.000091075897217,0.44127679426420763,14894.0
9988363950158873202,0,16,4,"[4, 4, 4, 4]","[[1, 2, 3, 4], [1, 3, 5, 5], [2, 3, 3, 4], [1, 3, 4, 7]]",1.0,1,2,1,3,PP,"[[3, 1], [1, 1, 2], [3, 1], [1, 2, 1]]",10,37,96,0.6145833333333333,0.004071,20,OPTIMAL,6.8125,,,,0.10721302032470703,0.0,1239.0,0.0,0,0.0,0,,TIME_LIMIT,5.000091075897217,0.44127679426420763,14894.0
9988363950158873202,0,16,4,"[4, 4, 4, 4]","[[1, 2, 3, 4], [1, 3, 5, 5], [2, 3, 3, 4], [1, 3, 4, 7]]",1.0,1,2,1,4,PP,"[[4], [1, 1, 2], [4], [1, 2, 1]]",8,22,96,0.7708333333333334,0.004102,20,OPTIMAL,6.8125,,,,0.04282188415527344,0.0,342.0,0.0,0,0.0,0,,TIME_LIMIT,5.000091075897217,0.44127679426420763,14894.0
9988363950158873202,0,16,4,"[4, 4, 4, 4]","[[1, 2, 3, 4], [1, 3, 5, 5], [2, 3, 3, 4], [1, 3, 4, 7]]",1.0,1,2,1,5,PP,"[[4], [1, 1, 2], [4], [1, 2, 1]]",8,22,96,0.7708333333333334,0.004998,20,OPTIMAL,6.8125,,,,0.04355001449584961,0.0,342.0,0.0,0,0.0,0,,TIME_LIMIT,5.000091075897217,0.44127679426420763,14894.0
9988363950158873202,0,16,4,"[4, 4, 4, 4]","[[1, 2, 3, 4], [1, 3, 5, 5], [2, 3, 3, 4], [1, 3, 4, 7]]",1.0,1,2,2,2,PP,"[[2, 2], [2, 2], [2, 2], [2, 1, 1]]",9,30,96,0.6875,0.004337,20,OPTIMAL,6.8125,,,,0.10646319389343262,0.0,962.0,1.625,26,6.5,104,,TIME_LIMIT,5.000091075897217,0.44127679426420763,14894.0
9988363950158873202,0,16,4,"[4, 4, 4, 4]","[[1, 2, 3, 4], [1, 3, 5, 5], [2, 3, 3, 4], [1, 3, 4, 7]]",1.0,1,2,2,3,PP,"[[3, 1], [3, 1], [3, 1], [3, 1]]",8,24,96,0.75,0.0043965,20,OPTIMAL,6.8125,,,,0.043276071548461914,0.0,250.0,2.375,38,8.125,130,,TIME_LIMIT,5.000091075897217,0.44127679426420763,14894.0
9988363950158873202,0,16,4,"[4, 4, 4, 4]","[[1, 2, 3, 4], [1, 3, 5, 5], [2, 3, 3, 4], [1, 3, 4, 7]]",1.0,1,2,2,4,PP,"[[4], [4], [4], [3, 1]]",5,9,96,0.90625,0.004172,20,OPTIMAL,6.8125,,,,0.010193109512329102,0.0,56.0,2.375,38,9.75,156,,TIME_LIMIT,5.000091075897217,0.44127679426420763,14894.0
9988363950158873202,0,16,4,"[4, 4, 4, 4]","[[1, 2, 3, 4], [1, 3, 5, 5], [2, 3, 3, 4], [1, 3, 4, 7]]",1.0,1,2,2,5,PP,"[[4], [4], [4], [3, 1]]",5,9,96,0.90625,0.004046,20,OPTIMAL,6.8125,,,,0.010195016860961914,0.0,56.0,2.375,38,9.75,156,,TIME_LIMIT,5.000091075897217,0.44127679426420763,14894.0
9988363950158873202,0,16,4,"[4, 4, 4, 4]","[[1, 2, 3, 4], [1, 3, 5, 5], [2, 3, 3, 4], [1, 3, 4, 7]]",1.0,1,2,3,2,PP,"[[2, 2], [2, 2], [2, 2], [2, 2]]",8,24,96,0.75,0.005088,20,OPTIMAL,6.8125,,,,0.07451105117797852,0.0,662.0,3.125,50,14.0,224,,TIME_LIMIT,5.000091075897217,0.44127679426420763,14894.0
9988363950158873202,0,16,4,"[4, 4, 4, 4]","[[1, 2, 3, 4], [1, 3, 5, 5], [2, 3, 3, 4], [1, 3, 4, 7]]",1.0,1,2,3,3,PP,"[[3, 1], [3, 1], [3, 1], [3, 1]]",8,24,96,0.75,0.0042565,20,OPTIMAL,6.8125,,,,0.04366612434387207,0.0,250.0,2.375,38,17.5,280,,TIME_LIMIT,5.000091075897217,0.44127679426420763,14894.0
9988363950158873202,0,16,4,"[4, 4, 4, 4]","[[1, 2, 3, 4], [1, 3, 5, 5], [2, 3, 3, 4], [1, 3, 4, 7]]",1.0,1,2,3,4,PP,"[[4], [4], [4], [4]]",4,6,96,0.9375,0.00345,20,OPTIMAL,6.8125,,,,0.006669044494628906,0.0,24.0,3.875,62,21.0,336,,TIME_LIMIT,5.000091075897217,0.44127679426420763,14894.0
9988363950158873202,0,16,4,"[4, 4, 4, 4]","[[1, 2, 3, 4], [1, 3, 5, 5], [2, 3, 3, 4], [1, 3, 4, 7]]",1.0,1,2,3,5,PP,"[[4], [4], [4], [4]]",4,6,96,0.9375,0.001367,20,OPTIMAL,6.8125,,,,0.006322145462036133,0.0,24.0,3.875,62,21.0,336,,TIME_LIMIT,5.000091075897217,0.44127679426420763,14894.0
9988363950158873202,0,16,4,"[4, 4, 4, 4]","[[1, 2, 3, 4], [1, 3, 5, 5], [2, 3, 3, 4], [1, 3, 4, 7]]",1.0,1,2,4,2,PP,"[[2, 2], [2, 2], [2, 2], [2, 2]]",8,24,96,0.75,0.0014025,20,OPTIMAL,6.8125,,,,0.07486915588378906,0.0,662.0,3.125,50,21.5,344,,TIME_LIMIT,5.000091075897217,0.44127679426420763,14894.0
9988363950158873202,0,16,4,"[4, 4, 4, 4]","[[1, 2, 3, 4], [1, 3, 5, 5], [2, 3, 3, 4], [1, 3, 4, 7]]",1.0,1,2,4,3,PP,"[[3, 1], [3, 1], [3, 1], [3, 1]]",8,24,96,0.75,0.0041215,20,OPTIMAL,6.8125,,,,0.04345703125,0.0,250.0,2.375,38,26.875,430,,TIME_LIMIT,5.000091075897217,0.44127679426420763,14894.0
9988363950158873202,0,16,4,"[4, 4, 4, 4]","[[1, 2, 3, 4], [1, 3, 5, 5], [2, 3, 3, 4], [1, 3, 4, 7]]",1.0,1,2,4,4,PP,"[[4], [4], [4], [4]]",4,6,96,0.9375,0.0049225,20,OPTIMAL,6.8125,,,,0.0066738128662109375,0.0,24.0,3.875,62,32.25,516,,TIME_LIMIT,5.000091075897217,0.44127679426420763,14894.0
9988363950158873202,0,16,4,"[4, 4, 4, 4]","[[1, 2, 3, 4], [1, 3, 5, 5], [2, 3, 3, 4], [1, 3, 4, 7]]",1.0,1,2,4,5,PP,"[[4], [4], [4], [4]]",4,6,96,0.9375,0.004251,20,OPTIMAL,6.8125,,,,0.006670951843261719,0.0,24.0,3.875,62,32.25,516,,TIME_LIMIT,5.000091075897217,0.44127679426420763,14894.0
5161306654850739048,1,16,4,"[4, 4, 4, 4]","[[3, 4, 5, 5], [0, 1, 4, 6], [1, 4, 6, 7], [1, 2, 2, 3]]",1.0,1,2,1,2,PP,"[[2, 2], [2, 1, 1], [1, 1, 2], [2, 2]]",10,37,96,0.6145833333333333,0.0041415,20,OPTIMAL,6.125,,,,0.1898939609527588,0.0,2015.0,0.0,0,0.0,0,,TIME_LIMIT,5.000118970870972,0.42000000000001136,12190.0
5161306654850739048,1,16,4,"[4, 4, 4, 4]","[[3, 4, 5, 5], [0, 1, 4, 6], [1, 4, 6, 7], [1, 2, 2, 3]]",1.0,1,2,1,3,PP,"[[3, 1], [2, 1, 1], [1, 1, 2], [3, 1]]",10,37,96,0.6145833333333333,0.001537,20,OPTIMAL,6.125,,,,0.09966897964477539,0.0,1122.0,0.0,0,0.0,0,,TIME_LIMIT,5.000118970870972,0.42000000000001136,12190.0
5161306654850739048,1,16,4,"[4, 4, 4, 4]","[[3, 4, 5, 5], [0, 1, 4, 6], [1, 4, 6, 7], [1, 2, 2, 3]]",1.0,1,2,1,4,PP,"[[4], [2, 1, 1], [1, 1, 2], [4]]",8,22,96,0.7708333333333334,0.0014475,20,OPTIMAL,6.125,,,,0.030035972595214844,0.0,223.0,0.0,0,0.0,0,,TIME_LIMIT,5.000118970870972,0.42000000000001136,12190.0
5161306654850739048,1,16,4,"[4, 4, 4, 4]","[[3, 4, 5, 5], [0, 1, 4, 6], [1, 4, 6, 7], [1, 2, 2, 3]]",1.0,1,2,1,5,PP,"[[4], [2, 1, 1], [1, 1, 2], [4]]",8,22,96,0.7708333333333334,0.004231,20,OPTIMAL,6.125,,,,0.03005504608154297,0.0,223.0,0.0,0,0.0,0,,TIME_LIMIT,5.000118970870972,0.42000000000001136,12190.0
5161306654850739048,1,16,4,"[4, 4, 4, 4]","[[3, 4, 5, 5], [0, 1, 4, 6], [1, 4, 6, 7], [1, 2, 2, 3]]",1.0,1,2,2,2,PP,"[[2, 2], [2, 2], [1, 2, 1], [2, 2]]",9,30,96,0.6875,0.0050425,20,OPTIMAL,6.125,,,,0.10237908363342285,0.0,1077.0,1.4375,23,6.5,104,,TIME_LIMIT,5.000118970870972,0.42000000000001136,12190.0
5161306654850739048,1,16,4,"[4, 4, 4, 4]","[[3, 4, 5, 5], [0, 1, 4, 6], [1, 4, 6, 7], [1, 2, 2, 3]]",1.0,1,2,2,3,PP,"[[3, 1], [2, 2], [1, 3], [3, 1]]",8,24,96,0.75,0.0035355,20,OPTIMAL,6.125,,,,0.043168067932128906,0.0,383.0,1.4375,23,8.125,130,,TIME_LIMIT,5.000118970870972,0.42000000000001136,12190.0
5161306654850739048,1,16,4,"[4, 4, 4, 4]","[[3, 4, 5, 5], [0, 1, 4, 6], [1, 4, 6, 7], [1, 2, 2, 3]]",1.0,1,2,2,4,PP,"[[4], [2, 2], [1, 3], [4]]",6,13,96,0.8645833333333334,0.0047125,20,OPTIMAL,6.125,,,,0.018184900283813477,0.0,105.0,1.4375,23,9.75,156,,TIME_LIMIT,5.000118970870972,0.42000000000001136,12190.0
5161306654850739048,1,16,4,"[4, 4, 4, 4]","[[3, 4, 5, 5], [0, 1, 4, 6], [1, 4, 6, 7], [1, 2, 2, 3]]",1.0,1,2,2,5,PP,"[[4], [2, 2], [1, 3], [4]]",6,13,96,0.8645833333333334,0.0049225,20,OPTIMAL,6.125,,,,0.01855301856994629,0.0,105.0,1.4375,23,9.75,156,,TIME_LIMIT,5.000118970870972,0.42000000000001136,12190.0
5161306654850739048,1,16,4,"[4, 4, 4, 4]","[[3, 4, 5, 5], [0, 1, 4, 6], [1, 4, 6, 7], [1, 2, 2, 3]]",1.0,1,2,3,2,PP,"[[2, 2], [2, 2], [2, 2], [2, 2]]",8,24,96,0.75,0.005048,20,OPTIMAL,6.125,,,,0.055230140686035156,0.0,526.0,2.4375,39,14.0,224,,TIME_LIMIT,5.000118970870972,0.42000000000001136,12190.0
5161306654850739048,1,16,4,"[4, 4, 4, 4]","[[3, 4, 5, 5], [0, 1, 4, 6], [1, 4, 6, 7], [1, 2, 2, 3]]",1.0,1,2,3,3,PP,"[[3, 1], [3, 1], [3, 1], [3, 1]]",8,24,96,0.75,0.004186,20,OPTIMAL,6.625,,,,0.031244993209838867,0.0,196.0,4.125,66,17.5,280,,TIME_LIMIT,5.000118970870972,0.42000000000001136,12190.0
5161306654850739048,1,16,4,"[4, 4, 4, 4]","[[3, 4, 5, 5], [0, 1, 4, 6], [1, 4, 6, 7], [1, 2, 2, 3]]",1.0,1,2,3,4,PP,"[[4], [4], [4], [4]]",4,6,96,0.9375,0.004897,20,OPTIMAL,6.625,,,,0.007339000701904297,0.0,22.0,4.8125,77,21.0,336,,TIME_LIMIT,5.000118970870972,0.42000000000001136,12190.0
5161306654850739048,1,16,4,"[4, 4, 4, 4]","[[3, 4, 5, 5], [0, 1, 4, 6], [1, 4, 6, 7], [1, 2, 2, 3]]",1.0,1,2,3,5,PP,"[[4], [4], [4], [4]]",4,6,96,0.9375,0.003976,20,OPTIMAL,6.625,,,,0.007028818130493164,0.0,22.0,4.8125,77,21.0,336,,TIME_LIMIT,5.000118970870972,0.42000000000001136,12190.0
5161306654850739048,1,16,4,"[4, 4, 4, 4]","[[3, 4, 5, 5], [0, 1, 4, 6], [1, 4, 6, 7], [1, 2, 2, 3]]",1.0,1,2,4,2,PP,"[[2, 2], [2, 2], [2, 2], [2, 2]]",8,24,96,0.75,0.005007,20,OPTIMAL,6.125,,,,0.0551609992980957,0.0,526.0,2.4375,39,21.5,344,,TIME_LIMIT,5.000118970870972,0.42000000000001136,12190.0
5161306654850739048,1,16,4,"[4, 4, 4, 4]","[[3, 4, 5, 5], [0, 1, 4, 6], [1, 4, 6, 7], [1, 2, 2, 3]]",1.0,1,2,4,3,PP,"[[3, 1], [3, 1], [3, 1], [3, 1]]",8,24,96,0.75,0.003525,20,OPTIMAL,6.625,,,,0.030658960342407227,0.0,196.0,4.125,66,26.875,430,,TIME_LIMIT,5.000118970870972,0.42000000000001136,12190.0
5161306654850739048,1,16,4,"[4, 4, 4, 4]","[[3, 4, 5, 5], [0, 1, 4, 6], [1, 4, 6, 7], [1, 2, 2, 3]]",1.0,1,2,4,4,PP,"[[4], [4], [4], [4]]",4,6,96,0.9375,0.004682,20,OPTIMAL,6.625,,,,0.0073261260986328125,0.0,22.0,4.8125,77,32.25,516,,TIME_LIMIT,5.000118970870972,0.42000000000001136,12190.0
5161306654850739048,1,16,4,"[4, 4, 4, 4]","[[3, 4, 5, 5], [0, 1, 4, 6], [1, 4, 6, 7], [1, 2, 2, 3]]",1.0,1,2,4,5,PP,"[[4], [4], [4], [4]]",4,6,96,0.9375,0.004702,20,OPTIMAL,6.625,,,,0.007554054260253906,0.0,22.0,4.8125,77,32.25,516,,TIME_LIMIT,5.000118970870972,0.42000000000001136,12190.0
10343107839725815555,2,16,4,"[4, 4, 4, 4]","[[2, 3, 4, 5], [3, 3, 6, 6], [4, 5, 5, 6], [2, 3, 3, 4]]",1.0,1,2,1,2,PP,"[[2, 2], [2, 2], [2, 2], [2, 2]]",8,24,96,0.75,0.004231,20,OPTIMAL,7.0,0.0,0,np_gurobi_optimal,0.07526278495788574,0.0,715.0,0.0,0,0.0,0,True,OPTIMAL,4.697105884552002,0.0,19156.0
10343107839725815555,2,16,4,"[4, 4, 4, 4]","[[2, 3, 4, 5], [3, 3, 6, 6], [4, 5, 5, 6], [2, 3, 3, 4]]",1.0,1,2,1,3,PP,"[[3, 1], [2, 2], [3, 1], [3, 1]]",8,24,96,0.75,0.005043,20,OPTIMAL,7.0,0.0,0,np_gurobi_optimal,0.04158782958984375,0.0,367.0,0.0,0,0.0,0,True,OPTIMAL,4.697105884552002,0.0,19156.0
10343107839725815555,2,16,4,"[4, 4, 4, 4]","[[2, 3, 4, 5], [3, 3, 6, 6], [4, 5, 5, 6], [2, 3, 3, 4]]",1.0,1,2,1,4,PP,"[[4], [2, 2], [4], [4]]",5,9,96,0.90625,0.004351,20,OPTIMAL,7.0,0.0,0,np_gurobi_optimal,0.015759944915771484,0.0,45.0,0.0,0,0.0,0,True,OPTIMAL,4.697105884552002,0.0,19156.0
10343107839725815555,2,16,4,"[4, 4, 4, 4]","[[2, 3, 4, 5], [3, 3, 6, 6], [4, 5, 5, 6], [2, 3, 3, 4]]",1.0,1,2,1,5,PP,"[[4], [2, 2], [4], [4]]",5,9,96,0.90625,0.004787,20,OPTIMAL,7.0,0.0,0,np_gurobi_optimal,0.015832901000976562,0.0,45.0,0.0,0,0.0,0,True,OPTIMAL,4.697105884552002,0.0,19156.0
10343107839725815555,2,16,4,"[4, 4, 4, 4]","[[2, 3, 4, 5], [3, 3, 6, 6], [4, 5, 5, 6], [2, 3, 3, 4]]",1.0,1,2,2,2,PP,"[[2, 2], [2, 2], [2, 2], [2, 2]]",8,24,96,0.75,0.0041915,20,OPTIMAL,7.0,0.0,0,np_gurobi_optimal,0.07587695121765137,0.0,715.0,0.0,0,6.5,104,True,OPTIMAL,4.697105884552002,0.0,19156.0
10343107839725815555,2,16,4,"[4, 4, 4, 4]","[[2, 3, 4, 5], [3, 3, 6, 6], [4, 5, 5, 6], [2, 3, 3, 4]]",1.0,1,2,2,3,PP,"[[3, 1], [2, 2], [3, 1], [3, 1]]",8,24,96,0.75,0.0041015,20,OPTIMAL,7.0,0.0,0,np_gurobi_optimal,0.042526960372924805,0.0,367.0,0.0,0,8.125,130,True,OPTIMAL,4.697105884552002,0.0,19156.0
10343107839725815555,2,16,4,"[4, 4, 4, 4]","[[2, 3, 4, 5], [3, 3, 6, 6], [4, 5, 5, 6], [2, 3, 3, 4]]",1.0,1,2,2,4,PP,"[[4], [2, 2], [4], [4]]",5,9,96,0.90625,0.004006,20,OPTIMAL,7.0,0.0,0,np_gurobi_optimal,0.015417098999023438,0.0,45.0,0.0,0,9.75,156,True,OPTIMAL,4.697105884552002,0.0,19156.0
10343107839725815555,2,16,4,"[4, 4, 4, 4]","[[2, 3, 4, 5], [3, 3, 6, 6], [4, 5, 5, 6], [2, 3, 3, 4]]",1.0,1,2,2,5,PP,"[[4], [2, 2], [4], [4]]",5,9,96,0.90625,0.004872,20,OPTIMAL,7.0,0.0,0,np_gurobi_optimal,0.015650033950805664,0.0,45.0,0.0,0,9.75,156,True,OPTIMAL,4.697105884552002,0.0,19156.0
10343107839725815555,2,16,4,"[4, 4, 4, 4]","[[2, 3, 4, 5], [3, 3, 6, 6], [4, 5, 5, 6], [2, 3, 3, 4]]",1.0,1,2,3,2,PP,"[[2, 2], [2, 2], [2, 2], [2, 2]]",8,24,96,0.75,0.005088,20,OPTIMAL,7.0,0.0,0,np_gurobi_optimal,0.0756998062133789,0.0,715.0,0.0,0,14.0,224,True,OPTIMAL,4.697105884552002,0.0,19156.0
10343107839725815555,2,16,4,"[4, 4, 4, 4]","[[2, 3, 4, 5], [3, 3, 6, 6], [4, 5, 5, 6], [2, 3, 3, 4]]",1.0,1,2,3,3,PP,"[[3, 1], [3, 1], [3, 1], [3, 1]]",8,24,96,0.75,0.004036,20,OPTIMAL,7.0,0.0,0,np_gurobi_optimal,0.03696298599243164,0.0,313.0,1.625,26,17.5,280,True,OPTIMAL,4.697105884552002,0.0,19156.0
10343107839725815555,2,16,4,"[4, 4, 4, 4]","[[2, 3, 4, 5], [3, 3, 6, 6], [4, 5, 5, 6], [2, 3, 3, 4]]",1.0,1,2,3,4,PP,"[[4], [4], [4], [4]]",4,6,96,0.9375,0.00331,20,OPTIMAL,7.0,0.0,0,np_gurobi_optimal,0.006036996841430664,0.0,29.0,1.625,26,21.0,336,True,OPTIMAL,4.697105884552002,0.0,19156.0
10343107839725815555,2,16,4,"[4, 4, 4, 4]","[[2, 3, 4, 5], [3, 3, 6, 6], [4, 5, 5, 6], [2, 3, 3, 4]]",1.0,1,2,3,5,PP,"[[4], [4], [4], [4]]",4,6,96,0.9375,0.001412,20,OPTIMAL,7.0,0.0,0,np_gurobi_optimal,0.006538867950439453,0.0,29.0,1.625,26,21.0,336,True,OPTIMAL,4.697105884552002,0.0,19156.0
10343107839725815555,2,16,4,"[4, 4, 4, 4]","[[2, 3, 4, 5], [3, 3, 6, 6], [4, 5, 5, 6], [2, 3, 3, 4]]",1.0,1,2,4,2,PP,"[[2, 2], [2, 2], [2, 2], [2, 2]]",8,24,96,0.75,0.001397,20,OPTIMAL,7.0,0.0,0,np_gurobi_optimal,0.07524394989013672,0.0,715.0,0.0,0,21.5,344,True,OPTIMAL,4.697105884552002,0.0,19156.0
10343107839725815555,2,16,4,"[4, 4, 4, 4]","[[2, 3, 4, 5], [3, 3, 6, 6], [4, 5, 5, 6], [2, 3, 3, 4]]",1.0,1,2,4,3,PP,"[[3, 1], [3, 1], [3, 1], [3, 1]]",8,24,96,0.75,0.004487,20,OPTIMAL,7.0,0.0,0,np_gurobi_optimal,0.03698396682739258,0.0,313.0,1.625,26,26.875,430,True,OPTIMAL,4.697105884552002,0.0,19156.0
10343107839725815555,2,16,4,"[4, 4, 4, 4]","[[2, 3, 4, 5], [3, 3, 6, 6], [4, 5, 5, 6], [2, 3, 3, 4]]",1.0,1,2,4,4,PP,"[[4], [4], [4], [4]]",4,6,96,0.9375,0.004171,20,OPTIMAL,7.0,0.0,0,np_gurobi_optimal,0.006026029586791992,0.0,29.0,1.625,26,32.25,516,True,OPTIMAL,4.697105884552002,0.0,19156.0
10343107839725815555,2,16,4,"[4, 4, 4, 4]","[[2, 3, 4, 5], [3, 3, 6, 6], [4, 5, 5, 6], [2, 3, 3, 4]]",1.0,1,2,4,5,PP,"[[4], [4], [4], [4]]",4,6,96,0.9375,0.001372,20,OPTIMAL,7.0,0.0,0,np_gurobi_optimal,0.0060079097747802734,0.0,29.0,1.625,26,32.25,516,True,OPTIMAL,4.697105884552002,0.0,19156.0
7978900739485728337,0,20,4,"[5, 5, 5, 5]","[[2, 5, 6, 8, 13], [2, 4, 5, 8, 9], [2, 9, 9, 11, 14], [2, 3, 4, 9, 15]]",0.4,1,2,1,2,PP,"[[1, 2, 1, 1], [1, 2, 2], [1, 2, 1, 1], [2, 1, 1, 1]]",15,84,150,0.43999999999999995,0.001512,20,TIME_LIMIT,6.4,,,,5.000058889389038,0.3904138513513552,15432.0,0.0,0,0.0,0,,TIME_LIMIT,5.000178098678589,0.624090318902063,10892.0
7978900739485728337,0,20,4,"[5, 5, 5, 5]","[[2, 5, 6, 8, 13], [2, 4, 5, 8, 9], [2, 9, 9, 11, 14], [2, 3, 4, 9, 15]]",0.4,1,2,1,3,PP,"[[1, 2, 1, 1], [1, 2, 2], [1, 2, 1, 1], [3, 1, 1]]",14,73,150,0.5133333333333333,0.004602,20,OPTIMAL,6.4,,,,2.8409650325775146,0.0,17034.0,0.0,0,0.0,0,,TIME_LIMIT,5.000178098678589,0.624090318902063,10892.0
7978900739485728337,0,20,4,"[5, 5, 5, 5]","[[2, 5, 6, 8, 13], [2, 4, 5, 8, 9], [2, 9, 9, 11, 14], [2, 3, 4, 9, 15]]",0.4,1,2,1,4,PP,"[[1, 2, 1, 1], [1, 2, 2], [1, 2, 1, 1], [3, 1, 1]]",14,73,150,0.5133333333333333,0.0015125,20,OPTIMAL,6.4,,,,2.837031126022339,0.0,17034.0,0.0,0,0.0,0,,TIME_LIMIT,5.000178098678589,0.624090318902063,10892.0
7978900739485728337,0,20,4,"[5, 5, 5, 5]","[[2, 5, 6, 8, 13], [2, 4, 5, 8, 9], [2, 9, 9, 11, 14], [2, 3, 4, 9, 15]]",0.4,1,2,1,5,PP,"[[1, 2, 1, 1], [1, 2, 2], [1, 2, 1, 1], [3, 1, 1]]",14,73,150,0.5133333333333333,0.0049725,20,OPTIMAL,6.4,,,,2.835817813873291,0.0,17034.0,0.0,0,0.0,0,,TIME_LIMIT,5.000178098678589,0.624090318902063,10892.0
7978900739485728337,0,20,4,"[5, 5, 5, 5]","[[2, 5, 6, 8, 13], [2, 4, 5, 8, 9], [2, 9, 9, 11, 14], [2, 3, 4, 9, 15]]",0.4,1,2,2,2,PP,"[[1, 2, 1, 1], [2, 1, 2], [1, 2, 1, 1], [2, 1, 1, 1]]",15,84,150,0.43999999999999995,0.004772,20,TIME_LIMIT,6.4,,,,5.000047922134399,0.42148996013436957,14336.0,0.85,17,8.5,170,,TIME_LIMIT,5.000178098678589,0.624090318902063,10892.0
7978900739485728337,0,20,4,"[5, 5, 5, 5]","[[2, 5, 6, 8, 13], [2, 4, 5, 8, 9], [2, 9, 9, 11, 14], [2, 3, 4, 9, 15]]",0.4,1,2,2,3,PP,"[[1, 3, 1], [3, 2], [1, 3, 1], [3, 1, 1]]",11,45,150,0.7,0.0044915,20,OPTIMAL,6.4,,,,0.24944806098937988,0.0,2789.0,2.35,47,11.05,221,,TIME_LIMIT,5.000178098678589,0.624090318902063,10892.0
