instance_id,seed,replication,N,L,counts,releases,arrival_rate,h_F,h_S,method,run_role,threshold,delta,max_platoon_size,Pmax,partition,number_of_platoons,ordering_variable_count,vehicle_level_ordering_variable_count,dimension_reduction_ratio,formation_time_ms,formation_repetitions,partition_specific_upper_bound,scaled_partition_specific_upper_bound,rule_level_upper_bound,scaled_rule_level_upper_bound,time_limit_s,threads,status,objective,objective_total_delay,best_bound,terminal_mip_gap,solve_time_s,model_construction_time_s,end_to_end_time_s,node_count,time_to_first_feasible_s,sol_count,np_30s_status,np_30s_objective,np_recovery_status,np_recovery_objective,np_optimal_objective,np_optimal_source,actual_optimality_gap,bound_check_available,bound_valid,bound_slack,delay_order_check_available,np_pp_chp_delay_order_holds,matching_chp_objective,pp_optimal_objective,np_30s_terminal_mip_gap,np_30s_solve_time_s,lambda,total_arrival_rate,per_approach_arrival_rate
N40_lambda2p5_rep015_seed14213865026316361657,14213865026316361657,15,40,4,"[10, 10, 10, 10]","[[1, 2, 3, 4, 4, 5, 9, 9, 11, 12], [3, 4, 5, 8, 11, 12, 14, 14, 16, 18], [2, 4, 6, 7, 9, 10, 13, 14, 16, 16], [3, 3, 5, 7, 11, 12, 12, 12, 12, 12]]",2.5,1,3,PP,initial_30s,4,4,6,6,"[[6, 4], [6, 4], [6, 4], [6, 4]]",8,24,600,0.96,0.0023885,20,13.025,521,93.225,3729,30.0,12,OPTIMAL,15.525,621.0,621.0,0.0,0.028438091278076172,0.0048505403101444244,0.03334290686282015,533.0,0.0008289813995361328,10,TIME_LIMIT,15.525,,,,,,False,,,False,,16.425,15.525,0.6509569513640242,30.02132797241211,2.5,2.5,0.625
N40_lambda2p5_rep015_seed14213865026316361657,14213865026316361657,15,40,4,"[10, 10, 10, 10]","[[1, 2, 3, 4, 4, 5, 9, 9, 11, 12], [3, 4, 5, 8, 11, 12, 14, 14, 16, 18], [2, 4, 6, 7, 9, 10, 13, 14, 16, 16], [3, 3, 5, 7, 11, 12, 12, 12, 12, 12]]",2.5,1,3,PP,initial_30s,4,4,8,8,"[[8, 2], [8, 2], [8, 2], [8, 2]]",8,24,600,0.96,0.0062645,20,15.725,629,98.875,3955,30.0,12,OPTIMAL,16.425,657.0,656.9999999999699,0.0,0.021764039993286133,0.004922780208289623,0.026743433862604617,216.0,0.0008170604705810547,4,TIME_LIMIT,15.525,,,,,,False,,,False,,16.425,16.425,0.6509569513640242,30.02132797241211,2.5,2.5,0.625
N40_lambda2p5_rep015_seed14213865026316361657,14213865026316361657,15,40,4,"[10, 10, 10, 10]","[[1, 2, 3, 4, 4, 5, 9, 9, 11, 12], [3, 4, 5, 8, 11, 12, 14, 14, 16, 18], [2, 4, 6, 7, 9, 10, 13, 14, 16, 16], [3, 3, 5, 7, 11, 12, 12, 12, 12, 12]]",2.5,1,3,PP,initial_30s,6,6,2,2,"[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]",20,150,600,0.75,0.002569,20,4.125,165,95.5,3820,30.0,12,TIME_LIMIT,15.525,621.0,583.1162423128551,0.06100444072004011,30.00941300392151,0.006912246346473694,30.016384865569645,461493.0,0.0018219947814941406,5,TIME_LIMIT,15.525,,,,,,False,,,False,,16.425,,0.6509569513640242,30.02132797241211,2.5,2.5,0.625
N40_lambda2p5_rep015_seed14213865026316361657,14213865026316361657,15,40,4,"[10, 10, 10, 10]","[[1, 2, 3, 4, 4, 5, 9, 9, 11, 12], [3, 4, 5, 8, 11, 12, 14, 14, 16, 18], [2, 4, 6, 7, 9, 10, 13, 14, 16, 16], [3, 3, 5, 7, 11, 12, 12, 12, 12, 12]]",2.5,1,3,PP,initial_30s,6,6,4,4,"[[4, 4, 2], [4, 4, 2], [4, 4, 2], [4, 4, 2]]",12,54,600,0.91,0.0061045,20,10.625,425,143.25,5730,30.0,12,OPTIMAL,15.925,637.0,637.0,0.0,0.14567804336547852,0.0059236520901322365,0.15168322032034826,5323.0,0.0011811256408691406,5,TIME_LIMIT,15.525,,,,,,False,,,False,,16.425,15.925,0.6509569513640242,30.02132797241211,2.5,2.5,0.625
N40_lambda2p5_rep015_seed14213865026316361657,14213865026316361657,15,40,4,"[10, 10, 10, 10]","[[1, 2, 3, 4, 4, 5, 9, 9, 11, 12], [3, 4, 5, 8, 11, 12, 14, 14, 16, 18], [2, 4, 6, 7, 9, 10, 13, 14, 16, 16], [3, 3, 5, 7, 11, 12, 12, 12, 12, 12]]",2.5,1,3,PP,initial_30s,6,6,6,6,"[[6, 4], [6, 4], [6, 4], [6, 4]]",8,24,600,0.96,0.0059035,20,13.025,521,157.575,6303,30.0,12,OPTIMAL,15.525,621.0,621.0,0.0,0.027102947235107422,0.005097724497318268,0.03225878890124893,533.0,0.0008361339569091797,10,TIME_LIMIT,15.525,,,,,,False,,,False,,16.425,15.525,0.6509569513640242,30.02132797241211,2.5,2.5,0.625
N40_lambda2p5_rep015_seed14213865026316361657,14213865026316361657,15,40,4,"[10, 10, 10, 10]","[[1, 2, 3, 4, 4, 5, 9, 9, 11, 12], [3, 4, 5, 8, 11, 12, 14, 14, 16, 18], [2, 4, 6, 7, 9, 10, 13, 14, 16, 16], [3, 3, 5, 7, 11, 12, 12, 12, 12, 12]]",2.5,1,3,PP,initial_30s,6,6,8,8,"[[8, 2], [8, 2], [8, 2], [8, 2]]",8,24,600,0.96,0.002444,20,15.725,629,167.125,6685,30.0,12,OPTIMAL,16.425,657.0,656.9999999999699,0.0,0.021392107009887695,0.004597088322043419,0.026043560565465928,216.0,0.0008130073547363281,4,TIME_LIMIT,15.525,,,,,,False,,,False,,16.425,16.425,0.6509569513640242,30.02132797241211,2.5,2.5,0.625
N40_lambda2p5_rep015_seed14213865026316361657,14213865026316361657,15,40,4,"[10, 10, 10, 10]","[[1, 2, 3, 4, 4, 5, 9, 9, 11, 12], [3, 4, 5, 8, 11, 12, 14, 14, 16, 18], [2, 4, 6, 7, 9, 10, 13, 14, 16, 16], [3, 3, 5, 7, 11, 12, 12, 12, 12, 12]]",2.5,1,3,PP,initial_30s,8,8,2,2,"[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]",20,150,600,0.75,0.002634,20,4.125,165,134.5,5380,30.0,12,TIME_LIMIT,15.525,621.0,579.8244380946263,0.06630525266565811,30.015814065933228,0.006906107999384403,30.022778172265706,460603.0,0.0018079280853271484,5,TIME_LIMIT,15.525,,,,,,False,,,False,,16.425,,0.6509569513640242,30.02132797241211,2.5,2.5,0.625
N40_lambda2p5_rep015_seed14213865026316361657,14213865026316361657,15,40,4,"[10, 10, 10, 10]","[[1, 2, 3, 4, 4, 5, 9, 9, 11, 12], [3, 4, 5, 8, 11, 12, 14, 14, 16, 18], [2, 4, 6, 7, 9, 10, 13, 14, 16, 16], [3, 3, 5, 7, 11, 12, 12, 12, 12, 12]]",2.5,1,3,PP,initial_30s,8,8,4,4,"[[4, 4, 2], [4, 4, 2], [4, 4, 2], [4, 4, 2]]",12,54,600,0.91,0.00613,20,10.625,425,201.75,8070,30.0,12,OPTIMAL,15.925,637.0,637.0,0.0,0.13547015190124512,0.005521454848349094,0.14105974979454755,5323.0,0.001177072525024414,5,TIME_LIMIT,15.525,,,,,,False,,,False,,16.425,15.925,0.6509569513640242,30.02132797241211,2.5,2.5,0.625
N40_lambda2p5_rep015_seed14213865026316361657,14213865026316361657,15,40,4,"[10, 10, 10, 10]","[[1, 2, 3, 4, 4, 5, 9, 9, 11, 12], [3, 4, 5, 8, 11, 12, 14, 14, 16, 18], [2, 4, 6, 7, 9, 10, 13, 14, 16, 16], [3, 3, 5, 7, 11, 12, 12, 12, 12, 12]]",2.5,1,3,PP,initial_30s,8,8,6,6,"[[6, 4], [6, 4], [6, 4], [6, 4]]",8,24,600,0.96,0.006024,20,13.025,521,221.925,8877,30.0,12,OPTIMAL,15.525,621.0,621.0,0.0,0.027842998504638672,0.0052400194108486176,0.03314292544568682,533.0,0.0008940696716308594,10,TIME_LIMIT,15.525,,,,,,False,,,False,,16.425,15.525,0.6509569513640242,30.02132797241211,2.5,2.5,0.625
N40_lambda2p5_rep015_seed14213865026316361657,14213865026316361657,15,40,4,"[10, 10, 10, 10]","[[1, 2, 3, 4, 4, 5, 9, 9, 11, 12], [3, 4, 5, 8, 11, 12, 14, 14, 16, 18], [2, 4, 6, 7, 9, 10, 13, 14, 16, 16], [3, 3, 5, 7, 11, 12, 12, 12, 12, 12]]",2.5,1,3,PP,initial_30s,8,8,8,8,"[[8, 2], [8, 2], [8, 2], [8, 2]]",8,24,600,0.96,0.002469,20,15.725,629,235.375,9415,30.0,12,OPTIMAL,16.425,657.0,656.9999999999699,0.0,0.02211308479309082,0.004551408812403679,0.026718885701674463,216.0,0.0008280277252197266,4,TIME_LIMIT,15.525,,,,,,False,,,False,,16.425,16.425,0.6509569513640242,30.02132797241211,2.5,2.5,0.625
N40_lambda2p5_rep016_seed13493749109246958475,13493749109246958475,16,40,4,"[10, 10, 10, 10]","[[6, 8, 13, 13, 14, 15, 18, 20, 22, 23], [1, 1, 2, 3, 4, 6, 6, 6, 9, 12], [3, 4, 5, 7, 9, 15, 20, 24, 26, 28], [1, 5, 10, 11, 12, 13, 15, 17, 18, 19]]",2.5,1,3,CHP,initial_30s,2,2,,,"[[2, 4, 4], [8, 1, 1], [5, 1, 1, 3], [1, 1, 8]]",13,63,600,0.895,0.002218,20,7.55,302,34.125,1365,30.0,12,OPTIMAL,12.1,484.0,484.0,0.0,0.15048789978027344,0.006102852523326874,0.15667456068039465,2557.0,0.0029549598693847656,10,TIME_LIMIT,13.1,,,,,,False,,,False,,12.1,,,,2.5,2.5,0.625
N40_lambda2p5_rep016_seed13493749109246958475,13493749109246958475,16,40,4,"[10, 10, 10, 10]","[[6, 8, 13, 13, 14, 15, 18, 20, 22, 23], [1, 1, 2, 3, 4, 6, 6, 6, 9, 12], [3, 4, 5, 7, 9, 15, 20, 24, 26, 28], [1, 5, 10, 11, 12, 13, 15, 17, 18, 19]]",2.5,1,3,CHP,initial_30s,4,4,,,"[[2, 8], [10], [5, 1, 4], [2, 8]]",8,23,600,0.9616666666666667,0.005448,20,17.3,692,110.175,4407,30.0,12,OPTIMAL,13.45,538.0,537.9999999999802,0.0,0.03254199028015137,0.005443996749818325,0.038073408180342196,177.0,0.0024499893188476562,10,TIME_LIMIT,13.1,,,,,,False,,,False,,13.45,,,,2.5,2.5,0.625
N40_lambda2p5_rep016_seed13493749109246958475,13493749109246958475,16,40,4,"[10, 10, 10, 10]","[[6, 8, 13, 13, 14, 15, 18, 20, 22, 23], [1, 1, 2, 3, 4, 6, 6, 6, 9, 12], [3, 4, 5, 7, 9, 15, 20, 24, 26, 28], [1, 5, 10, 11, 12, 13, 15, 17, 18, 19]]",2.5,1,3,CHP,initial_30s,6,6,,,"[[10], [10], [10], [10]]",4,6,600,0.99,0.0022485,20,32.275,1291,186.225,7449,30.0,12,OPTIMAL,13.45,538.0,538.0,0.0,0.0033020973205566406,0.004940416663885117,0.008310474742661476,1.0,0.0006940364837646484,2,TIME_LIMIT,13.1,,,,,,False,,,False,,13.45,,,,2.5,2.5,0.625
N40_lambda2p5_rep016_seed13493749109246958475,13493749109246958475,16,40,4,"[10, 10, 10, 10]","[[6, 8, 13, 13, 14, 15, 18, 20, 22, 23], [1, 1, 2, 3, 4, 6, 6, 6, 9, 12], [3, 4, 5, 7, 9, 15, 20, 24, 26, 28], [1, 5, 10, 11, 12, 13, 15, 17, 18, 19]]",2.5,1,3,CHP,initial_30s,8,8,,,"[[10], [10], [10], [10]]",4,6,600,0.99,0.0024085,20,32.275,1291,262.275,10491,30.0,12,OPTIMAL,13.45,538.0,538.0,0.0,0.003265857696533203,0.005239667370915413,0.008578088234349251,1.0,0.0007770061492919922,2,TIME_LIMIT,13.1,,,,,,False,,,False,,13.45,,,,2.5,2.5,0.625
N40_lambda2p5_rep016_seed13493749109246958475,13493749109246958475,16,40,4,"[10, 10, 10, 10]","[[6, 8, 13, 13, 14, 15, 18, 20, 22, 23], [1, 1, 2, 3, 4, 6, 6, 6, 9, 12], [3, 4, 5, 7, 9, 15, 20, 24, 26, 28], [1, 5, 10, 11, 12, 13, 15, 17, 18, 19]]",2.5,1,3,NP,initial_30s,,,1,1,"[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",40,600,600,0.0,0.0015975,20,0.0,0,0.0,0,30.0,12,TIME_LIMIT,13.1,524.0,171.61624434244615,0.6724880833159425,30.01123285293579,0.017731386236846447,30.029049891328963,47725.0,0.007264852523803711,10,TIME_LIMIT,13.1,,,,,,False,,,False,,,,,,2.5,2.5,0.625
N40_lambda2p5_rep016_seed13493749109246958475,13493749109246958475,16,40,4,"[10, 10, 10, 10]","[[6, 8, 13, 13, 14, 15, 18, 20, 22, 23], [1, 1, 2, 3, 4, 6, 6, 6, 9, 12], [3, 4, 5, 7, 9, 15, 20, 24, 26, 28], [1, 5, 10, 11, 12, 13, 15, 17, 18, 19]]",2.5,1,3,PP,initial_30s,2,2,2,2,"[[2, 2, 2, 2, 2], [2, 2, 2, 2, 1, 1], [2, 2, 1, 1, 1, 2, 1], [1, 1, 2, 2, 2, 2]]",24,215,600,0.6416666666666666,0.0042215,20,4.625,185,17.5,700,30.0,12,TIME_LIMIT,12.1,484.0,332.8334285591792,0.31232762694384464,30.011842012405396,0.014514085836708546,30.02646428048714,215423.0,0.004605770111083984,10,TIME_LIMIT,13.1,,,,,,False,,,False,,12.1,,0.6724880833159425,30.01123285293579,2.5,2.5,0.625
N40_lambda2p5_rep016_seed13493749109246958475,13493749109246958475,16,40,4,"[10, 10, 10, 10]","[[6, 8, 13, 13, 14, 15, 18, 20, 22, 23], [1, 1, 2, 3, 4, 6, 6, 6, 9, 12], [3, 4, 5, 7, 9, 15, 20, 24, 26, 28], [1, 5, 10, 11, 12, 13, 15, 17, 18, 19]]",2.5,1,3,PP,initial_30s,2,2,4,4,"[[2, 4, 4], [4, 4, 1, 1], [4, 1, 1, 1, 3], [1, 1, 4, 4]]",16,95,600,0.8416666666666667,0.002729,20,6.0,240,26.25,1050,30.0,12,OPTIMAL,12.1,484.0,484.0,0.0,1.5236210823059082,0.007428555749356747,1.531135328338889,24672.0,0.0017430782318115234,7,TIME_LIMIT,13.1,,,,,,False,,,False,,12.1,12.1,0.6724880833159425,30.01123285293579,2.5,2.5,0.625
N40_lambda2p5_rep016_seed13493749109246958475,13493749109246958475,16,40,4,"[10, 10, 10, 10]","[[6, 8, 13, 13, 14, 15, 18, 20, 22, 23], [1, 1, 2, 3, 4, 6, 6, 6, 9, 12], [3, 4, 5, 7, 9, 15, 20, 24, 26, 28], [1, 5, 10, 11, 12, 13, 15, 17, 18, 19]]",2.5,1,3,PP,initial_30s,2,2,6,6,"[[2, 4, 4], [6, 2, 1, 1], [5, 1, 1, 3], [1, 1, 6, 2]]",15,84,600,0.86,0.002524,20,7.55,302,28.875,1155,30.0,12,OPTIMAL,12.1,484.0,484.0,0.0,0.4582359790802002,0.006845845840871334,0.4651649250875821,13213.0,0.0016450881958007812,10,TIME_LIMIT,13.1,,,,,,False,,,False,,12.1,12.1,0.6724880833159425,30.01123285293579,2.5,2.5,0.625
N40_lambda2p5_rep016_seed13493749109246958475,13493749109246958475,16,40,4,"[10, 10, 10, 10]","[[6, 8, 13, 13, 14, 15, 18, 20, 22, 23], [1, 1, 2, 3, 4, 6, 6, 6, 9, 12], [3, 4, 5, 7, 9, 15, 20, 24, 26, 28], [1, 5, 10, 11, 12, 13, 15, 17, 18, 19]]",2.5,1,3,PP,initial_30s,2,2,8,8,"[[2, 4, 4], [8, 1, 1], [5, 1, 1, 3], [1, 1, 8]]",13,63,600,0.895,0.002554,20,7.55,302,30.625,1225,30.0,12,OPTIMAL,12.1,484.0,484.0,0.0,0.14539384841918945,0.006474815309047699,0.15194550933001422,2557.0,0.0046138763427734375,10,TIME_LIMIT,13.1,,,,,,False,,,False,,12.1,12.1,0.6724880833159425,30.01123285293579,2.5,2.5,0.625
N40_lambda2p5_rep016_seed13493749109246958475,13493749109246958475,16,40,4,"[10, 10, 10, 10]","[[6, 8, 13, 13, 14, 15, 18, 20, 22, 23], [1, 1, 2, 3, 4, 6, 6, 6, 9, 12], [3, 4, 5, 7, 9, 15, 20, 24, 26, 28], [1, 5, 10, 11, 12, 13, 15, 17, 18, 19]]",2.5,1,3,PP,initial_30s,4,4,2,2,"[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 1, 1, 2, 2], [2, 2, 2, 2, 2]]",21,165,600,0.725,0.002895,20,11.25,450,56.5,2260,30.0,12,TIME_LIMIT,12.3,492.0,384.66666666666504,0.21815718157181904,30.006143808364868,0.008808571845293045,30.015030081833324,289252.0,0.0023729801177978516,10,TIME_LIMIT,13.1,,,,,,False,,,False,,13.45,,0.6724880833159425,30.01123285293579,2.5,2.5,0.625
N40_lambda2p5_rep016_seed13493749109246958475,13493749109246958475,16,40,4,"[10, 10, 10, 10]","[[6, 8, 13, 13, 14, 15, 18, 20, 22, 23], [1, 1, 2, 3, 4, 6, 6, 6, 9, 12], [3, 4, 5, 7, 9, 15, 20, 24, 26, 28], [1, 5, 10, 11, 12, 13, 15, 17, 18, 19]]",2.5,1,3,PP,initial_30s,4,4,4,4,"[[2, 4, 4], [4, 4, 2], [4, 1, 1, 4], [2, 4, 4]]",13,63,600,0.895,0.002534,20,12.65,506,84.75,3390,30.0,12,OPTIMAL,12.3,492.0,492.0,0.0,0.3375239372253418,0.006151335313916206,0.34376957440914774,8576.0,0.0013611316680908203,10,TIME_LIMIT,13.1,,,,,,False,,,False,,13.45,12.3,0.6724880833159425,30.01123285293579,2.5,2.5,0.625
N40_lambda2p5_rep016_seed13493749109246958475,13493749109246958475,16,40,4,"[10, 10, 10, 10]","[[6, 8, 13, 13, 14, 15, 18, 20, 22, 23], [1, 1, 2, 3, 4, 6, 6, 6, 9, 12], [3, 4, 5, 7, 9, 15, 20, 24, 26, 28], [1, 5, 10, 11, 12, 13, 15, 17, 18, 19]]",2.5,1,3,PP,initial_30s,4,4,6,6,"[[2, 6, 2], [6, 4], [5, 1, 4], [2, 6, 2]]",11,45,600,0.925,0.004051,20,16.6,664,93.225,3729,30.0,12,OPTIMAL,13.375,535.0,534.9999999999984,0.0,0.09767007827758789,0.0075570810586214066,0.10531190850597716,1897.0,0.0011610984802246094,10,TIME_LIMIT,13.1,,,,,,False,,,False,,13.45,13.375,0.6724880833159425,30.01123285293579,2.5,2.5,0.625
N40_lambda2p5_rep016_seed13493749109246958475,13493749109246958475,16,40,4,"[10, 10, 10, 10]","[[6, 8, 13, 13, 14, 15, 18, 20, 22, 23], [1, 1, 2, 3, 4, 6, 6, 6, 9, 12], [3, 4, 5, 7, 9, 15, 20, 24, 26, 28], [1, 5, 10, 11, 12, 13, 15, 17, 18, 19]]",2.5,1,3,PP,initial_30s,4,4,8,8,"[[2, 8], [8, 2], [5, 1, 4], [2, 8]]",9,30,600,0.95,0.00644,20,15.8,632,98.875,3955,30.0,12,OPTIMAL,12.3,492.0,492.0,0.0,0.04352593421936035,0.005735266953706741,0.04935114169246197,424.0,0.0029180049896240234,10,TIME_LIMIT,13.1,,,,,,False,,,False,,13.45,12.3,0.6724880833159425,30.01123285293579,2.5,2.5,0.625
N40_lambda2p5_rep016_seed13493749109246958475,13493749109246958475,16,40,4,"[10, 10, 10, 10]","[[6, 8, 13, 13, 14, 15, 18, 20, 22, 23], [1, 1, 2, 3, 4, 6, 6, 6, 9, 12], [3, 4, 5, 7, 9, 15, 20, 24, 26, 28], [1, 5, 10, 11, 12, 13, 15, 17, 18, 19]]",2.5,1,3,PP,initial_30s,6,6,2,2,"[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]",20,150,600,0.75,0.006845,20,15.525,621,95.5,3820,30.0,12,TIME_LIMIT,12.3,492.0,405.6190476190465,0.1755710414247022,30.01303005218506,0.008870025165379047,30.02199186455718,306626.0,0.002146005630493164,10,TIME_LIMIT,13.1,,,,,,False,,,False,,13.45,,0.6724880833159425,30.01123285293579,2.5,2.5,0.625
N40_lambda2p5_rep016_seed13493749109246958475,13493749109246958475,16,40,4,"[10, 10, 10, 10]","[[6, 8, 13, 13, 14, 15, 18, 20, 22, 23], [1, 1, 2, 3, 4, 6, 6, 6, 9, 12], [3, 4, 5, 7, 9, 15, 20, 24, 26, 28], [1, 5, 10, 11, 12, 13, 15, 17, 18, 19]]",2.5,1,3,PP,initial_30s,6,6,4,4,"[[4, 4, 2], [4, 4, 2], [4, 4, 2], [4, 4, 2]]",12,54,600,0.91,0.004472,20,28.575,1143,143.25,5730,30.0,12,OPTIMAL,12.3,492.0,492.0,0.0,0.13810491561889648,0.00897165760397911,0.14719786846399022,1707.0,0.0018429756164550781,10,TIME_LIMIT,13.1,,,,,,False,,,False,,13.45,12.3,0.6724880833159425,30.01123285293579,2.5,2.5,0.625
N40_lambda2p5_rep016_seed13493749109246958475,13493749109246958475,16,40,4,"[10, 10, 10, 10]","[[6, 8, 13, 13, 14, 15, 18, 20, 22, 23], [1, 1, 2, 3, 4, 6, 6, 6, 9, 12], [3, 4, 5, 7, 9, 15, 20, 24, 26, 28], [1, 5, 10, 11, 12, 13, 15, 17, 18, 19]]",2.5,1,3,PP,initial_30s,6,6,6,6,"[[6, 4], [6, 4], [6, 4], [6, 4]]",8,24,600,0.96,0.004777,20,26.625,1065,157.575,6303,30.0,12,OPTIMAL,13.375,535.0,535.0,0.0,0.041105031967163086,0.008163807913661003,0.049390771672775266,364.0,0.0014200210571289062,3,TIME_LIMIT,13.1,,,,,,False,,,False,,13.45,13.375,0.6724880833159425,30.01123285293579,2.5,2.5,0.625
N40_lambda2p5_rep016_seed13493749109246958475,13493749109246958475,16,40,4,"[10, 10, 10, 10]","[[6, 8, 13, 13, 14, 15, 18, 20, 22, 23], [1, 1, 2, 3, 4, 6, 6, 6, 9, 12], [3, 4, 5, 7, 9, 15, 20, 24, 26, 28], [1, 5, 10, 11, 12, 13, 15, 17, 18, 19]]",2.5,1,3,PP,initial_30s,6,6,8,8,"[[8, 2], [8, 2], [8, 2], [8, 2]]",8,24,600,0.96,0.0024335,20,29.375,1175,167.125,6685,30.0,12,OPTIMAL,12.3,492.0,492.0,0.0,0.02421402931213379,0.005220810882747173,0.02952641244114256,135.0,0.0009679794311523438,6,TIME_LIMIT,13.1,,,,,,False,,,False,,13.45,12.3,0.6724880833159425,30.01123285293579,2.5,2.5,0.625
N40_lambda2p5_rep016_seed13493749109246958475,13493749109246958475,16,40,4,"[10, 10, 10, 10]","[[6, 8, 13, 13, 14, 15, 18, 20, 22, 23], [1, 1, 2, 3, 4, 6, 6, 6, 9, 12], [3, 4, 5, 7, 9, 15, 20, 24, 26, 28], [1, 5, 10, 11, 12, 13, 15, 17, 18, 19]]",2.5,1,3,PP,initial_30s,8,8,2,2,"[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]",20,150,600,0.75,0.002844,20,15.525,621,134.5,5380,30.0,12,TIME_LIMIT,12.3,492.0,409.60555946639,0.16746837506831302,30.003784894943237,0.008619366213679314,30.012475758531828,316113.0,0.002054929733276367,10,TIME_LIMIT,13.1,,,,,,False,,,False,,13.45,,0.6724880833159425,30.01123285293579,2.5,2.5,0.625
N40_lambda2p5_rep016_seed13493749109246958475,13493749109246958475,16,40,4,"[10, 10, 10, 10]","[[6, 8, 13, 13, 14, 15, 18, 20, 22, 23], [1, 1, 2, 3, 4, 6, 6, 6, 9, 12], [3, 4, 5, 7, 9, 15, 20, 24, 26, 28], [1, 5, 10, 11, 12, 13, 15, 17, 18, 19]]",2.5,1,3,PP,initial_30s,8,8,4,4,"[[4, 4, 2], [4, 4, 2], [4, 4, 2], [4, 4, 2]]",12,54,600,0.91,0.002679,20,28.575,1143,201.75,8070,30.0,12,OPTIMAL,12.3,492.0,492.0,0.0,0.10996699333190918,0.0063523706048727036,0.11639957554111863,1707.0,0.001302957534790039,10,TIME_LIMIT,13.1,,,,,,False,,,False,,13.45,12.3,0.6724880833159425,30.01123285293579,2.5,2.5,0.625
N40_lambda2p5_rep016_seed13493749109246958475,13493749109246958475,16,40,4,"[10, 10, 10, 10]","[[6, 8, 13, 13, 14, 15, 18, 20, 22, 23], [1, 1, 2, 3, 4, 6, 6, 6, 9, 12], [3, 4, 5, 7, 9, 15, 20, 24, 26, 28], [1, 5, 10, 11, 12, 13, 15, 17, 18, 19]]",2.5,1,3,PP,initial_30s,8,8,6,6,"[[6, 4], [6, 4], [6, 4], [6, 4]]",8,24,600,0.96,0.002589,20,26.625,1065,221.925,8877,30.0,12,OPTIMAL,13.375,535.0,535.0,0.0,0.03587794303894043,0.005474903620779514,0.04142304595334673,364.0,0.0009539127349853516,3,TIME_LIMIT,13.1,,,,,,False,,,False,,13.45,13.375,0.6724880833159425,30.01123285293579,2.5,2.5,0.625
N40_lambda2p5_rep016_seed13493749109246958475,13493749109246958475,16,40,4,"[10, 10, 10, 10]","[[6, 8, 13, 13, 14, 15, 18, 20, 22, 23], [1, 1, 2, 3, 4, 6, 6, 6, 9, 12], [3, 4, 5, 7, 9, 15, 20, 24, 26, 28], [1, 5, 10, 11, 12, 13, 15, 17, 18, 19]]",2.5,1,3,PP,initial_30s,8,8,8,8,"[[8, 2], [8, 2], [8, 2], [8, 2]]",8,24,600,0.96,0.002539,20,29.375,1175,235.375,9415,30.0,12,OPTIMAL,12.3,492.0,492.0,0.0,0.024244070053100586,0.0055133020505309105,0.02983873824634695,135.0,0.0009920597076416016,6,TIME_LIMIT,13.1,,,,,,False,,,False,,13.45,12.3,0.6724880833159425,30.01123285293579,2.5,2.5,0.625
N40_lambda2p5_rep017_seed10963126854995359549,10963126854995359549,17,40,4,"[10, 10, 10, 10]","[[1, 2, 3, 3, 5, 5, 6, 6, 10, 10], [0, 1, 3, 3, 3, 4, 8, 8, 10, 10], [2, 2, 2, 4, 8, 10, 10, 11, 12, 12], [2, 3, 5, 5, 7, 7, 8, 9, 10, 15]]",2.5,1,3,CHP,initial_30s,2,2,,,"[[8, 2], [6, 4], [4, 6], [9, 1]]",8,24,600,0.96,0.005499,20,5.6,224,34.125,1365,30.0,12,OPTIMAL,17.775,711.0,711.0,0.0,0.030718088150024414,0.005068941041827202,0.03585941391651535,441.0,0.0008909702301025391,10,TIME_LIMIT,18.425,,,,,,False,,,False,,17.775,,,,2.5,2.5,0.625
N40_lambda2p5_rep017_seed10963126854995359549,10963126854995359549,17,40,4,"[10, 10, 10, 10]","[[1, 2, 3, 3, 5, 5, 6, 6, 10, 10], [0, 1, 3, 3, 3, 4, 8, 8, 10, 10], [2, 2, 2, 4, 8, 10, 10, 11, 12, 12], [2, 3, 5, 5, 7, 7, 8, 9, 10, 15]]",2.5,1,3,CHP,initial_30s,4,4,,,"[[10], [10], [10], [9, 1]]",5,9,600,0.985,0.002284,20,12.95,518,110.175,4407,30.0,12,OPTIMAL,18.175,727.0,727.0,0.0,0.006003141403198242,0.005207229405641556,0.011284995289823055,1.0,0.0007510185241699219,6,TIME_LIMIT,18.425,,,,,,False,,,False,,18.175,,,,2.5,2.5,0.625
