instance_id,seed,replication,N,L,counts,releases,lambda,arrival_rate,total_arrival_rate,per_approach_arrival_rate,h_F,h_S,method,run_role,threshold,delta,max_platoon_size,Pmax,partition,number_of_platoons,ordering_variable_count,vehicle_level_ordering_variable_count,dimension_reduction_ratio,formation_time_ms,formation_repetitions,partition_specific_upper_bound,scaled_partition_specific_upper_bound,rule_level_upper_bound,scaled_rule_level_upper_bound,time_limit_s,threads,status,objective,objective_total_delay,best_bound,terminal_mip_gap,solve_time_s,model_construction_time_s,end_to_end_time_s,node_count,time_to_first_feasible_s,sol_count,np_status,np_objective,np_terminal_mip_gap,np_solve_time_s,np_optimal_objective,np_optimal_source,matching_chp_objective,pp_optimal_objective,actual_optimality_gap,bound_check_available,bound_slack,bound_valid,delay_order_check_available,np_pp_chp_delay_order_holds
N60_lambda0p5_rep007_seed11724255168325237664,11724255168325237664,7,60,4,"[15, 15, 15, 15]","[[14, 18, 29, 31, 38, 67, 78, 84, 85, 87, 90, 96, 106, 133, 142], [12, 12, 13, 13, 21, 24, 25, 33, 45, 49, 52, 58, 62, 69, 75], [2, 4, 9, 33, 41, 50, 53, 58, 60, 88, 88, 89, 112, 121, 126], [8, 14, 18, 22, 26, 26, 39, 40, 52, 55, 105, 106, 115, 116, 130]]",0.5,0.5,0.5,0.125,1,3,PP,uniform_600s,6,6,4,4,"[[2, 2, 1, 1, 4, 2, 1, 1, 1], [4, 3, 1, 4, 1, 2], [3, 1, 1, 4, 3, 1, 2], [4, 2, 2, 2, 2, 2, 1]]",29,313,1350,0.7681481481481481,0.004792,20,52.36666666666667,3142,218.25,13095,600.0,12,OPTIMAL,3.35,201.0,201.0,0.0,0.33054685592651367,0.018011107109487057,0.3486922004919691,1570.0,0.005702972412109375,10,OPTIMAL,2.6666666666666665,0.0,54.72119998931885,2.6666666666666665,uniform_600s,3.75,3.35,0.6833333333333336,True,217.56666666666666,True,True,True
N60_lambda0p5_rep007_seed11724255168325237664,11724255168325237664,7,60,4,"[15, 15, 15, 15]","[[14, 18, 29, 31, 38, 67, 78, 84, 85, 87, 90, 96, 106, 133, 142], [12, 12, 13, 13, 21, 24, 25, 33, 45, 49, 52, 58, 62, 69, 75], [2, 4, 9, 33, 41, 50, 53, 58, 60, 88, 88, 89, 112, 121, 126], [8, 14, 18, 22, 26, 26, 39, 40, 52, 55, 105, 106, 115, 116, 130]]",0.5,0.5,0.5,0.125,1,3,PP,uniform_600s,6,6,6,6,"[[2, 2, 1, 1, 6, 1, 1, 1], [4, 3, 1, 5, 2], [3, 1, 1, 4, 3, 1, 2], [6, 2, 2, 2, 2, 1]]",26,251,1350,0.8140740740740741,0.005909,20,59.03333333333333,3542,242.5,14550,600.0,12,OPTIMAL,3.75,225.0,225.0,0.0,0.09056210517883301,0.017587436363101006,0.10828612534370088,95.0,0.005450010299682617,5,OPTIMAL,2.6666666666666665,0.0,54.72119998931885,2.6666666666666665,uniform_600s,3.75,3.75,1.0833333333333335,True,241.41666666666666,True,True,True
N60_lambda0p5_rep007_seed11724255168325237664,11724255168325237664,7,60,4,"[15, 15, 15, 15]","[[14, 18, 29, 31, 38, 67, 78, 84, 85, 87, 90, 96, 106, 133, 142], [12, 12, 13, 13, 21, 24, 25, 33, 45, 49, 52, 58, 62, 69, 75], [2, 4, 9, 33, 41, 50, 53, 58, 60, 88, 88, 89, 112, 121, 126], [8, 14, 18, 22, 26, 26, 39, 40, 52, 55, 105, 106, 115, 116, 130]]",0.5,0.5,0.5,0.125,1,3,PP,uniform_600s,6,6,8,8,"[[2, 2, 1, 1, 6, 1, 1, 1], [4, 3, 1, 5, 2], [3, 1, 1, 4, 3, 1, 2], [6, 2, 2, 2, 2, 1]]",26,251,1350,0.8140740740740741,0.004397,20,59.03333333333333,3542,252.2,15132,600.0,12,OPTIMAL,3.75,225.0,225.0,0.0,0.08557796478271484,0.014178753830492496,0.09985710237436009,95.0,0.004302024841308594,5,OPTIMAL,2.6666666666666665,0.0,54.72119998931885,2.6666666666666665,uniform_600s,3.75,3.75,1.0833333333333335,True,251.11666666666665,True,True,True
N60_lambda0p5_rep007_seed11724255168325237664,11724255168325237664,7,60,4,"[15, 15, 15, 15]","[[14, 18, 29, 31, 38, 67, 78, 84, 85, 87, 90, 96, 106, 133, 142], [12, 12, 13, 13, 21, 24, 25, 33, 45, 49, 52, 58, 62, 69, 75], [2, 4, 9, 33, 41, 50, 53, 58, 60, 88, 88, 89, 112, 121, 126], [8, 14, 18, 22, 26, 26, 39, 40, 52, 55, 105, 106, 115, 116, 130]]",0.5,0.5,0.5,0.125,1,3,PP,uniform_600s,8,8,2,2,"[[2, 2, 1, 1, 2, 2, 2, 1, 1, 1], [2, 2, 2, 2, 2, 2, 2, 1], [2, 1, 2, 2, 2, 2, 1, 1, 2], [2, 2, 2, 2, 2, 2, 2, 1]]",35,458,1350,0.6607407407407407,0.004983,20,54.11666666666667,3247,204.5,12270,600.0,12,OPTIMAL,2.7666666666666666,166.0,166.0,0.0,0.21958684921264648,0.02234320528805256,0.24205336575909422,930.0,0.007622957229614258,6,OPTIMAL,2.6666666666666665,0.0,54.72119998931885,2.6666666666666665,uniform_600s,5.616666666666666,2.7666666666666666,0.10000000000000009,True,204.4,True,True,True
N60_lambda0p5_rep007_seed11724255168325237664,11724255168325237664,7,60,4,"[15, 15, 15, 15]","[[14, 18, 29, 31, 38, 67, 78, 84, 85, 87, 90, 96, 106, 133, 142], [12, 12, 13, 13, 21, 24, 25, 33, 45, 49, 52, 58, 62, 69, 75], [2, 4, 9, 33, 41, 50, 53, 58, 60, 88, 88, 89, 112, 121, 126], [8, 14, 18, 22, 26, 26, 39, 40, 52, 55, 105, 106, 115, 116, 130]]",0.5,0.5,0.5,0.125,1,3,PP,uniform_600s,8,8,4,4,"[[2, 3, 1, 4, 2, 1, 1, 1], [4, 4, 4, 3], [3, 2, 4, 3, 1, 2], [4, 2, 2, 2, 2, 2, 1]]",25,230,1350,0.8296296296296296,0.003745,20,75.11666666666666,4507,306.75,18405,600.0,12,OPTIMAL,3.35,201.0,201.0,0.0,0.032688140869140625,0.01067163236439228,0.043459415587718486,1.0,0.0031189918518066406,5,OPTIMAL,2.6666666666666665,0.0,54.72119998931885,2.6666666666666665,uniform_600s,5.616666666666666,3.35,0.6833333333333336,True,306.06666666666666,True,True,True
N60_lambda0p5_rep007_seed11724255168325237664,11724255168325237664,7,60,4,"[15, 15, 15, 15]","[[14, 18, 29, 31, 38, 67, 78, 84, 85, 87, 90, 96, 106, 133, 142], [12, 12, 13, 13, 21, 24, 25, 33, 45, 49, 52, 58, 62, 69, 75], [2, 4, 9, 33, 41, 50, 53, 58, 60, 88, 88, 89, 112, 121, 126], [8, 14, 18, 22, 26, 26, 39, 40, 52, 55, 105, 106, 115, 116, 130]]",0.5,0.5,0.5,0.125,1,3,PP,uniform_600s,8,8,6,6,"[[2, 3, 1, 6, 1, 1, 1], [6, 2, 6, 1], [3, 2, 4, 3, 1, 2], [6, 2, 2, 2, 2, 1]]",23,196,1350,0.8548148148148148,0.0056735,20,84.48333333333333,5069,340.8333333333333,20450,600.0,12,OPTIMAL,5.233333333333333,314.0,314.0,0.0,0.11055207252502441,0.014831069856882095,0.12549550540208673,80.0,0.0038299560546875,4,OPTIMAL,2.6666666666666665,0.0,54.72119998931885,2.6666666666666665,uniform_600s,5.616666666666666,5.233333333333333,2.566666666666667,True,338.26666666666665,True,True,True
N60_lambda0p5_rep007_seed11724255168325237664,11724255168325237664,7,60,4,"[15, 15, 15, 15]","[[14, 18, 29, 31, 38, 67, 78, 84, 85, 87, 90, 96, 106, 133, 142], [12, 12, 13, 13, 21, 24, 25, 33, 45, 49, 52, 58, 62, 69, 75], [2, 4, 9, 33, 41, 50, 53, 58, 60, 88, 88, 89, 112, 121, 126], [8, 14, 18, 22, 26, 26, 39, 40, 52, 55, 105, 106, 115, 116, 130]]",0.5,0.5,0.5,0.125,1,3,PP,uniform_600s,8,8,8,8,"[[2, 3, 1, 6, 1, 1, 1], [8, 7], [3, 2, 4, 3, 1, 2], [6, 2, 2, 2, 2, 1]]",21,158,1350,0.882962962962963,0.003666,20,88.25,5295,354.46666666666664,21268,600.0,12,OPTIMAL,5.616666666666666,337.0,337.0,0.0,0.026206016540527344,0.008980276063084602,0.03526054354154205,1.0,0.0020749568939208984,7,OPTIMAL,2.6666666666666665,0.0,54.72119998931885,2.6666666666666665,uniform_600s,5.616666666666666,5.616666666666666,2.9499999999999997,True,351.51666666666665,True,True,True
N60_lambda0p5_rep008_seed11052621649347301101,11052621649347301101,8,60,4,"[15, 15, 15, 15]","[[7, 19, 37, 39, 40, 41, 50, 53, 56, 72, 81, 82, 90, 93, 99], [7, 16, 31, 34, 34, 39, 41, 51, 52, 56, 60, 75, 86, 91, 93], [2, 8, 26, 42, 48, 50, 62, 83, 86, 91, 94, 122, 137, 138, 141], [5, 13, 19, 27, 36, 42, 44, 67, 69, 94, 95, 100, 101, 126, 130]]",0.5,0.5,0.5,0.125,1,3,PP,uniform_600s,2,2,2,2,"[[1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1], [1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 2], [1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1], [1, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1]]",47,827,1350,0.3874074074074074,0.00649,20,4.9,294,27.5,1650,600.0,12,OPTIMAL,3.433333333333333,206.0,206.0,0.0,34.08100199699402,0.042928130365908146,34.12408139890473,191260.0,0.016962051391601562,10,OPTIMAL,3.4,0.0,534.2662818431854,3.4,uniform_600s,3.433333333333333,3.433333333333333,0.033333333333333215,True,27.46666666666667,True,True,True
N60_lambda0p5_rep008_seed11052621649347301101,11052621649347301101,8,60,4,"[15, 15, 15, 15]","[[7, 19, 37, 39, 40, 41, 50, 53, 56, 72, 81, 82, 90, 93, 99], [7, 16, 31, 34, 34, 39, 41, 51, 52, 56, 60, 75, 86, 91, 93], [2, 8, 26, 42, 48, 50, 62, 83, 86, 91, 94, 122, 137, 138, 141], [5, 13, 19, 27, 36, 42, 44, 67, 69, 94, 95, 100, 101, 126, 130]]",0.5,0.5,0.5,0.125,1,3,PP,uniform_600s,2,2,4,4,"[[1, 1, 4, 1, 1, 1, 1, 2, 1, 1, 1], [1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 2], [1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1], [1, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1]]",46,792,1350,0.41333333333333333,0.006124,20,4.9,294,41.25,2475,600.0,12,OPTIMAL,3.433333333333333,206.0,206.0,0.0,29.150886058807373,0.038777781650424004,29.189794092061863,172114.0,0.012952089309692383,10,OPTIMAL,3.4,0.0,534.2662818431854,3.4,uniform_600s,3.433333333333333,3.433333333333333,0.033333333333333215,True,41.21666666666667,True,True,True
N60_lambda0p5_rep008_seed11052621649347301101,11052621649347301101,8,60,4,"[15, 15, 15, 15]","[[7, 19, 37, 39, 40, 41, 50, 53, 56, 72, 81, 82, 90, 93, 99], [7, 16, 31, 34, 34, 39, 41, 51, 52, 56, 60, 75, 86, 91, 93], [2, 8, 26, 42, 48, 50, 62, 83, 86, 91, 94, 122, 137, 138, 141], [5, 13, 19, 27, 36, 42, 44, 67, 69, 94, 95, 100, 101, 126, 130]]",0.5,0.5,0.5,0.125,1,3,PP,uniform_600s,2,2,6,6,"[[1, 1, 4, 1, 1, 1, 1, 2, 1, 1, 1], [1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 2], [1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1], [1, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1]]",46,792,1350,0.41333333333333333,0.006099,20,4.9,294,45.833333333333336,2750,600.0,12,OPTIMAL,3.433333333333333,206.0,206.0,0.0,29.30728793144226,0.03969262354075909,29.347127001501047,172114.0,0.18219709396362305,10,OPTIMAL,3.4,0.0,534.2662818431854,3.4,uniform_600s,3.433333333333333,3.433333333333333,0.033333333333333215,True,45.800000000000004,True,True,True
N60_lambda0p5_rep008_seed11052621649347301101,11052621649347301101,8,60,4,"[15, 15, 15, 15]","[[7, 19, 37, 39, 40, 41, 50, 53, 56, 72, 81, 82, 90, 93, 99], [7, 16, 31, 34, 34, 39, 41, 51, 52, 56, 60, 75, 86, 91, 93], [2, 8, 26, 42, 48, 50, 62, 83, 86, 91, 94, 122, 137, 138, 141], [5, 13, 19, 27, 36, 42, 44, 67, 69, 94, 95, 100, 101, 126, 130]]",0.5,0.5,0.5,0.125,1,3,PP,uniform_600s,2,2,8,8,"[[1, 1, 4, 1, 1, 1, 1, 2, 1, 1, 1], [1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 2], [1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1], [1, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1]]",46,792,1350,0.41333333333333333,0.005909,20,4.9,294,47.666666666666664,2860,600.0,12,OPTIMAL,3.433333333333333,206.0,206.0,0.0,26.234291076660156,0.039168708957731724,26.273603247236867,172114.0,0.01606011390686035,10,OPTIMAL,3.4,0.0,534.2662818431854,3.4,uniform_600s,3.433333333333333,3.433333333333333,0.033333333333333215,True,47.63333333333333,True,True,True
N60_lambda0p5_rep008_seed11052621649347301101,11052621649347301101,8,60,4,"[15, 15, 15, 15]","[[7, 19, 37, 39, 40, 41, 50, 53, 56, 72, 81, 82, 90, 93, 99], [7, 16, 31, 34, 34, 39, 41, 51, 52, 56, 60, 75, 86, 91, 93], [2, 8, 26, 42, 48, 50, 62, 83, 86, 91, 94, 122, 137, 138, 141], [5, 13, 19, 27, 36, 42, 44, 67, 69, 94, 95, 100, 101, 126, 130]]",0.5,0.5,0.5,0.125,1,3,PP,uniform_600s,4,4,2,2,"[[1, 1, 2, 2, 2, 1, 1, 2, 2, 1], [1, 1, 2, 1, 2, 2, 2, 1, 1, 2], [1, 1, 1, 1, 2, 1, 2, 2, 1, 2, 1], [1, 1, 1, 1, 1, 2, 2, 2, 2, 2]]",41,630,1350,0.5333333333333333,0.009329,20,17.866666666666667,1072,86.5,5190,600.0,12,OPTIMAL,3.433333333333333,206.0,206.0,0.0,23.261425018310547,0.01972618419677019,23.28125182626534,84176.0,0.007806062698364258,10,OPTIMAL,3.4,0.0,534.2662818431854,3.4,uniform_600s,3.466666666666667,3.433333333333333,0.033333333333333215,True,86.46666666666667,True,True,True
N60_lambda0p5_rep008_seed11052621649347301101,11052621649347301101,8,60,4,"[15, 15, 15, 15]","[[7, 19, 37, 39, 40, 41, 50, 53, 56, 72, 81, 82, 90, 93, 99], [7, 16, 31, 34, 34, 39, 41, 51, 52, 56, 60, 75, 86, 91, 93], [2, 8, 26, 42, 48, 50, 62, 83, 86, 91, 94, 122, 137, 138, 141], [5, 13, 19, 27, 36, 42, 44, 67, 69, 94, 95, 100, 101, 126, 130]]",0.5,0.5,0.5,0.125,1,3,PP,uniform_600s,4,4,4,4,"[[1, 1, 4, 3, 1, 2, 2, 1], [1, 1, 3, 2, 4, 1, 1, 2], [1, 1, 1, 1, 2, 1, 2, 2, 1, 3], [1, 1, 1, 1, 1, 2, 2, 2, 2, 2]]",36,484,1350,0.6414814814814815,0.005949,20,23.483333333333334,1409,129.75,7785,600.0,12,OPTIMAL,3.466666666666667,208.0,208.0,0.0,2.56178879737854,0.02824556827545166,2.5901841723268024,13450.0,0.009595870971679688,10,OPTIMAL,3.4,0.0,534.2662818431854,3.4,uniform_600s,3.466666666666667,3.466666666666667,0.06666666666666687,True,129.68333333333334,True,True,True
N60_lambda0p5_rep008_seed11052621649347301101,11052621649347301101,8,60,4,"[15, 15, 15, 15]","[[7, 19, 37, 39, 40, 41, 50, 53, 56, 72, 81, 82, 90, 93, 99], [7, 16, 31, 34, 34, 39, 41, 51, 52, 56, 60, 75, 86, 91, 93], [2, 8, 26, 42, 48, 50, 62, 83, 86, 91, 94, 122, 137, 138, 141], [5, 13, 19, 27, 36, 42, 44, 67, 69, 94, 95, 100, 101, 126, 130]]",0.5,0.5,0.5,0.125,1,3,PP,uniform_600s,4,4,6,6,"[[1, 1, 4, 3, 1, 2, 2, 1], [1, 1, 3, 2, 4, 1, 1, 2], [1, 1, 1, 1, 2, 1, 2, 2, 1, 3], [1, 1, 1, 1, 1, 2, 2, 2, 2, 2]]",36,484,1350,0.6414814814814815,0.006109,20,23.483333333333334,1409,144.16666666666666,8650,600.0,12,OPTIMAL,3.466666666666667,208.0,208.0,0.0,2.6108438968658447,0.02767170872539282,2.638662941277775,13450.0,0.009903907775878906,10,OPTIMAL,3.4,0.0,534.2662818431854,3.4,uniform_600s,3.466666666666667,3.466666666666667,0.06666666666666687,True,144.1,True,True,True
N60_lambda0p5_rep008_seed11052621649347301101,11052621649347301101,8,60,4,"[15, 15, 15, 15]","[[7, 19, 37, 39, 40, 41, 50, 53, 56, 72, 81, 82, 90, 93, 99], [7, 16, 31, 34, 34, 39, 41, 51, 52, 56, 60, 75, 86, 91, 93], [2, 8, 26, 42, 48, 50, 62, 83, 86, 91, 94, 122, 137, 138, 141], [5, 13, 19, 27, 36, 42, 44, 67, 69, 94, 95, 100, 101, 126, 130]]",0.5,0.5,0.5,0.125,1,3,PP,uniform_600s,4,4,8,8,"[[1, 1, 4, 3, 1, 2, 2, 1], [1, 1, 3, 2, 4, 1, 1, 2], [1, 1, 1, 1, 2, 1, 2, 2, 1, 3], [1, 1, 1, 1, 1, 2, 2, 2, 2, 2]]",36,484,1350,0.6414814814814815,0.0057835,20,23.483333333333334,1409,149.93333333333334,8996,600.0,12,OPTIMAL,3.466666666666667,208.0,208.0,0.0,2.594141960144043,0.026208797469735146,2.620483185151442,13450.0,0.009382009506225586,10,OPTIMAL,3.4,0.0,534.2662818431854,3.4,uniform_600s,3.466666666666667,3.466666666666667,0.06666666666666687,True,149.86666666666667,True,True,True
N60_lambda0p5_rep008_seed11052621649347301101,11052621649347301101,8,60,4,"[15, 15, 15, 15]","[[7, 19, 37, 39, 40, 41, 50, 53, 56, 72, 81, 82, 90, 93, 99], [7, 16, 31, 34, 34, 39, 41, 51, 52, 56, 60, 75, 86, 91, 93], [2, 8, 26, 42, 48, 50, 62, 83, 86, 91, 94, 122, 137, 138, 141], [5, 13, 19, 27, 36, 42, 44, 67, 69, 94, 95, 100, 101, 126, 130]]",0.5,0.5,0.5,0.125,1,3,PP,uniform_600s,6,6,2,2,"[[1, 1, 2, 2, 2, 1, 1, 2, 2, 1], [1, 1, 2, 2, 1, 2, 2, 1, 2, 1], [2, 1, 2, 1, 1, 2, 2, 1, 2, 1], [1, 2, 1, 2, 1, 2, 2, 2, 2]]",39,570,1350,0.5777777777777777,0.0098,20,40.05,2403,145.5,8730,600.0,12,OPTIMAL,3.9833333333333334,239.0,239.0,0.0,13.613842010498047,0.019137313589453697,13.6330789492185,157033.0,0.00716400146484375,10,OPTIMAL,3.4,0.0,534.2662818431854,3.4,uniform_600s,4.866666666666666,3.9833333333333334,0.5833333333333335,True,144.91666666666666,True,True,True
N60_lambda0p5_rep008_seed11052621649347301101,11052621649347301101,8,60,4,"[15, 15, 15, 15]","[[7, 19, 37, 39, 40, 41, 50, 53, 56, 72, 81, 82, 90, 93, 99], [7, 16, 31, 34, 34, 39, 41, 51, 52, 56, 60, 75, 86, 91, 93], [2, 8, 26, 42, 48, 50, 62, 83, 86, 91, 94, 122, 137, 138, 141], [5, 13, 19, 27, 36, 42, 44, 67, 69, 94, 95, 100, 101, 126, 130]]",0.5,0.5,0.5,0.125,1,3,PP,uniform_600s,6,6,4,4,"[[1, 1, 4, 3, 1, 2, 3], [1, 1, 4, 1, 4, 1, 3], [2, 1, 3, 1, 4, 1, 3], [1, 2, 1, 3, 2, 4, 2]]",28,294,1350,0.7822222222222223,0.004607,20,58.35,3501,218.25,13095,600.0,12,OPTIMAL,4.866666666666666,292.0,292.0,0.0,0.5699949264526367,0.01598808914422989,0.5860992062171765,4638.0,0.0046749114990234375,10,OPTIMAL,3.4,0.0,534.2662818431854,3.4,uniform_600s,4.866666666666666,4.866666666666666,1.4666666666666663,True,216.78333333333333,True,True,True
N60_lambda0p5_rep008_seed11052621649347301101,11052621649347301101,8,60,4,"[15, 15, 15, 15]","[[7, 19, 37, 39, 40, 41, 50, 53, 56, 72, 81, 82, 90, 93, 99], [7, 16, 31, 34, 34, 39, 41, 51, 52, 56, 60, 75, 86, 91, 93], [2, 8, 26, 42, 48, 50, 62, 83, 86, 91, 94, 122, 137, 138, 141], [5, 13, 19, 27, 36, 42, 44, 67, 69, 94, 95, 100, 101, 126, 130]]",0.5,0.5,0.5,0.125,1,3,PP,uniform_600s,6,6,6,6,"[[1, 1, 4, 3, 1, 2, 3], [1, 1, 5, 4, 1, 3], [2, 1, 3, 1, 4, 1, 3], [1, 2, 1, 3, 2, 4, 2]]",27,273,1350,0.7977777777777778,0.005614,20,59.18333333333333,3551,242.5,14550,600.0,12,OPTIMAL,4.866666666666666,292.0,292.0,0.0,0.4091649055480957,0.018115135841071606,0.42741854301337145,1688.0,0.005357027053833008,10,OPTIMAL,3.4,0.0,534.2662818431854,3.4,uniform_600s,4.866666666666666,4.866666666666666,1.4666666666666663,True,241.03333333333333,True,True,True
N60_lambda0p5_rep008_seed11052621649347301101,11052621649347301101,8,60,4,"[15, 15, 15, 15]","[[7, 19, 37, 39, 40, 41, 50, 53, 56, 72, 81, 82, 90, 93, 99], [7, 16, 31, 34, 34, 39, 41, 51, 52, 56, 60, 75, 86, 91, 93], [2, 8, 26, 42, 48, 50, 62, 83, 86, 91, 94, 122, 137, 138, 141], [5, 13, 19, 27, 36, 42, 44, 67, 69, 94, 95, 100, 101, 126, 130]]",0.5,0.5,0.5,0.125,1,3,PP,uniform_600s,6,6,8,8,"[[1, 1, 4, 3, 1, 2, 3], [1, 1, 5, 4, 1, 3], [2, 1, 3, 1, 4, 1, 3], [1, 2, 1, 3, 2, 4, 2]]",27,273,1350,0.7977777777777778,0.005864,20,59.18333333333333,3551,252.2,15132,600.0,12,OPTIMAL,4.866666666666666,292.0,292.0,0.0,0.4040069580078125,0.017978990450501442,0.42211830748436596,1688.0,0.005108833312988281,10,OPTIMAL,3.4,0.0,534.2662818431854,3.4,uniform_600s,4.866666666666666,4.866666666666666,1.4666666666666663,True,250.73333333333332,True,True,True
N60_lambda0p5_rep008_seed11052621649347301101,11052621649347301101,8,60,4,"[15, 15, 15, 15]","[[7, 19, 37, 39, 40, 41, 50, 53, 56, 72, 81, 82, 90, 93, 99], [7, 16, 31, 34, 34, 39, 41, 51, 52, 56, 60, 75, 86, 91, 93], [2, 8, 26, 42, 48, 50, 62, 83, 86, 91, 94, 122, 137, 138, 141], [5, 13, 19, 27, 36, 42, 44, 67, 69, 94, 95, 100, 101, 126, 130]]",0.5,0.5,0.5,0.125,1,3,PP,uniform_600s,8,8,2,2,"[[1, 1, 2, 2, 2, 1, 1, 2, 2, 1], [1, 1, 2, 2, 1, 2, 2, 1, 2, 1], [2, 1, 2, 1, 1, 2, 2, 1, 2, 1], [2, 2, 2, 1, 2, 2, 2, 2]]",38,540,1350,0.6,0.0058735,20,48.68333333333333,2921,204.5,12270,600.0,12,OPTIMAL,4.116666666666666,247.0,247.0,0.0,21.063105821609497,0.029585923068225384,21.092835356129896,71651.0,0.010946989059448242,10,OPTIMAL,3.4,0.0,534.2662818431854,3.4,uniform_600s,5.95,4.116666666666666,0.7166666666666663,True,203.78333333333333,True,True,True
N60_lambda0p5_rep008_seed11052621649347301101,11052621649347301101,8,60,4,"[15, 15, 15, 15]","[[7, 19, 37, 39, 40, 41, 50, 53, 56, 72, 81, 82, 90, 93, 99], [7, 16, 31, 34, 34, 39, 41, 51, 52, 56, 60, 75, 86, 91, 93], [2, 8, 26, 42, 48, 50, 62, 83, 86, 91, 94, 122, 137, 138, 141], [5, 13, 19, 27, 36, 42, 44, 67, 69, 94, 95, 100, 101, 126, 130]]",0.5,0.5,0.5,0.125,1,3,PP,uniform_600s,8,8,4,4,"[[1, 1, 4, 3, 1, 4, 1], [1, 1, 4, 1, 4, 1, 3], [2, 1, 3, 1, 4, 1, 3], [4, 3, 2, 4, 2]]",26,252,1350,0.8133333333333334,0.003731,20,73.51666666666667,4411,306.75,18405,600.0,12,OPTIMAL,5.716666666666667,343.0,343.0,0.0,0.41622495651245117,0.011419229209423065,0.4277324081684885,3334.0,0.0030679702758789062,10,OPTIMAL,3.4,0.0,534.2662818431854,3.4,uniform_600s,5.95,5.716666666666667,2.316666666666667,True,304.43333333333334,True,True,True
N60_lambda0p5_rep008_seed11052621649347301101,11052621649347301101,8,60,4,"[15, 15, 15, 15]","[[7, 19, 37, 39, 40, 41, 50, 53, 56, 72, 81, 82, 90, 93, 99], [7, 16, 31, 34, 34, 39, 41, 51, 52, 56, 60, 75, 86, 91, 93], [2, 8, 26, 42, 48, 50, 62, 83, 86, 91, 94, 122, 137, 138, 141], [5, 13, 19, 27, 36, 42, 44, 67, 69, 94, 95, 100, 101, 126, 130]]",0.5,0.5,0.5,0.125,1,3,PP,uniform_600s,8,8,6,6,"[[1, 1, 4, 3, 1, 5], [1, 1, 5, 4, 1, 3], [2, 1, 3, 1, 4, 1, 3], [4, 3, 2, 4, 2]]",24,215,1350,0.8407407407407408,0.003781,20,78.11666666666666,4687,340.8333333333333,20450,600.0,12,OPTIMAL,5.95,357.0,357.0,0.0,0.33323216438293457,0.01093009952455759,0.34426351805947397,831.0,0.0028100013732910156,10,OPTIMAL,3.4,0.0,534.2662818431854,3.4,uniform_600s,5.95,5.95,2.5500000000000003,True,338.2833333333333,True,True,True
N60_lambda0p5_rep008_seed11052621649347301101,11052621649347301101,8,60,4,"[15, 15, 15, 15]","[[7, 19, 37, 39, 40, 41, 50, 53, 56, 72, 81, 82, 90, 93, 99], [7, 16, 31, 34, 34, 39, 41, 51, 52, 56, 60, 75, 86, 91, 93], [2, 8, 26, 42, 48, 50, 62, 83, 86, 91, 94, 122, 137, 138, 141], [5, 13, 19, 27, 36, 42, 44, 67, 69, 94, 95, 100, 101, 126, 130]]",0.5,0.5,0.5,0.125,1,3,PP,uniform_600s,8,8,8,8,"[[1, 1, 4, 3, 1, 5], [1, 1, 5, 4, 1, 3], [2, 1, 3, 1, 4, 1, 3], [4, 3, 2, 4, 2]]",24,215,1350,0.8407407407407408,0.003635,20,78.11666666666666,4687,354.46666666666664,21268,600.0,12,OPTIMAL,5.95,357.0,357.0,0.0,0.33421802520751953,0.010264502838253975,0.3445806801799035,831.0,0.0026750564575195312,10,OPTIMAL,3.4,0.0,534.2662818431854,3.4,uniform_600s,5.95,5.95,2.5500000000000003,True,351.91666666666663,True,True,True
