instance_id,N,L,counts,releases,h_F,h_S,threshold,max_platoon_size,method,partition,number_of_platoons,ordering_variable_count,formation_time_ms,formation_repetitions,scaled_actual_optimality_gap,actual_optimality_gap,scaled_partition_specific_upper_bound,partition_specific_upper_bound,scaled_rule_level_upper_bound,rule_level_upper_bound,bound_chain_valid
366,5,2,"[3, 2]","[[2, 2, 2], [1, 3]]",1,3,2,5,PP,"[[3], [2]]",2,1,0.000706,20,0,0,0,0,0,0,True
366,5,2,"[3, 2]","[[2, 2, 2], [1, 3]]",1,3,3,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.0007215,20,0,0,0,0,0,0,True
366,5,2,"[3, 2]","[[2, 2, 2], [1, 3]]",1,3,3,2,PP,"[[2, 1], [2]]",3,2,0.000731,20,0,0,0,0,8,8/5,True
366,5,2,"[3, 2]","[[2, 2, 2], [1, 3]]",1,3,3,3,PP,"[[3], [2]]",2,1,0.000731,20,0,0,0,0,12,12/5,True
366,5,2,"[3, 2]","[[2, 2, 2], [1, 3]]",1,3,3,5,PP,"[[3], [2]]",2,1,0.000721,20,0,0,0,0,16,16/5,True
367,5,2,"[3, 2]","[[2, 2, 2], [2, 2]]",1,3,0,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.0007315,20,0,0,0,0,0,0,True
367,5,2,"[3, 2]","[[2, 2, 2], [2, 2]]",1,3,0,2,PP,"[[2, 1], [2]]",3,2,0.0007615,20,0,0,0,0,0,0,True
367,5,2,"[3, 2]","[[2, 2, 2], [2, 2]]",1,3,0,3,PP,"[[3], [2]]",2,1,0.000721,20,0,0,0,0,0,0,True
367,5,2,"[3, 2]","[[2, 2, 2], [2, 2]]",1,3,0,5,PP,"[[3], [2]]",2,1,0.000721,20,0,0,0,0,0,0,True
367,5,2,"[3, 2]","[[2, 2, 2], [2, 2]]",1,3,1,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.0007365,20,0,0,0,0,0,0,True
367,5,2,"[3, 2]","[[2, 2, 2], [2, 2]]",1,3,1,2,PP,"[[2, 1], [2]]",3,2,0.0007415,20,0,0,0,0,0,0,True
367,5,2,"[3, 2]","[[2, 2, 2], [2, 2]]",1,3,1,3,PP,"[[3], [2]]",2,1,0.000736,20,0,0,0,0,0,0,True
367,5,2,"[3, 2]","[[2, 2, 2], [2, 2]]",1,3,1,5,PP,"[[3], [2]]",2,1,0.000716,20,0,0,0,0,0,0,True
367,5,2,"[3, 2]","[[2, 2, 2], [2, 2]]",1,3,2,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000741,20,0,0,0,0,0,0,True
367,5,2,"[3, 2]","[[2, 2, 2], [2, 2]]",1,3,2,2,PP,"[[2, 1], [2]]",3,2,0.000731,20,0,0,0,0,0,0,True
367,5,2,"[3, 2]","[[2, 2, 2], [2, 2]]",1,3,2,3,PP,"[[3], [2]]",2,1,0.000731,20,0,0,0,0,0,0,True
367,5,2,"[3, 2]","[[2, 2, 2], [2, 2]]",1,3,2,5,PP,"[[3], [2]]",2,1,0.000731,20,0,0,0,0,0,0,True
367,5,2,"[3, 2]","[[2, 2, 2], [2, 2]]",1,3,3,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000741,20,0,0,0,0,0,0,True
367,5,2,"[3, 2]","[[2, 2, 2], [2, 2]]",1,3,3,2,PP,"[[2, 1], [2]]",3,2,0.000736,20,0,0,0,0,8,8/5,True
367,5,2,"[3, 2]","[[2, 2, 2], [2, 2]]",1,3,3,3,PP,"[[3], [2]]",2,1,0.000731,20,0,0,0,0,12,12/5,True
367,5,2,"[3, 2]","[[2, 2, 2], [2, 2]]",1,3,3,5,PP,"[[3], [2]]",2,1,0.000731,20,0,0,0,0,16,16/5,True
368,5,2,"[3, 2]","[[2, 2, 2], [2, 3]]",1,3,0,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.0007315,20,0,0,0,0,0,0,True
368,5,2,"[3, 2]","[[2, 2, 2], [2, 3]]",1,3,0,2,PP,"[[2, 1], [1, 1]]",4,4,0.0007215,20,0,0,0,0,0,0,True
368,5,2,"[3, 2]","[[2, 2, 2], [2, 3]]",1,3,0,3,PP,"[[3], [1, 1]]",3,2,0.000711,20,0,0,0,0,0,0,True
368,5,2,"[3, 2]","[[2, 2, 2], [2, 3]]",1,3,0,5,PP,"[[3], [1, 1]]",3,2,0.000711,20,0,0,0,0,0,0,True
368,5,2,"[3, 2]","[[2, 2, 2], [2, 3]]",1,3,1,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.0007165,20,0,0,0,0,0,0,True
368,5,2,"[3, 2]","[[2, 2, 2], [2, 3]]",1,3,1,2,PP,"[[2, 1], [2]]",3,2,0.000716,20,0,0,0,0,0,0,True
368,5,2,"[3, 2]","[[2, 2, 2], [2, 3]]",1,3,1,3,PP,"[[3], [2]]",2,1,0.000711,20,0,0,0,0,0,0,True
368,5,2,"[3, 2]","[[2, 2, 2], [2, 3]]",1,3,1,5,PP,"[[3], [2]]",2,1,0.000711,20,0,0,0,0,0,0,True
368,5,2,"[3, 2]","[[2, 2, 2], [2, 3]]",1,3,2,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000711,20,0,0,0,0,0,0,True
368,5,2,"[3, 2]","[[2, 2, 2], [2, 3]]",1,3,2,2,PP,"[[2, 1], [2]]",3,2,0.000736,20,0,0,0,0,0,0,True
368,5,2,"[3, 2]","[[2, 2, 2], [2, 3]]",1,3,2,3,PP,"[[3], [2]]",2,1,0.0007265,20,0,0,0,0,0,0,True
368,5,2,"[3, 2]","[[2, 2, 2], [2, 3]]",1,3,2,5,PP,"[[3], [2]]",2,1,0.0007315,20,0,0,0,0,0,0,True
368,5,2,"[3, 2]","[[2, 2, 2], [2, 3]]",1,3,3,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000736,20,0,0,0,0,0,0,True
368,5,2,"[3, 2]","[[2, 2, 2], [2, 3]]",1,3,3,2,PP,"[[2, 1], [2]]",3,2,0.000711,20,0,0,0,0,8,8/5,True
368,5,2,"[3, 2]","[[2, 2, 2], [2, 3]]",1,3,3,3,PP,"[[3], [2]]",2,1,0.000731,20,0,0,0,0,12,12/5,True
368,5,2,"[3, 2]","[[2, 2, 2], [2, 3]]",1,3,3,5,PP,"[[3], [2]]",2,1,0.000722,20,0,0,0,0,16,16/5,True
369,5,2,"[3, 2]","[[2, 2, 2], [3, 3]]",1,3,0,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.0007415,20,0,0,0,0,0,0,True
369,5,2,"[3, 2]","[[2, 2, 2], [3, 3]]",1,3,0,2,PP,"[[2, 1], [2]]",3,2,0.000746,20,0,0,0,0,0,0,True
369,5,2,"[3, 2]","[[2, 2, 2], [3, 3]]",1,3,0,3,PP,"[[3], [2]]",2,1,0.000721,20,0,0,0,0,0,0,True
369,5,2,"[3, 2]","[[2, 2, 2], [3, 3]]",1,3,0,5,PP,"[[3], [2]]",2,1,0.000731,20,0,0,0,0,0,0,True
369,5,2,"[3, 2]","[[2, 2, 2], [3, 3]]",1,3,1,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000751,20,0,0,0,0,0,0,True
369,5,2,"[3, 2]","[[2, 2, 2], [3, 3]]",1,3,1,2,PP,"[[2, 1], [2]]",3,2,0.000751,20,0,0,0,0,0,0,True
369,5,2,"[3, 2]","[[2, 2, 2], [3, 3]]",1,3,1,3,PP,"[[3], [2]]",2,1,0.000711,20,0,0,0,0,0,0,True
369,5,2,"[3, 2]","[[2, 2, 2], [3, 3]]",1,3,1,5,PP,"[[3], [2]]",2,1,0.000726,20,0,0,0,0,0,0,True
369,5,2,"[3, 2]","[[2, 2, 2], [3, 3]]",1,3,2,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000731,20,0,0,0,0,0,0,True
369,5,2,"[3, 2]","[[2, 2, 2], [3, 3]]",1,3,2,2,PP,"[[2, 1], [2]]",3,2,0.0007315,20,0,0,0,0,0,0,True
369,5,2,"[3, 2]","[[2, 2, 2], [3, 3]]",1,3,2,3,PP,"[[3], [2]]",2,1,0.000726,20,0,0,0,0,0,0,True
369,5,2,"[3, 2]","[[2, 2, 2], [3, 3]]",1,3,2,5,PP,"[[3], [2]]",2,1,0.000741,20,0,0,0,0,0,0,True
369,5,2,"[3, 2]","[[2, 2, 2], [3, 3]]",1,3,3,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.0007315,20,0,0,0,0,0,0,True
369,5,2,"[3, 2]","[[2, 2, 2], [3, 3]]",1,3,3,2,PP,"[[2, 1], [2]]",3,2,0.000731,20,0,0,0,0,8,8/5,True
369,5,2,"[3, 2]","[[2, 2, 2], [3, 3]]",1,3,3,3,PP,"[[3], [2]]",2,1,0.0007065,20,0,0,0,0,12,12/5,True
369,5,2,"[3, 2]","[[2, 2, 2], [3, 3]]",1,3,3,5,PP,"[[3], [2]]",2,1,0.000716,20,0,0,0,0,16,16/5,True
370,5,2,"[3, 2]","[[2, 2, 3], [0, 0]]",1,3,0,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000721,20,0,0,0,0,0,0,True
370,5,2,"[3, 2]","[[2, 2, 3], [0, 0]]",1,3,0,2,PP,"[[2, 1], [2]]",3,2,0.000706,20,0,0,0,0,0,0,True
370,5,2,"[3, 2]","[[2, 2, 3], [0, 0]]",1,3,0,3,PP,"[[2, 1], [2]]",3,2,0.000711,20,0,0,0,0,0,0,True
370,5,2,"[3, 2]","[[2, 2, 3], [0, 0]]",1,3,0,5,PP,"[[2, 1], [2]]",3,2,0.000721,20,0,0,0,0,0,0,True
370,5,2,"[3, 2]","[[2, 2, 3], [0, 0]]",1,3,1,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.0007315,20,0,0,0,0,0,0,True
370,5,2,"[3, 2]","[[2, 2, 3], [0, 0]]",1,3,1,2,PP,"[[2, 1], [2]]",3,2,0.000721,20,0,0,0,0,0,0,True
370,5,2,"[3, 2]","[[2, 2, 3], [0, 0]]",1,3,1,3,PP,"[[3], [2]]",2,1,0.000731,20,0,0,0,0,0,0,True
370,5,2,"[3, 2]","[[2, 2, 3], [0, 0]]",1,3,1,5,PP,"[[3], [2]]",2,1,0.000716,20,0,0,0,0,0,0,True
370,5,2,"[3, 2]","[[2, 2, 3], [0, 0]]",1,3,2,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.0007765,20,0,0,0,0,0,0,True
370,5,2,"[3, 2]","[[2, 2, 3], [0, 0]]",1,3,2,2,PP,"[[2, 1], [2]]",3,2,0.000761,20,0,0,0,0,0,0,True
370,5,2,"[3, 2]","[[2, 2, 3], [0, 0]]",1,3,2,3,PP,"[[3], [2]]",2,1,0.000726,20,0,0,0,0,0,0,True
370,5,2,"[3, 2]","[[2, 2, 3], [0, 0]]",1,3,2,5,PP,"[[3], [2]]",2,1,0.0007215,20,0,0,0,0,0,0,True
370,5,2,"[3, 2]","[[2, 2, 3], [0, 0]]",1,3,3,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000731,20,0,0,0,0,0,0,True
370,5,2,"[3, 2]","[[2, 2, 3], [0, 0]]",1,3,3,2,PP,"[[2, 1], [2]]",3,2,0.000731,20,0,0,0,0,8,8/5,True
370,5,2,"[3, 2]","[[2, 2, 3], [0, 0]]",1,3,3,3,PP,"[[3], [2]]",2,1,0.000731,20,0,0,0,0,12,12/5,True
370,5,2,"[3, 2]","[[2, 2, 3], [0, 0]]",1,3,3,5,PP,"[[3], [2]]",2,1,0.000731,20,0,0,0,0,16,16/5,True
371,5,2,"[3, 2]","[[2, 2, 3], [0, 1]]",1,3,0,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000741,20,0,0,0,0,0,0,True
371,5,2,"[3, 2]","[[2, 2, 3], [0, 1]]",1,3,0,2,PP,"[[2, 1], [1, 1]]",4,4,0.000716,20,0,0,0,0,0,0,True
371,5,2,"[3, 2]","[[2, 2, 3], [0, 1]]",1,3,0,3,PP,"[[2, 1], [1, 1]]",4,4,0.000721,20,0,0,0,0,0,0,True
371,5,2,"[3, 2]","[[2, 2, 3], [0, 1]]",1,3,0,5,PP,"[[2, 1], [1, 1]]",4,4,0.000721,20,0,0,0,0,0,0,True
371,5,2,"[3, 2]","[[2, 2, 3], [0, 1]]",1,3,1,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000751,20,0,0,0,0,0,0,True
371,5,2,"[3, 2]","[[2, 2, 3], [0, 1]]",1,3,1,2,PP,"[[2, 1], [2]]",3,2,0.000726,20,0,0,0,0,0,0,True
371,5,2,"[3, 2]","[[2, 2, 3], [0, 1]]",1,3,1,3,PP,"[[3], [2]]",2,1,0.000726,20,0,0,0,0,0,0,True
371,5,2,"[3, 2]","[[2, 2, 3], [0, 1]]",1,3,1,5,PP,"[[3], [2]]",2,1,0.000761,20,0,0,0,0,0,0,True
371,5,2,"[3, 2]","[[2, 2, 3], [0, 1]]",1,3,2,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000731,20,0,0,0,0,0,0,True
371,5,2,"[3, 2]","[[2, 2, 3], [0, 1]]",1,3,2,2,PP,"[[2, 1], [2]]",3,2,0.000721,20,0,0,0,0,0,0,True
371,5,2,"[3, 2]","[[2, 2, 3], [0, 1]]",1,3,2,3,PP,"[[3], [2]]",2,1,0.000701,20,0,0,0,0,0,0,True
371,5,2,"[3, 2]","[[2, 2, 3], [0, 1]]",1,3,2,5,PP,"[[3], [2]]",2,1,0.000721,20,0,0,0,0,0,0,True
371,5,2,"[3, 2]","[[2, 2, 3], [0, 1]]",1,3,3,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000721,20,0,0,0,0,0,0,True
371,5,2,"[3, 2]","[[2, 2, 3], [0, 1]]",1,3,3,2,PP,"[[2, 1], [2]]",3,2,0.000731,20,0,0,0,0,8,8/5,True
371,5,2,"[3, 2]","[[2, 2, 3], [0, 1]]",1,3,3,3,PP,"[[3], [2]]",2,1,0.000706,20,0,0,0,0,12,12/5,True
371,5,2,"[3, 2]","[[2, 2, 3], [0, 1]]",1,3,3,5,PP,"[[3], [2]]",2,1,0.000711,20,0,0,0,0,16,16/5,True
372,5,2,"[3, 2]","[[2, 2, 3], [0, 2]]",1,3,0,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000726,20,0,0,0,0,0,0,True
372,5,2,"[3, 2]","[[2, 2, 3], [0, 2]]",1,3,0,2,PP,"[[2, 1], [1, 1]]",4,4,0.0007215,20,0,0,0,0,0,0,True
372,5,2,"[3, 2]","[[2, 2, 3], [0, 2]]",1,3,0,3,PP,"[[2, 1], [1, 1]]",4,4,0.000706,20,0,0,0,0,0,0,True
372,5,2,"[3, 2]","[[2, 2, 3], [0, 2]]",1,3,0,5,PP,"[[2, 1], [1, 1]]",4,4,0.000716,20,0,0,0,0,0,0,True
372,5,2,"[3, 2]","[[2, 2, 3], [0, 2]]",1,3,1,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000731,20,0,0,0,0,0,0,True
372,5,2,"[3, 2]","[[2, 2, 3], [0, 2]]",1,3,1,2,PP,"[[2, 1], [1, 1]]",4,4,0.000731,20,0,0,0,0,0,0,True
372,5,2,"[3, 2]","[[2, 2, 3], [0, 2]]",1,3,1,3,PP,"[[3], [1, 1]]",3,2,0.000721,20,0,0,0,0,0,0,True
372,5,2,"[3, 2]","[[2, 2, 3], [0, 2]]",1,3,1,5,PP,"[[3], [1, 1]]",3,2,0.000731,20,0,0,0,0,0,0,True
372,5,2,"[3, 2]","[[2, 2, 3], [0, 2]]",1,3,2,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.0007315,20,0,0,0,0,0,0,True
372,5,2,"[3, 2]","[[2, 2, 3], [0, 2]]",1,3,2,2,PP,"[[2, 1], [2]]",3,2,0.0007315,20,0,0,0,0,0,0,True
372,5,2,"[3, 2]","[[2, 2, 3], [0, 2]]",1,3,2,3,PP,"[[3], [2]]",2,1,0.000726,20,0,0,0,0,0,0,True
372,5,2,"[3, 2]","[[2, 2, 3], [0, 2]]",1,3,2,5,PP,"[[3], [2]]",2,1,0.000711,20,0,0,0,0,0,0,True
372,5,2,"[3, 2]","[[2, 2, 3], [0, 2]]",1,3,3,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000731,20,0,0,0,0,0,0,True
372,5,2,"[3, 2]","[[2, 2, 3], [0, 2]]",1,3,3,2,PP,"[[2, 1], [2]]",3,2,0.000746,20,0,0,0,0,8,8/5,True
372,5,2,"[3, 2]","[[2, 2, 3], [0, 2]]",1,3,3,3,PP,"[[3], [2]]",2,1,0.000721,20,0,0,0,0,12,12/5,True
372,5,2,"[3, 2]","[[2, 2, 3], [0, 2]]",1,3,3,5,PP,"[[3], [2]]",2,1,0.000731,20,0,0,0,0,16,16/5,True
373,5,2,"[3, 2]","[[2, 2, 3], [0, 3]]",1,3,0,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000746,20,0,0,0,0,0,0,True
373,5,2,"[3, 2]","[[2, 2, 3], [0, 3]]",1,3,0,2,PP,"[[2, 1], [1, 1]]",4,4,0.0007265,20,0,0,0,0,0,0,True
373,5,2,"[3, 2]","[[2, 2, 3], [0, 3]]",1,3,0,3,PP,"[[2, 1], [1, 1]]",4,4,0.000721,20,0,0,0,0,0,0,True
373,5,2,"[3, 2]","[[2, 2, 3], [0, 3]]",1,3,0,5,PP,"[[2, 1], [1, 1]]",4,4,0.0007265,20,0,0,0,0,0,0,True
373,5,2,"[3, 2]","[[2, 2, 3], [0, 3]]",1,3,1,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000721,20,0,0,0,0,0,0,True
373,5,2,"[3, 2]","[[2, 2, 3], [0, 3]]",1,3,1,2,PP,"[[2, 1], [1, 1]]",4,4,0.0007165,20,0,0,0,0,0,0,True
373,5,2,"[3, 2]","[[2, 2, 3], [0, 3]]",1,3,1,3,PP,"[[3], [1, 1]]",3,2,0.000716,20,0,0,0,0,0,0,True
373,5,2,"[3, 2]","[[2, 2, 3], [0, 3]]",1,3,1,5,PP,"[[3], [1, 1]]",3,2,0.0007215,20,0,0,0,0,0,0,True
373,5,2,"[3, 2]","[[2, 2, 3], [0, 3]]",1,3,2,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000731,20,0,0,0,0,0,0,True
373,5,2,"[3, 2]","[[2, 2, 3], [0, 3]]",1,3,2,2,PP,"[[2, 1], [1, 1]]",4,4,0.000721,20,0,0,0,0,0,0,True
373,5,2,"[3, 2]","[[2, 2, 3], [0, 3]]",1,3,2,3,PP,"[[3], [1, 1]]",3,2,0.000721,20,0,0,0,0,0,0,True
373,5,2,"[3, 2]","[[2, 2, 3], [0, 3]]",1,3,2,5,PP,"[[3], [1, 1]]",3,2,0.0007015,20,0,0,0,0,0,0,True
373,5,2,"[3, 2]","[[2, 2, 3], [0, 3]]",1,3,3,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000731,20,0,0,0,0,0,0,True
373,5,2,"[3, 2]","[[2, 2, 3], [0, 3]]",1,3,3,2,PP,"[[2, 1], [2]]",3,2,0.000731,20,4,4/5,4,4/5,8,8/5,True
373,5,2,"[3, 2]","[[2, 2, 3], [0, 3]]",1,3,3,3,PP,"[[3], [2]]",2,1,0.000721,20,4,4/5,4,4/5,12,12/5,True
373,5,2,"[3, 2]","[[2, 2, 3], [0, 3]]",1,3,3,5,PP,"[[3], [2]]",2,1,0.000731,20,4,4/5,4,4/5,16,16/5,True
374,5,2,"[3, 2]","[[2, 2, 3], [1, 1]]",1,3,0,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000721,20,0,0,0,0,0,0,True
374,5,2,"[3, 2]","[[2, 2, 3], [1, 1]]",1,3,0,2,PP,"[[2, 1], [2]]",3,2,0.000761,20,0,0,0,0,0,0,True
374,5,2,"[3, 2]","[[2, 2, 3], [1, 1]]",1,3,0,3,PP,"[[2, 1], [2]]",3,2,0.0007265,20,0,0,0,0,0,0,True
374,5,2,"[3, 2]","[[2, 2, 3], [1, 1]]",1,3,0,5,PP,"[[2, 1], [2]]",3,2,0.000731,20,0,0,0,0,0,0,True
374,5,2,"[3, 2]","[[2, 2, 3], [1, 1]]",1,3,1,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000731,20,0,0,0,0,0,0,True
374,5,2,"[3, 2]","[[2, 2, 3], [1, 1]]",1,3,1,2,PP,"[[2, 1], [2]]",3,2,0.000741,20,0,0,0,0,0,0,True
374,5,2,"[3, 2]","[[2, 2, 3], [1, 1]]",1,3,1,3,PP,"[[3], [2]]",2,1,0.000751,20,0,0,0,0,0,0,True
374,5,2,"[3, 2]","[[2, 2, 3], [1, 1]]",1,3,1,5,PP,"[[3], [2]]",2,1,0.000731,20,0,0,0,0,0,0,True
374,5,2,"[3, 2]","[[2, 2, 3], [1, 1]]",1,3,2,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000726,20,0,0,0,0,0,0,True
374,5,2,"[3, 2]","[[2, 2, 3], [1, 1]]",1,3,2,2,PP,"[[2, 1], [2]]",3,2,0.000731,20,0,0,0,0,0,0,True
374,5,2,"[3, 2]","[[2, 2, 3], [1, 1]]",1,3,2,3,PP,"[[3], [2]]",2,1,0.000731,20,0,0,0,0,0,0,True
374,5,2,"[3, 2]","[[2, 2, 3], [1, 1]]",1,3,2,5,PP,"[[3], [2]]",2,1,0.000721,20,0,0,0,0,0,0,True
374,5,2,"[3, 2]","[[2, 2, 3], [1, 1]]",1,3,3,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.0007315,20,0,0,0,0,0,0,True
374,5,2,"[3, 2]","[[2, 2, 3], [1, 1]]",1,3,3,2,PP,"[[2, 1], [2]]",3,2,0.000716,20,0,0,0,0,8,8/5,True
374,5,2,"[3, 2]","[[2, 2, 3], [1, 1]]",1,3,3,3,PP,"[[3], [2]]",2,1,0.000731,20,0,0,0,0,12,12/5,True
374,5,2,"[3, 2]","[[2, 2, 3], [1, 1]]",1,3,3,5,PP,"[[3], [2]]",2,1,0.000731,20,0,0,0,0,16,16/5,True
375,5,2,"[3, 2]","[[2, 2, 3], [1, 2]]",1,3,0,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000726,20,0,0,0,0,0,0,True
375,5,2,"[3, 2]","[[2, 2, 3], [1, 2]]",1,3,0,2,PP,"[[2, 1], [1, 1]]",4,4,0.000731,20,0,0,0,0,0,0,True
375,5,2,"[3, 2]","[[2, 2, 3], [1, 2]]",1,3,0,3,PP,"[[2, 1], [1, 1]]",4,4,0.000706,20,0,0,0,0,0,0,True
375,5,2,"[3, 2]","[[2, 2, 3], [1, 2]]",1,3,0,5,PP,"[[2, 1], [1, 1]]",4,4,0.000721,20,0,0,0,0,0,0,True
375,5,2,"[3, 2]","[[2, 2, 3], [1, 2]]",1,3,1,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000731,20,0,0,0,0,0,0,True
375,5,2,"[3, 2]","[[2, 2, 3], [1, 2]]",1,3,1,2,PP,"[[2, 1], [2]]",3,2,0.000761,20,0,0,0,0,0,0,True
375,5,2,"[3, 2]","[[2, 2, 3], [1, 2]]",1,3,1,3,PP,"[[3], [2]]",2,1,0.000711,20,0,0,0,0,0,0,True
375,5,2,"[3, 2]","[[2, 2, 3], [1, 2]]",1,3,1,5,PP,"[[3], [2]]",2,1,0.000731,20,0,0,0,0,0,0,True
375,5,2,"[3, 2]","[[2, 2, 3], [1, 2]]",1,3,2,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.0007315,20,0,0,0,0,0,0,True
375,5,2,"[3, 2]","[[2, 2, 3], [1, 2]]",1,3,2,2,PP,"[[2, 1], [2]]",3,2,0.000731,20,0,0,0,0,0,0,True
375,5,2,"[3, 2]","[[2, 2, 3], [1, 2]]",1,3,2,3,PP,"[[3], [2]]",2,1,0.000721,20,0,0,0,0,0,0,True
375,5,2,"[3, 2]","[[2, 2, 3], [1, 2]]",1,3,2,5,PP,"[[3], [2]]",2,1,0.000721,20,0,0,0,0,0,0,True
375,5,2,"[3, 2]","[[2, 2, 3], [1, 2]]",1,3,3,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.0007465,20,0,0,0,0,0,0,True
375,5,2,"[3, 2]","[[2, 2, 3], [1, 2]]",1,3,3,2,PP,"[[2, 1], [2]]",3,2,0.000756,20,0,0,0,0,8,8/5,True
375,5,2,"[3, 2]","[[2, 2, 3], [1, 2]]",1,3,3,3,PP,"[[3], [2]]",2,1,0.0007315,20,0,0,0,0,12,12/5,True
375,5,2,"[3, 2]","[[2, 2, 3], [1, 2]]",1,3,3,5,PP,"[[3], [2]]",2,1,0.000736,20,0,0,0,0,16,16/5,True
376,5,2,"[3, 2]","[[2, 2, 3], [1, 3]]",1,3,0,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000731,20,0,0,0,0,0,0,True
376,5,2,"[3, 2]","[[2, 2, 3], [1, 3]]",1,3,0,2,PP,"[[2, 1], [1, 1]]",4,4,0.0007315,20,0,0,0,0,0,0,True
376,5,2,"[3, 2]","[[2, 2, 3], [1, 3]]",1,3,0,3,PP,"[[2, 1], [1, 1]]",4,4,0.000726,20,0,0,0,0,0,0,True
376,5,2,"[3, 2]","[[2, 2, 3], [1, 3]]",1,3,0,5,PP,"[[2, 1], [1, 1]]",4,4,0.000737,20,0,0,0,0,0,0,True
376,5,2,"[3, 2]","[[2, 2, 3], [1, 3]]",1,3,1,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000746,20,0,0,0,0,0,0,True
376,5,2,"[3, 2]","[[2, 2, 3], [1, 3]]",1,3,1,2,PP,"[[2, 1], [1, 1]]",4,4,0.000741,20,0,0,0,0,0,0,True
376,5,2,"[3, 2]","[[2, 2, 3], [1, 3]]",1,3,1,3,PP,"[[3], [1, 1]]",3,2,0.000721,20,0,0,0,0,0,0,True
376,5,2,"[3, 2]","[[2, 2, 3], [1, 3]]",1,3,1,5,PP,"[[3], [1, 1]]",3,2,0.000711,20,0,0,0,0,0,0,True
376,5,2,"[3, 2]","[[2, 2, 3], [1, 3]]",1,3,2,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.0007615,20,0,0,0,0,0,0,True
376,5,2,"[3, 2]","[[2, 2, 3], [1, 3]]",1,3,2,2,PP,"[[2, 1], [2]]",3,2,0.000746,20,0,0,0,0,0,0,True
376,5,2,"[3, 2]","[[2, 2, 3], [1, 3]]",1,3,2,3,PP,"[[3], [2]]",2,1,0.000711,20,0,0,0,0,0,0,True
376,5,2,"[3, 2]","[[2, 2, 3], [1, 3]]",1,3,2,5,PP,"[[3], [2]]",2,1,0.000736,20,0,0,0,0,0,0,True
376,5,2,"[3, 2]","[[2, 2, 3], [1, 3]]",1,3,3,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000731,20,0,0,0,0,0,0,True
376,5,2,"[3, 2]","[[2, 2, 3], [1, 3]]",1,3,3,2,PP,"[[2, 1], [2]]",3,2,0.000726,20,0,0,0,0,8,8/5,True
376,5,2,"[3, 2]","[[2, 2, 3], [1, 3]]",1,3,3,3,PP,"[[3], [2]]",2,1,0.000701,20,0,0,0,0,12,12/5,True
376,5,2,"[3, 2]","[[2, 2, 3], [1, 3]]",1,3,3,5,PP,"[[3], [2]]",2,1,0.000731,20,0,0,0,0,16,16/5,True
377,5,2,"[3, 2]","[[2, 2, 3], [2, 2]]",1,3,0,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000751,20,0,0,0,0,0,0,True
377,5,2,"[3, 2]","[[2, 2, 3], [2, 2]]",1,3,0,2,PP,"[[2, 1], [2]]",3,2,0.000711,20,0,0,0,0,0,0,True
